CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;7678273;Ordinária Classe A;449;100.000000
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;7690652;Preferencial Classe A;172421054;100.000000
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;7690653;Preferencial Classe A;172421054;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688466;Preferencial Classe A;459387;37.070000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688466;Preferencial Classe B;609069;37.464000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688470;Preferencial Classe A;768694;62.030000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688470;Preferencial Classe B;1008683;62.045000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688491;Preferencial Classe A;397661749;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688491;Preferencial Classe B;630230497;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688491;Preferencial Classe C;236406620;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688497;Preferencial Classe A;397661749;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688497;Preferencial Classe B;630230497;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688497;Preferencial Classe C;236406620;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688499;Preferencial Classe A;11150;0.900000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688499;Preferencial Classe B;7977;0.491000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688500;Preferencial Classe A;1239231;100.000000
06.272.793/0001-84;2024-12-31;14;148124;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7688500;Preferencial Classe B;1625729;100.000000
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;7682729;Preferencial Classe A;18169;100.000000
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;7682729;Ordinária Classe A;287;100.000000
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;7682730;Preferencial Classe A;18169;100.000000
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;7682730;Ordinária Classe A;287;100.000000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676824;Preferencial Classe A;3359110;11.890000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676828;Preferencial Classe A;3970308;14.053000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676828;Preferencial Classe B;1533222;99.906000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676832;Preferencial Classe A;10588006;37.476000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676832;Preferencial Classe B;424;0.028000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676848;Preferencial Classe A;749500;2.653000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676852;Preferencial Classe A;2076000;7.348000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676856;Preferencial Classe A;2338678;8.278000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676861;Preferencial Classe A;5171098;18.303000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676861;Preferencial Classe B;1016;0.066000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676862;Preferencial Classe A;28252700;100.000000
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;7676862;Preferencial Classe B;1534662;100.000000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402602;Ordinária Classe A;45;0.029000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402603;Preferencial Classe A;66413;100.000000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402607;Ordinária Classe A;79909;51.567000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402608;Ordinária Classe A;75008;48.404000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402611;Ordinária Classe A;154962;100.000000
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;7402611;Preferencial Classe A;66413;100.000000
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;7385891;Ordinária Classe A;258442;100.000000
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;7385894;Ordinária Classe A;258442;100.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647614;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647615;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647616;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647617;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647618;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647619;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647623;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647624;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647625;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647665;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647666;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647670;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647674;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647675;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647676;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647677;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647678;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647679;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647680;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647681;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647682;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647683;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647684;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647685;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647686;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647687;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647688;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647689;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647690;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647691;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647692;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647693;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647699;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647701;;0;0.000000
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;7647702;;0;100.000000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7664989;Ordinária Classe A;36102447;53.300000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7664989;Ordinária Classe B;71724017;100.000000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7664999;Ordinária Classe A;9072167;13.394000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7665013;Ordinária Classe A;1120260;1.654000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7665014;Ordinária Classe A;21440013;31.653000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7665015;Ordinária Classe A;67734887;100.000000
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;7665015;Ordinária Classe B;71724017;100.000000
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;7632019;Ordinária Classe A;1116961;100.000000
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;7632075;Ordinária Classe A;1116961;100.000000
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;7688311;Ordinária Classe A;1408026;100.000000
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;7688313;Ordinária Classe A;1408026;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397436;Ordinária Classe A;2;0.020000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397440;Ordinária Classe A;9942;99.980000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397441;Ordinária Classe A;8140;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397446;;102590;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397446;Preferencial Classe A;28607;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397446;Preferencial Classe B;14;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397446;Preferencial Classe C;73969;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397447;Ordinária Classe A;8140;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397447;;102590;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397447;Preferencial Classe A;28607;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397447;Preferencial Classe B;14;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397447;Preferencial Classe C;73969;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397449;Preferencial Classe A;28607;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397449;Preferencial Classe B;14;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397449;Preferencial Classe C;73969;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397450;Ordinária Classe A;9944;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397450;Preferencial Classe A;28607;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397450;Preferencial Classe B;14;100.000000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;7397450;Preferencial Classe C;73969;100.000000
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;7615547;Ordinária Classe O;3355031;100.000000
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;7615548;Ordinária Classe O;14595461;70.000000
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;7615549;Ordinária Classe O;6255198;30.000000
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;7615552;Ordinária Classe O;20850659;100.000000
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;7615555;Ordinária Classe O;3355031;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679657;Ordinária Classe A;11863923;7.784000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679661;Ordinária Classe A;14043013;9.213000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679662;Ordinária Classe A;14043013;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679663;Ordinária Classe A;0;0.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679664;Ordinária Classe A;0;0.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679665;Ordinária Classe A;14043013;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679666;Ordinária Classe A;4023851;2.640000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679667;Ordinária Classe A;4023851;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679670;Ordinária Classe A;4023851;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679671;Ordinária Classe A;35994296;23.615000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679672;Ordinária Classe A;4871074;3.196000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679673;Ordinária Classe A;4871074;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679676;Ordinária Classe A;4871074;100.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679677;Ordinária Classe A;34330974;22.524000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679678;Ordinária Classe A;0;0.000000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679679;Ordinária Classe A;47291581;31.027000
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;7679680;Ordinária Classe A;152418712;100.000000
08.845.676/0001-98;2024-12-31;2;142536;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;7541076;Ordinária Classe A;0;0.000000
08.845.676/0001-98;2024-12-31;2;142536;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;7541078;Ordinária Classe A;0;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495882;Preferencial Classe C;1;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495882;Preferencial Classe D;1;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495882;Ordinária Classe A;2708534;66.233000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495887;Ordinária Classe A;1380846;33.767000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495900;Preferencial Classe A;311344;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495900;Preferencial Classe B;6532211;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495906;Preferencial Classe C;1;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495906;Preferencial Classe D;1;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495906;Ordinária Classe A;4089380;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495906;Preferencial Classe A;311344;100.000000
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;7495906;Preferencial Classe B;6532211;100.000000
09.042.817/0001-05;2024-12-31;16;148305;BEMOBI MOBILE TECH S.A.;7694910;Ordinária Classe A;4558774;100.000000
09.042.817/0001-05;2024-12-31;16;148305;BEMOBI MOBILE TECH S.A.;7694921;Ordinária Classe A;4558774;100.000000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660752;Preferencial Classe B;115664;0.415000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660752;Preferencial Classe A;312590;0.482000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660756;Preferencial Classe B;70384;0.253000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660764;Preferencial Classe B;27681645;99.332000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660768;Preferencial Classe A;64601802;99.518000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660783;Preferencial Classe B;27867693;100.000000
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;7660783;Preferencial Classe A;64914392;100.000000
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;7429237;Ordinária Classe B;428071225;100.000000
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;7429243;Ordinária Classe B;428071225;100.000000
09.257.877/0001-37;2024-12-31;5;146742;FERROVIA NORTE SUL S/A;7659318;Preferencial Classe E;12;100.000000
09.257.877/0001-37;2024-12-31;5;146742;FERROVIA NORTE SUL S/A;7659328;Preferencial Classe E;12;100.000000
09.313.969/0001-97;2024-12-31;2;138297;AUTOPISTA LITORAL SUL;7414455;Ordinária Classe A;1367040;100.000000
09.313.969/0001-97;2024-12-31;2;138297;AUTOPISTA LITORAL SUL;7414469;Ordinária Classe A;1367040;100.000000
09.313.969/0001-97;2024-12-31;2;138297;AUTOPISTA LITORAL SUL;7414483;Ordinária Classe A;608913922;100.000000
09.313.969/0001-97;2024-12-31;2;138297;AUTOPISTA LITORAL SUL;7414497;Ordinária Classe A;608913922;100.000000
09.325.109/0001-73;2024-12-31;1;138210;AUTOPISTA PLANALTO SUL SA;7410095;Ordinária Classe A;1367040;100.000000
09.325.109/0001-73;2024-12-31;1;138210;AUTOPISTA PLANALTO SUL SA;7410109;Ordinária Classe A;1367040;100.000000
09.325.109/0001-73;2024-12-31;1;138210;AUTOPISTA PLANALTO SUL SA;7410111;Ordinária Classe A;608913922;100.000000
09.325.109/0001-73;2024-12-31;1;138210;AUTOPISTA PLANALTO SUL SA;7410125;Ordinária Classe A;608913922;100.000000
09.326.342/0001-70;2024-12-31;2;146311;AUTOPISTA FERNÃO DIAS SA;7644641;Ordinária Classe A;1367040;100.000000
09.326.342/0001-70;2024-12-31;2;146311;AUTOPISTA FERNÃO DIAS SA;7644655;Ordinária Classe A;1367040;100.000000
09.326.342/0001-70;2024-12-31;2;146311;AUTOPISTA FERNÃO DIAS SA;7644669;Ordinária Classe A;608913922;100.000000
09.326.342/0001-70;2024-12-31;2;146311;AUTOPISTA FERNÃO DIAS SA;7644683;Ordinária Classe A;608913922;100.000000
09.336.431/0001-06;2024-12-31;2;138295;AUTOPISTA REGIS BITTENCOURT SA;7414400;Ordinária Classe A;1367040;100.000000
09.336.431/0001-06;2024-12-31;2;138295;AUTOPISTA REGIS BITTENCOURT SA;7414414;Ordinária Classe A;1367040;100.000000
09.336.431/0001-06;2024-12-31;2;138295;AUTOPISTA REGIS BITTENCOURT SA;7414428;Ordinária Classe A;608913922;100.000000
09.336.431/0001-06;2024-12-31;2;138295;AUTOPISTA REGIS BITTENCOURT SA;7414442;Ordinária Classe A;608913922;100.000000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587161;Preferencial Classe B;2129640;0.761000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587169;Preferencial Classe B;18262671;6.524000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587173;Preferencial Classe B;18691102;6.677000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587177;Preferencial Classe B;1251716;0.447000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587181;Preferencial Classe B;204959;0.073000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587193;Preferencial Classe B;21198342;7.572000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587197;Preferencial Classe B;7908453;2.825000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587201;Preferencial Classe B;59300;0.021000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587205;Preferencial Classe B;29772076;10.635000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587209;Preferencial Classe B;493;0.000000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587209;Preferencial Classe C;1;100.000000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587213;Preferencial Classe A;2000;1.361000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587213;Preferencial Classe B;360000;0.129000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587217;Preferencial Classe A;55585;37.834000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587218;Preferencial Classe A;4361;2.968000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587218;Preferencial Classe B;6837800;2.443000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587219;Preferencial Classe A;84974;57.837000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587219;Preferencial Classe B;173264841;61.893000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587220;Preferencial Classe B;279941393;100.000000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587220;Preferencial Classe C;1;100.000000
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;7587220;Preferencial Classe A;146920;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417035;Ordinária Classe A;860523002;51.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417055;Ordinária Classe A;826776995;49.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417056;Ordinária Classe A;1197;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417057;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417058;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417064;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417067;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417070;Ordinária Classe A;1197;100.000000
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7417073;Ordinária Classe A;1687299997;100.000000
