CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
61.082.004/0001-50;2024-12-31;3;146667;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;331426;Ordinária Classe A;2694500
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;333444;Preferencial Classe A;28657819
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;333445;Preferencial Classe A;28657819
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;333446;Preferencial Classe A;28657819
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;333447;Preferencial Classe A;28657819
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;342679;Preferencial Classe A;45022
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;342679;Preferencial Classe B;90995
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;332550;Ordinária Classe A;607283407
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;332551;Ordinária Classe A;607283407
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;332552;Ordinária Classe A;607283407
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;332553;Ordinária Classe A;1291000000
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332212;Preferencial Classe A;3128000
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332212;Preferencial Classe B;1679335290
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332212;Preferencial Classe C;1
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332213;Preferencial Classe A;3128000
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332213;Preferencial Classe B;1679335290
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;332213;Preferencial Classe C;1
82.981.929/0001-03;2024-12-31;1;138577;CIA INDUSTRIAL SCHLOSSER S.A.;316736;Preferencial Classe A;480000
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;330341;Preferencial Classe B;87539
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;330342;Preferencial Classe B;87539
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;330343;Preferencial Classe B;51389
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;332874;Preferencial Classe U;204682016
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;316676;Ordinária Classe A;85937255
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;316676;Preferencial Classe A;145449893
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334028;Preferencial Classe A;8722318
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334028;Preferencial Classe B;151476
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334028;Preferencial Classe C;1617244
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334029;Preferencial Classe A;8722318
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334029;Preferencial Classe B;151476
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334029;Preferencial Classe C;1617244
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334030;Preferencial Classe A;8722318
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334030;Preferencial Classe B;151476
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334030;Preferencial Classe C;1617244
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334031;Preferencial Classe A;96000000
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334031;Preferencial Classe B;48000000
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;334031;Preferencial Classe C;96000000
87.762.563/0001-03;2024-12-31;4;144475;CIA HABITASUL DE PARTICIPACOES;327800;Preferencial Classe A;5950327
87.762.563/0001-03;2024-12-31;4;144475;CIA HABITASUL DE PARTICIPACOES;327800;Preferencial Classe B;30596
92.702.067/0001-96;2024-12-31;14;147223;BCO ESTADO DO RIO GRANDE DO SUL S.A.;332466;Preferencial Classe B;202536545
92.702.067/0001-96;2024-12-31;14;147223;BCO ESTADO DO RIO GRANDE DO SUL S.A.;332466;Preferencial Classe A;1373091
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331929;Preferencial Classe A;1586593
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331929;Preferencial Classe B;60605022
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331929;Preferencial Classe C;20201674
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331930;Preferencial Classe A;1586593
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331930;Preferencial Classe B;60605022
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331930;Preferencial Classe C;20201674
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331931;Preferencial Classe A;1586593
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331931;Preferencial Classe B;60605022
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;331931;Preferencial Classe C;20201674
