CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
06.977.745/0001-91;2024-12-31;4;144476;BR MALLS PARTICIPACOES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
06.981.176/0001-58;2024-12-31;14;148062;CEMIG GERACAO E TRANSMISSAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-30
06.981.180/0001-16;2024-12-31;20;148064;CEMIG DISTRIBUICAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-30
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;0;86;1;63838800;19.903000;0;0.000000;63838800;19.903000;2023-06-20
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;4;5;0;21340663;11.198000;18169;31.029000;21358832;11.204000;2024-12-16
07.043.628/0001-13;2024-12-31;3;146617;CLARO TELECOM PARTICIPAÇÕES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-29
07.047.251/0001-70;2024-12-31;15;147356;CIA ENERGETICA DO CEARA - COELCE;6482;83;133;1003692;2.088000;19198932;64.453000;20202624;25.949000;2024-04-30
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-12-07
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;49581;114;531;66385773;19.583000;0;0.000000;66385773;19.583000;2024-03-28
07.237.373/0001-20;2024-12-31;16;148203;BCO NORDESTE DO BRASIL S.A.;8939;1111;7;619240;0.627000;0;0.000000;619240;0.627000;2024-08-05
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;0;1;0;154962;100.000000;66413;100.000000;221375;100.000000;2020-07-30
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;177;365;0;496437;99.633000;1674074;95.567000;2170511;96.467000;2023-04-28
07.282.377/0001-20;2024-12-31;5;147296;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;20;11;0;722;0.743000;0;0.000000;722;0.743000;2024-04-25
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;8;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
07.401.436/0001-31;2024-12-31;3;147268;ELDORADO BRASIL CELULOSE S.A.;0;2;0;1525558419;100.000000;0;0.000000;1525558419;100.000000;2012-08-20
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;50764;670;20;219019512;25.087000;0;0.000000;219019512;25.087000;2024-04-30
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;286411;1842;603;4394835131;27.883000;0;0.000000;4394835131;27.883000;2024-04-30
07.594.978/0001-78;2024-12-31;11;148150;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;9364;97;1009;427078008;71.507000;0;0.000000;427078008;71.507000;2025-05-20
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;128059;375;220;63480488;61.822000;0;0.000000;63480488;61.822000;2023-10-24
07.636.657/0001-99;2024-12-31;4;148350;AÇO VERDE DO BRASIL S.A;4;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-10
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;3;1;0;334424444;100.000000;0;0.000000;334424444;100.000000;2007-04-27
07.682.638/0001-07;2024-12-31;3;146378;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2024-12-10
07.689.002/0001-89;2024-12-31;9;147260;EMBRAER S.A.;60047;14058;690;734631701;99.212000;0;0.000000;734631701;99.212000;2024-05-17
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;8;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
07.714.104/0001-07;2024-12-31;11;146877;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;5;3;1;0;0.000000;0;0.000000;0;0.000000;2023-11-01
07.718.269/0001-57;2024-12-31;2;147602;SPRINGS GLOBAL PARTICIPACOES S.A.;1885;49;33;4708032;47.080000;0;0.000000;4708032;47.080000;2024-04-30
07.802.794/0001-56;2024-12-31;5;146200;ESSENTIA PCHS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-05
07.816.890/0001-53;2024-12-31;12;148264;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;39842;318;639;313832763;61.156000;0;0.000000;313832763;61.156000;2025-03-28
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;320;6;25;2380679;98.288000;0;0.000000;2380679;98.288000;2021-12-31
07.823.262/0001-03;2024-12-31;2;144354;FOZ DO RIO CLARO ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-04
07.857.093/0001-14;2024-12-31;8;145923;AURA MINERALS INC.;26871;268;53;28636913;39.062000;0;0.000000;28636913;39.062000;2025-03-28
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;1363;19;20;17910469;12.843000;0;0.000000;17910469;12.843000;2024-04-30
07.859.971/0001-30;2024-12-31;14;151747;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;773359;259;1880;218568274;37.001000;437136468;98.725000;655704742;63.445000;2024-04-29
07.882.930/0001-65;2024-12-31;4;148334;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;42822;187;210;57185919;54.064000;0;0.000000;57185919;54.064000;2024-04-29
07.976.147/0001-60;2024-12-31;7;144155;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
08.065.557/0001-12;2024-12-31;12;144932;TECNISA S.A.;29908;140;20;44906918;60.999000;0;0.000000;44906918;60.999000;2024-04-30
08.070.508/0001-78;2024-03-31;5;140402;RAIZEN ENERGIA S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2022-07-29
08.078.847/0001-09;2024-12-31;3;146416;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;12455;91;27;104259276;70.658000;0;0.000000;104259276;70.658000;2024-05-22
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;2;2;0;17554648;100.000000;1000;100.000000;17555648;100.000000;2024-12-05
08.159.965/0001-33;2024-12-31;16;148059;IGUA SANEAMENTO S.A.;0;1;7;0;0.000000;0;0.000000;0;0.000000;2024-11-14
08.170.849/0001-15;2024-12-31;17;148169;DESKTOP S.A.;10973;120;136;35817437;30.913000;0;0.000000;35817437;30.913000;2024-04-19
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-11
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;4;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;96558;299;316;292921855;43.119000;0;0.000000;292921855;43.119000;2024-04-30
08.312.229/0001-73;2024-12-31;16;148001;EZ TEC EMPREEND. E PARTICIPACOES S.A.;65762;301;297;95975052;43.430000;0;0.000000;95975052;43.430000;2025-04-25
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;0;4;0;0;0.000000;0;0.000000;0;0.000000;2023-07-28
08.324.196/0001-81;2024-12-31;8;146531;CIA ENERGETICA DO RIO GDE NORTE - COSERN;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-14
08.343.492/0001-20;2024-12-31;14;146569;MRV ENGENHARIA E PARTICIPACOES S.A.;60242;881;599;375507695;66.718000;0;0.000000;375507695;66.718000;2024-07-17
08.364.948/0001-38;2024-12-31;17;147454;ALUPAR INVESTIMENTO S/A;147066;971;459;157537587;23.461000;315497874;99.405000;473035461;47.835000;2025-04-16
08.397.078/0001-01;2024-12-31;4;146822;GSH CORP PARTICIPAÇÕES S.A.;27;2;1;0;0.000000;0;0.000000;0;0.000000;2021-11-16
08.402.943/0001-52;2024-12-31;3;147402;GUARARAPES CONFECCOES S.A.;15676;138;267;81942860;16.415000;0;0.000000;81942860;16.415000;2024-04-29
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;3;4;0;18089;64.528000;102590;100.000000;120679;92.387000;2016-04-29
08.439.659/0001-50;2024-12-31;13;147446;CPFL ENERGIAS RENOVÁVEIS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-26
08.467.115/0001-00;2024-12-31;15;148126;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;321;214;0;3170333;4.656000;162927;99.337000;3333260;4.884000;2024-04-28
08.534.605/0001-74;2024-12-31;6;147104;RENOVA ENERGIA S.A.;14904;70;0;26285247;4.242000;51700769;41.446000;77986016;10.477000;2025-04-30
08.560.444/0001-93;2024-12-31;4;147349;CIA CELG DE PARTICIPACOES - CELGPAR;457;94;0;77842;0.098000;0;0.000000;77842;0.098000;2023-04-28
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-12-15
08.613.550/0001-98;2024-12-31;9;147427;NEXPE PARTICIPAÇÕES S.A;7521;27;2;1049329;39.514000;0;0.000000;1049329;39.514000;2024-04-30
08.764.621/0001-53;2024-12-31;3;147063;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1422;3;14;1428328;74.054000;0;0.000000;1428328;74.054000;2024-04-29
08.769.451/0001-08;2024-12-31;3;139459;VIRGO COMPANHIA DE SECURITIZAÇÃO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-10-01
08.773.135/0001-00;2024-12-31;9;149568;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;20;1;0;0;0.000000;0;0.000000;0;0.000000;2023-12-08
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
08.795.211/0001-70;2024-12-31;6;147211;MAESTRO LOCADORA DE VEICULOS S.A.;3;1;3;0;0.000000;0;0.000000;0;0.000000;2024-04-19
08.797.760/0001-83;2024-12-31;13;148295;CURY CONSTRUTORA E INCORPORADORA S.A.;19278;804;184;133117425;45.608000;0;0.000000;133117425;45.608000;2024-04-30
08.801.621/0001-86;2024-12-31;16;147515;SYN PROP & TECH S.A.;16606;152;70;59381237;38.902000;0;0.000000;59381237;38.902000;2024-04-17
08.807.432/0001-10;2024-12-31;11;148038;YDUQS PARTICIPACOES S.A.;22698;123;427;260249057;94.951000;0;0.000000;260249057;94.951000;2024-04-26
08.811.643/0001-27;2024-12-31;15;147780;TRISUL S.A.;41205;251;0;69101993;37.029000;0;0.000000;69101993;37.029000;2024-12-20
08.822.767/0001-08;2024-12-31;2;138970;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-05-27
08.827.501/0001-58;2024-12-31;7;147267;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;0;4;0;207858034;29.278000;274590748;88.492000;482448782;47.287000;2024-04-18
08.845.676/0001-98;2024-12-31;2;142536;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-09-05
08.873.873/0001-10;2024-12-31;7;146593;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
08.902.291/0001-15;2024-12-31;9;148085;CSN MINERAÇÃO S.A.;176860;1087;212;1646519336;30.017000;0;0.000000;1646519336;30.017000;2024-04-19
08.926.302/0001-05;2024-12-31;6;146434;PRIO FORTE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-01-31
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;0;2;1;7877740;100.000000;6843557;100.000000;14721297;100.000000;2017-11-21
09.041.168/0001-10;2024-12-31;16;146606;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;12647;188;109;47768612;54.370000;0;0.000000;47768612;54.370000;2024-10-21
09.042.817/0001-05;2024-12-31;16;148305;BEMOBI MOBILE TECH S.A.;9923;96;216;79316310;92.650000;0;0.000000;79316310;92.650000;2025-04-24
09.053.134/0001-45;2024-12-31;5;146789;ELFA MEDICAMENTOS S.A.;33;2;5;100124332;19.140000;428254;0.462000;100552586;16.326000;2024-11-12
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;12;3;0;150424;0.109000;0;0.000000;150424;0.109000;2024-04-29
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;0;1;0;428071225;100.000000;0;0.000000;428071225;100.000000;2018-04-27
09.095.183/0001-40;2024-12-31;7;147284;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-27
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3770;19;4;1592166;50.576000;0;0.000000;1592166;50.576000;2024-04-29
09.114.805/0001-30;2024-12-31;7;147587;OCEANPACT SERVIÇOS MARITIMOS S.A.;6210;50;149;126724185;63.375000;0;0.000000;126724185;63.375000;2024-04-25
09.116.278/0001-01;2024-12-31;1;138233;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;0;1;0;14048567;100.000000;4073532;100.000000;18122099;100.000000;2013-04-29
09.146.451/0001-06;2024-12-31;5;146699;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-05-27
09.149.503/0001-06;2024-12-31;3;146486;SERENA GERAÇÃO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
09.229.201/0001-30;2024-12-31;8;148351;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;5301;12;662;392414992;57.940000;0;0.000000;392414992;57.940000;2025-03-14
09.257.877/0001-37;2024-12-31;5;146742;FERROVIA NORTE SUL S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-12-20
09.267.996/0001-70;2024-12-31;6;145259;YUNY INCORPORADORA HOLDING S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2025-01-28
09.288.252/0001-32;2024-12-31;13;147988;ANIMA HOLDING S.A.;24884;245;439;256712285;63.563000;0;0.000000;256712285;63.563000;2024-04-29
09.295.063/0001-97;2024-12-31;8;147262;TECHNOS S.A.;11886;40;19;19803157;31.257000;0;0.000000;19803157;31.257000;2025-03-31
09.305.994/0001-29;2024-12-31;12;146349;AZUL S.A.;112431;361;199;306558420;33.000000;356554602;82.575000;663113022;48.731000;2025-02-25
09.313.969/0001-97;2024-12-31;2;138297;AUTOPISTA LITORAL SUL;0;1;0;4158155555;100.000000;0;0.000000;4158155555;100.000000;2024-03-26
09.324.949/0001-11;2024-12-31;1;138856;AUTOPISTA FLUMINENSE SA;0;1;0;658918293;100.000000;0;0.000000;658918293;100.000000;2014-04-16
09.325.109/0001-73;2024-12-31;1;138210;AUTOPISTA PLANALTO SUL SA;0;1;0;1721076003;100.000000;0;0.000000;1721076003;100.000000;2022-04-20
09.326.342/0001-70;2024-12-31;2;146311;AUTOPISTA FERNÃO DIAS SA;0;1;0;2962381424;100.000000;0;0.000000;2962381424;100.000000;2016-05-05
09.336.431/0001-06;2024-12-31;2;138295;AUTOPISTA REGIS BITTENCOURT SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-17
09.346.601/0001-25;2024-12-31;16;147991;B3 S.A. - BRASIL, BOLSA, BALCÃO;322443;2151;1525;5196371458;98.668000;0;0.000000;5196371458;98.668000;2025-04-24
09.347.516/0001-81;2024-12-31;15;147030;ELETROMIDIA S.A.;1003;8;152;1067043;0.742000;0;0.000000;1067043;0.742000;2024-12-20
09.359.927/0001-97;2024-12-31;4;141847;ASA BRANCA HOLDING S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-06-30
09.391.823/0001-60;2024-12-31;3;144212;SANTO ANTONIO ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-15
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-11-23
09.478.309/0001-66;2024-12-31;1;138416;BRASIL BIOFUELS S.A.;3;3;0;597522;9.867000;0;0.000000;597522;9.867000;2020-10-23
09.527.023/0001-23;2024-12-31;3;149030;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
09.538.973/0001-53;2024-12-31;6;146159;PDG COMPANHIA SECURITIZADORA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-26
09.584.854/0001-37;2024-12-31;2;142629;MANAUS TRANSMISSORA DE ENERGIA S.A;0;1;0;1255333123;100.000000;0;0.000000;1255333123;100.000000;2024-04-15
09.611.768/0001-76;2024-12-31;4;139312;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
09.625.321/0001-56;2024-12-31;1;138379;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;0;5;0;0;0.000000;0;0.000000;0;0.000000;2024-04-15
09.813.204/0001-16;2024-12-31;4;145528;W2W E-COMMERCE DE VINHOS S.A.;5;4;0;0;0.000000;0;0.000000;0;0.000000;2024-02-23
10.139.870/0001-08;2024-12-31;11;146842;NEOGRID PARTICIPAÇÕES S.A.;24953;148;0;3731692;40.824000;0;0.000000;3731692;40.824000;2025-03-31
10.215.988/0001-60;2024-12-31;3;144135;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-10
10.234.027/0001-00;2024-12-31;3;147261;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-26
10.240.186/0001-00;2024-12-31;3;147241;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2023-04-26
10.285.590/0001-08;2024-12-31;1;138827;GRUPO DE MODA SOMA S.A.;39515;325;800;500410718;63.767000;0;0.000000;500410718;63.767000;2024-04-30
10.319.900/0001-50;2024-12-31;2;142162;REGENERA RIO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-29
10.324.624/0001-18;2024-12-31;4;147310;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-25
10.338.320/0001-00;2024-12-31;3;146528;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;3177;208;54;835965;1.325000;0;0.000000;835965;1.325000;2024-04-10
10.452.416/0001-02;2024-12-31;4;146565;REAG CAPITAL HOLDING S.A.;2;3;0;696801900;94.566000;0;0.000000;696801900;94.566000;2023-11-30
10.488.244/0001-19;2024-12-31;1;138293;INFRASEC SECURITIZADORA S.A.;0;2;0;10000;100.000000;0;0.000000;10000;100.000000;2013-12-27
10.502.676/0001-37;2024-12-31;3;141444;TERMELÉTRICA PERNAMBUCO III S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-07-14
10.531.501/0001-58;2024-12-31;3;142033;CONC AUTO RAPOSO TAVARES S.A.;0;1;0;6301299487;100.000000;6301299488;100.000000;12602598975;100.000000;2021-02-15
10.571.175/0001-02;2024-12-31;3;140587;URBA DESENVOLVIMENTO URBANO S.A.;7;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
10.629.105/0001-68;2024-12-31;13;146710;PRIO S.A.;156534;992;2846;779999989;87.020000;0;0.000000;779999989;87.020000;2024-04-19
10.635.691/0001-53;2024-12-31;3;144515;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;0;1;0;249500000;100.000000;249500000;100.000000;499000000;100.000000;2020-09-01
10.647.979/0001-48;2024-12-31;5;148139;CONC ROTA DAS BANDEIRAS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-05-11
10.670.314/0001-55;2024-12-31;1;138183;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-09-26
10.678.505/0001-63;2024-12-31;4;144739;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-05-17
10.739.356/0001-03;2024-12-31;5;144885;BRBI BR PARTNERS S.A;35863;373;74;47238057;23.555000;94476114;82.554000;141714171;44.990000;2024-03-19
10.760.260/0001-19;2024-12-31;17;147508;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;148187;459;416;450467227;85.619000;0;0.000000;450467227;85.619000;2024-05-13
10.807.374/0001-77;2024-12-31;9;144847;BOA SAFRA SEMENTES S.A.;35536;143;208;46233405;34.165000;0;0.000000;46233405;34.165000;2024-04-22
10.835.932/0001-08;2024-12-31;6;146530;CIA ENERGETICA DE PERNAMBUCO - CELPE;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-16
10.841.050/0001-55;2024-12-31;4;146595;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
11.274.829/0001-07;2024-12-31;3;138180;COMPANHIA PAULISTA DE SECURITIZAÇÃO;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
11.284.204/0001-18;2024-12-31;9;146178;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;3;0;2;7694641;24.378000;0;0.000000;7694641;24.378000;2024-04-29
11.421.994/0001-36;2024-12-31;16;146396;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;5469;120;258;47022111;56.687000;0;0.000000;47022111;56.687000;2024-04-26
11.669.021/0001-10;2024-12-31;5;142365;ENAUTA PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-07-31
11.721.921/0001-60;2024-12-31;4;141141;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;1336;18;0;407153;1.997000;0;0.000000;407153;1.997000;2024-04-26
11.992.680/0001-93;2024-12-31;7;146266;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;53433;376;0;278971994;98.225000;0;0.000000;278971994;98.225000;2024-10-03
12.049.631/0001-84;2024-12-31;12;148331;MOURA DUBEUX ENGENHARIA S/A;12616;401;316;52133060;61.398000;0;0.000000;52133060;61.398000;2024-04-25
12.091.809/0001-55;2024-12-31;17;148135;BRAVA ENERGIA S.A.;80886;703;926;451311960;97.228000;0;0.000000;451311960;97.228000;2024-12-30
12.104.241/0004-02;2024-12-31;21;148161;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;9288;72;274;573410284;87.979000;0;0.000000;573410284;87.979000;2024-11-01
12.108.897/0001-50;2024-12-31;8;148314;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;10608;102;13;16408905;32.441000;0;0.000000;16408905;32.441000;2025-04-28
12.181.987/0001-77;2024-12-31;12;148138;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;12522;96;76;152163488;73.749000;0;0.000000;152163488;73.749000;2023-04-28
12.300.288/0001-07;2024-12-31;9;147369;NORTE ENERGIA S.A.;0;7;2;0;0.000000;0;0.000000;0;0.000000;2023-01-18
12.420.164/0001-57;2024-12-31;12;148373;CM HOSPITALAR S.A;4053;23;190;178485735;55.289000;0;0.000000;178485735;55.289000;2024-04-30
12.489.315/0001-23;2024-12-31;3;146770;FERREIRA GOMES ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-04
12.528.708/0001-07;2024-12-31;11;147021;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;67840;224;66;35461088;57.085000;0;0.000000;35461088;57.085000;2024-05-14
12.592.831/0001-89;2024-12-31;3;143620;MNLT S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-29
12.648.266/0001-24;2024-12-31;14;147025;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;11200;36;184;36932489;22.110000;0;0.000000;36932489;22.110000;2025-04-30
12.648.327/0001-53;2024-12-31;23;148040;HIDROVIAS DO BRASIL S.A.;8795;282;212;416490697;30.616000;0;0.000000;416490697;30.616000;2025-04-15
12.919.786/0001-24;2024-12-31;1;138864;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-28
13.009.717/0001-46;2024-12-31;13;148324;BCO ESTADO DE SERGIPE S.A. - BANESE;4065;344;11;492647;5.047000;1133480;11.612000;1626127;8.329000;2024-04-16
13.017.462/0001-63;2024-12-31;3;147287;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-27
13.217.485/0001-11;2024-12-31;9;148102;GRUPO SBF S.A.;29441;101;516;140682629;57.654000;0;0.000000;140682629;57.654000;2024-05-24
13.270.520/0001-66;2024-12-31;8;148114;KORA SAÚDE PARTICIPAÇÕES S.A.;3489;9;72;15738350;20.351000;0;0.000000;15738350;20.351000;2024-04-30
13.444.994/0001-87;2024-12-31;3;143792;MLOG S.A.;51;9;42;2306238;100.000000;0;0.000000;2306238;100.000000;2024-06-06
13.522.948/0001-59;2024-12-31;3;144393;SAFIRA HOLDING S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
13.574.594/0001-96;2024-12-31;20;148157;ZAMP SA;16516;67;164;107970531;26.533000;0;0.000000;107970531;26.533000;2024-10-25
13.584.310/0001-42;2024-12-31;6;152844;SUGOI S.A.;2;0;0;32428000;100.000000;0;0.000000;32428000;100.000000;2025-07-17
13.783.221/0004-78;2024-12-31;5;147272;MADERO INDÚSTRIA E COMÉRCIO S.A.;6;0;1;0;0.000000;0;0.000000;0;0.000000;2023-04-28
14.110.585/0001-07;2024-12-31;16;148294;MÉLIUZ S.A.;59341;269;51;60924908;69.877000;0;0.000000;60924908;69.877000;2025-04-14
14.127.813/0001-51;2024-12-31;15;148052;ARANDU INVESTIMENTOS S.A.;3382;62;62;17598398;34.605000;0;0.000000;17598398;34.605000;2023-04-28
14.191.427/0001-29;2024-12-31;1;137779;GRANBIO INVESTIMENTOS S.A.;0;2;0;15094340;13.959000;0;0.000000;15094340;13.959000;2020-03-17
14.292.540/0001-09;2024-12-31;3;145366;BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-06-11
