CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
07.714.104/0001-07;2024-12-31;11;146877;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;331980;Capital Integralizado;2023-11-01;1531998703.34;Totalmente integralizado;150442670;0;150442670
07.714.104/0001-07;2024-12-31;11;146877;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;331981;Capital Autorizado;2024-03-28;0.00;N/A;1500000000;0;1500000000
07.718.269/0001-57;2024-12-31;2;147602;SPRINGS GLOBAL PARTICIPACOES S.A.;333038;Capital Integralizado;2015-10-21;1860263807.68;;50000000;0;50000000
07.718.269/0001-57;2024-12-31;2;147602;SPRINGS GLOBAL PARTICIPACOES S.A.;333039;Capital Integralizado;2012-05-14;1860263807.68;;200000000;0;200000000
07.718.269/0001-57;2024-12-31;2;147602;SPRINGS GLOBAL PARTICIPACOES S.A.;333040;Capital Autorizado;2012-04-30;0.00;;106352576;0;106352576
07.718.269/0001-57;2024-12-31;2;147602;SPRINGS GLOBAL PARTICIPACOES S.A.;333041;Capital Emitido;2024-05-29;1860263807.68;;10000000;0;10000000
07.802.794/0001-56;2024-12-31;5;146200;ESSENTIA PCHS S.A.;330329;Capital Emitido;2023-07-24;62557341.26;Não há;203708524;0;203708524
07.802.794/0001-56;2024-12-31;5;146200;ESSENTIA PCHS S.A.;330330;Capital Subscrito;2023-07-24;62557341.26;Não há;203708524;0;203708524
07.802.794/0001-56;2024-12-31;5;146200;ESSENTIA PCHS S.A.;330331;Capital Integralizado;2023-07-24;62557341.26;Não há;203708524;0;203708524
07.816.890/0001-53;2024-12-31;12;148264;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;333865;Capital Emitido;2025-03-17;3158062190.88;;513163701;0;513163701
07.816.890/0001-53;2024-12-31;12;148264;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;333866;Capital Subscrito;2025-03-17;3158062190.88;;513163701;0;513163701
07.816.890/0001-53;2024-12-31;12;148264;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;333867;Capital Integralizado;2025-03-17;3158062190.88;;513163701;0;513163701
07.816.890/0001-53;2024-12-31;12;148264;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;333868;Capital Autorizado;2018-07-20;0.00;;210038121;0;210038121
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325946;Capital Integralizado;2022-04-29;122649267.88;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325947;Capital Integralizado;2020-04-30;122649000.00;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325948;Capital Integralizado;2020-03-02;131990000.00;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325949;Capital Integralizado;2020-01-21;141994023.95;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325950;Capital Integralizado;2019-04-29;166990642.91;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325951;Capital Integralizado;2019-04-29;166990642.91;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325952;Capital Integralizado;2018-12-13;184243906.12;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325953;Capital Integralizado;2018-12-13;184243906.12;;2422153;0;2422153
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325954;Capital Integralizado;2018-04-24;184243906.12;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325955;Capital Integralizado;2018-04-24;184243906.12;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325956;Capital Integralizado;2017-04-25;188733669.23;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325957;Capital Integralizado;2017-04-25;188733669.23;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325958;Capital Integralizado;2016-04-25;235724759.81;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325959;Capital Integralizado;2016-04-25;235724759.81;;48443062;0;48443062
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325960;Capital Autorizado;2007-03-13;0.00;;60000000;0;60000000
07.820.907/0001-46;2024-12-31;6;143814;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;325961;Capital Autorizado;2007-03-13;0.00;;60000000;0;60000000
07.823.262/0001-03;2024-12-31;2;144354;FOZ DO RIO CLARO ENERGIA S.A.;327485;Capital Emitido;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2024-12-31;2;144354;FOZ DO RIO CLARO ENERGIA S.A.;327486;Capital Subscrito;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2024-12-31;2;144354;FOZ DO RIO CLARO ENERGIA S.A.;327487;Capital Integralizado;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2024-12-31;2;144354;FOZ DO RIO CLARO ENERGIA S.A.;327488;Capital Autorizado;2016-03-23;0.00;;0;0;0
07.857.093/0001-14;2024-12-31;8;145923;AURA MINERALS INC.;329993;Capital Emitido;2021-02-01;2964323000.00;-;72398525;0;72398525
07.857.093/0001-14;2024-12-31;8;145923;AURA MINERALS INC.;329994;Capital Subscrito;2021-02-01;2964323000.00;-;72398525;0;72398525
07.857.093/0001-14;2024-12-31;8;145923;AURA MINERALS INC.;329995;Capital Integralizado;2021-02-01;2964323000.00;;72398525;0;72398525
07.857.093/0001-14;2024-12-31;8;145923;AURA MINERALS INC.;329996;Capital Autorizado;2021-02-01;0.00;;0;0;0
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;332026;Capital Emitido;2024-06-14;1869795.26;;139458904;0;139458904
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;332027;Capital Subscrito;2024-06-14;1869795.26;;139458904;0;139458904
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;332028;Capital Integralizado;2024-06-14;1869795.26;;139458904;0;139458904
07.857.850/0001-50;2024-12-31;5;146907;GP INVESTMENTS, LTD.;332029;Capital Autorizado;2023-12-08;0.00;;294201729;0;294201729
07.859.971/0001-30;2024-12-31;14;151747;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;340118;Capital Subscrito;2016-09-29;3067535193.28;N/A;590714069;442782652;1033496721
07.859.971/0001-30;2024-12-31;14;151747;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;340119;Capital Emitido;2016-09-29;3067535193.28;N/A;590714069;442782652;1033496721
07.859.971/0001-30;2024-12-31;14;151747;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;340120;Capital Integralizado;2016-09-29;3067535193.28;N/A;590714069;442782652;1033496721
07.859.971/0001-30;2024-12-31;14;151747;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;340121;Capital Autorizado;2012-05-11;5000000000.00;N/A;0;0;0
07.882.930/0001-65;2024-12-31;4;148334;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;334004;Capital Emitido;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2024-12-31;4;148334;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;334005;Capital Subscrito;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2024-12-31;4;148334;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;334006;Capital Integralizado;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2024-12-31;4;148334;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;334007;Capital Autorizado;2019-11-28;0.00;;200000000;0;200000000
07.976.147/0001-60;2024-12-31;7;144155;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;326936;Capital Subscrito;2024-07-25;7468003145.24;;7468003145;0;7468003145
07.976.147/0001-60;2024-12-31;7;144155;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;326937;Capital Integralizado;2024-07-25;7468003145.24;;7468003145;0;7468003145
08.065.557/0001-12;2024-12-31;12;144932;TECNISA S.A.;328733;Capital Emitido;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2024-12-31;12;144932;TECNISA S.A.;328734;Capital Subscrito;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2024-12-31;12;144932;TECNISA S.A.;328735;Capital Integralizado;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2024-12-31;12;144932;TECNISA S.A.;328736;Capital Autorizado;2020-05-05;0.00;;80000000;0;80000000
08.070.508/0001-78;2024-03-31;5;140402;RAIZEN ENERGIA S.A.;320219;Capital Autorizado;2021-12-31;0.00;;0;0;0
08.070.508/0001-78;2024-03-31;5;140402;RAIZEN ENERGIA S.A.;320220;Capital Emitido;2021-08-31;11766353969.58;Não aplicável;13120614595;0;13120614595
08.070.508/0001-78;2024-03-31;5;140402;RAIZEN ENERGIA S.A.;320221;Capital Subscrito;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.070.508/0001-78;2024-03-31;5;140402;RAIZEN ENERGIA S.A.;320222;Capital Integralizado;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.078.847/0001-09;2024-12-31;3;146416;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;330825;Capital Emitido;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2024-12-31;3;146416;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;330826;Capital Subscrito;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2024-12-31;3;146416;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;330827;Capital Integralizado;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2024-12-31;3;146416;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;330828;Capital Autorizado;2021-05-21;0.00;;80000000;0;80000000
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;326585;Capital Emitido;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;326586;Capital Subscrito;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;326587;Capital Integralizado;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;326588;Capital Autorizado;2020-12-18;300000000.00;;0;0;0
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331572;Capital Emitido;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331573;Capital Subscrito;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331574;Capital Integralizado;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331575;Capital Autorizado;2020-12-18;300000000.00;;0;0;0
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331689;Capital Emitido;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331690;Capital Subscrito;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331691;Capital Integralizado;2020-12-18;42964947.81;;17554648;1000;17555648
08.100.057/0001-74;2024-12-31;1;144039;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;331692;Capital Autorizado;2020-12-18;300000000.00;;0;0;0
08.159.965/0001-33;2024-12-31;16;148059;IGUA SANEAMENTO S.A.;333367;Capital Autorizado;2024-11-14;5584373095.55;;665294090;0;0
08.159.965/0001-33;2024-12-31;16;148059;IGUA SANEAMENTO S.A.;333368;Capital Emitido;2024-11-14;4684373095.55;;558072622;0;0
08.159.965/0001-33;2024-12-31;16;148059;IGUA SANEAMENTO S.A.;333369;Capital Integralizado;2024-11-14;4684373095.55;;558072622;0;0
08.159.965/0001-33;2024-12-31;16;148059;IGUA SANEAMENTO S.A.;333370;Capital Subscrito;2024-11-14;4684373095.55;;558072622;0;0
08.170.849/0001-15;2024-12-31;17;148169;DESKTOP S.A.;333643;Capital Emitido;2025-03-18;997281428.78;;115866340;0;115866340
08.170.849/0001-15;2024-12-31;17;148169;DESKTOP S.A.;333644;Capital Subscrito;2025-03-18;997281428.78;;115866340;0;115866340
08.170.849/0001-15;2024-12-31;17;148169;DESKTOP S.A.;333645;Capital Integralizado;2025-03-18;997281428.78;;115866340;0;115866340
08.170.849/0001-15;2024-12-31;17;148169;DESKTOP S.A.;333646;Capital Autorizado;2021-05-13;0.00;;115000000;0;115000000
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;329577;Capital Emitido;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;329578;Capital Subscrito;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2024-12-31;5;145507;AURA ALMAS MINERAÇÃO S.A.;329579;Capital Integralizado;2022-05-16;137909166.00;;137909166;0;137909166
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;319189;Capital Emitido;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;319190;Capital Subscrito;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;319191;Capital Autorizado;2011-01-31;150000000.00;Não aplicável;150000000;0;150000000
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;319192;Capital Integralizado;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;333480;Capital Autorizado;2021-09-08;0.00;;752000000;0;752000000
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;333481;Capital Subscrito;2025-02-03;1877134488.52;;681322756;0;0
08.294.224/0001-65;2024-12-31;8;148111;JHSF PARTICIPACOES S.A.;333482;Capital Integralizado;2025-02-03;1877134488.52;;681322756;0;0
08.312.229/0001-73;2024-12-31;16;148001;EZ TEC EMPREEND. E PARTICIPACOES S.A.;333274;Capital Emitido;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2024-12-31;16;148001;EZ TEC EMPREEND. E PARTICIPACOES S.A.;333275;Capital Subscrito;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2024-12-31;16;148001;EZ TEC EMPREEND. E PARTICIPACOES S.A.;333276;Capital Integralizado;2022-05-12;2888996908.17;;220989103;0;220989103
08.312.229/0001-73;2024-12-31;16;148001;EZ TEC EMPREEND. E PARTICIPACOES S.A.;333277;Capital Autorizado;2019-04-26;0.00;;300000000;0;300000000
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;318058;Capital Autorizado;2021-08-17;0.00;;130000000;0;130000000
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;318059;Capital Emitido;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;318060;Capital Subscrito;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;318061;Capital Integralizado;2018-09-26;472588062.19;;458277128;0;458277128
08.324.196/0001-81;2024-12-31;8;146531;CIA ENERGETICA DO RIO GDE NORTE - COSERN;331096;Capital Emitido;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2024-12-31;8;146531;CIA ENERGETICA DO RIO GDE NORTE - COSERN;331097;Capital Subscrito;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2024-12-31;8;146531;CIA ENERGETICA DO RIO GDE NORTE - COSERN;331098;Capital Integralizado;2017-03-14;542339236.13;;129746219;38327809;168074028
08.343.492/0001-20;2024-12-31;14;146569;MRV ENGENHARIA E PARTICIPACOES S.A.;331196;Capital Emitido;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2024-12-31;14;146569;MRV ENGENHARIA E PARTICIPACOES S.A.;331197;Capital Subscrito;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2024-12-31;14;146569;MRV ENGENHARIA E PARTICIPACOES S.A.;331198;Capital Integralizado;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2024-12-31;14;146569;MRV ENGENHARIA E PARTICIPACOES S.A.;331199;Capital Autorizado;2019-04-19;7000000000.00;;0;0;0
08.364.948/0001-38;2024-12-31;17;147454;ALUPAR INVESTIMENTO S/A;332870;Capital Emitido;2025-04-16;4023099152.87;;671494278;317386323;988880601
08.364.948/0001-38;2024-12-31;17;147454;ALUPAR INVESTIMENTO S/A;332871;Capital Subscrito;2025-04-16;4023099152.87;;671494278;317386323;988880601
08.364.948/0001-38;2024-12-31;17;147454;ALUPAR INVESTIMENTO S/A;332872;Capital Integralizado;2025-04-16;4023099152.87;;671494278;317386323;988880601
08.364.948/0001-38;2024-12-31;17;147454;ALUPAR INVESTIMENTO S/A;332873;Capital Autorizado;2017-05-15;0.00;;42862148;42862148;85724296
08.397.078/0001-01;2024-12-31;4;146822;GSH CORP PARTICIPAÇÕES S.A.;331805;Capital Emitido;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2024-12-31;4;146822;GSH CORP PARTICIPAÇÕES S.A.;331806;Capital Subscrito;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2024-12-31;4;146822;GSH CORP PARTICIPAÇÕES S.A.;331807;Capital Integralizado;2021-12-30;93524815.00;;229371078;43385771;272756849
08.397.078/0001-01;2024-12-31;4;146822;GSH CORP PARTICIPAÇÕES S.A.;331808;Capital Autorizado;2021-12-30;0.00;;1000000000;0;1000000000
08.402.943/0001-52;2024-12-31;3;147402;GUARARAPES CONFECCOES S.A.;332803;Capital Autorizado;2019-12-11;0.00;-;524160000;0;524160000
08.402.943/0001-52;2024-12-31;3;147402;GUARARAPES CONFECCOES S.A.;332804;Capital Emitido;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2024-12-31;3;147402;GUARARAPES CONFECCOES S.A.;332805;Capital Subscrito;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2024-12-31;3;147402;GUARARAPES CONFECCOES S.A.;332806;Capital Integralizado;2019-04-30;3100000000.00;-;499200000;0;499200000
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;315144;Capital Subscrito;2006-01-06;44070179.95;;18089;102590;120679
08.439.659/0001-50;2024-12-31;13;147446;CPFL ENERGIAS RENOVÁVEIS S.A.;332849;Capital Emitido;2023-12-18;2632291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2024-12-31;13;147446;CPFL ENERGIAS RENOVÁVEIS S.A.;332850;Capital Subscrito;2023-12-18;2632291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2024-12-31;13;147446;CPFL ENERGIAS RENOVÁVEIS S.A.;332851;Capital Integralizado;2023-12-18;2632291914.16;;593782504;0;593782504
08.439.659/0001-50;2024-12-31;13;147446;CPFL ENERGIAS RENOVÁVEIS S.A.;332852;Capital Autorizado;2012-05-31;0.00;;0;0;0
08.467.115/0001-00;2024-12-31;15;148126;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;333514;Capital Emitido;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2024-12-31;15;148126;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;333515;Capital Subscrito;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2024-12-31;15;148126;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;333516;Capital Integralizado;2021-07-05;3385861097.24;;68090916;164014;68254930
08.534.605/0001-74;2024-12-31;6;147104;RENOVA ENERGIA S.A.;332323;Capital Integralizado;2025-05-28;4704868964.80;Imediato;619625846;124741975;744367821
08.560.444/0001-93;2024-12-31;4;147349;CIA CELG DE PARTICIPACOES - CELGPAR;332709;Capital Subscrito;2023-08-17;602350701.85;30;79676502;0;79676502
08.574.411/0001-00;2024-12-31;4;144840;PRÁTICA PRODUTOS S.A.;328569;Capital Integralizado;2023-12-15;29068287.53;N/A;3355031;0;3355031
08.613.550/0001-98;2024-12-31;9;147427;NEXPE PARTICIPAÇÕES S.A;332825;Capital Emitido;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2024-12-31;9;147427;NEXPE PARTICIPAÇÕES S.A;332826;Capital Subscrito;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2024-12-31;9;147427;NEXPE PARTICIPAÇÕES S.A;332827;Capital Integralizado;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2024-12-31;9;147427;NEXPE PARTICIPAÇÕES S.A;332828;Capital Autorizado;2021-01-12;0.00;;500000000;0;500000000
08.764.621/0001-53;2024-12-31;3;147063;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;332279;Capital Emitido;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2024-12-31;3;147063;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;332280;Capital Subscrito;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2024-12-31;3;147063;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;332281;Capital Integralizado;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2024-12-31;3;147063;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;332282;Capital Autorizado;2016-04-29;389625569.00;;95000000;0;95000000
08.769.451/0001-08;2024-12-31;3;139459;VIRGO COMPANHIA DE SECURITIZAÇÃO;318950;Capital Autorizado;2024-04-30;40236642.00;;35536642;0;35536642
08.769.451/0001-08;2024-12-31;3;139459;VIRGO COMPANHIA DE SECURITIZAÇÃO;318951;Capital Subscrito;2022-12-30;35536642.00;;35536642;0;35536642
08.769.451/0001-08;2024-12-31;3;139459;VIRGO COMPANHIA DE SECURITIZAÇÃO;318952;Capital Integralizado;2022-04-20;35536642.00;;35536642;0;35536642
08.773.135/0001-00;2024-12-31;9;149568;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;337158;Capital Autorizado;2020-07-14;0.00;Não aplicável;398000000;0;398000000
08.773.135/0001-00;2024-12-31;9;149568;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;337159;Capital Emitido;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2024-12-31;9;149568;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;337160;Capital Subscrito;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2024-12-31;9;149568;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;337161;Capital Integralizado;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323639;Capital Emitido;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323640;Capital Subscrito;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323641;Capital Integralizado;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323642;Capital Emitido;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323643;Capital Subscrito;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2024-12-31;2;142305;BRASILIANA PARTICIPAÇÕES S/A;323644;Capital Integralizado;2018-04-27;111810306.54;;507692309;42307699;550000008
08.795.211/0001-70;2024-12-31;6;147211;MAESTRO LOCADORA DE VEICULOS S.A.;332440;Capital Integralizado;2024-04-19;55500633.05;N/A;26009820;0;26009820
08.795.211/0001-70;2024-12-31;6;147211;MAESTRO LOCADORA DE VEICULOS S.A.;332441;Capital Autorizado;2024-04-19;3765643.83;N/A;0;0;0
08.795.211/0001-70;2024-12-31;6;147211;MAESTRO LOCADORA DE VEICULOS S.A.;332442;Capital Emitido;2024-04-19;55500633.05;N/A;26009820;0;26009820
08.795.211/0001-70;2024-12-31;6;147211;MAESTRO LOCADORA DE VEICULOS S.A.;332443;Capital Subscrito;2024-04-19;55500633.05;N/A;26009820;0;26009820
08.797.760/0001-83;2024-12-31;13;148295;CURY CONSTRUTORA E INCORPORADORA S.A.;333934;Capital Emitido;2024-11-11;506846633.00;;291875088;0;291875088
08.797.760/0001-83;2024-12-31;13;148295;CURY CONSTRUTORA E INCORPORADORA S.A.;333935;Capital Subscrito;2024-11-11;506846633.00;;291875088;0;291875088
08.797.760/0001-83;2024-12-31;13;148295;CURY CONSTRUTORA E INCORPORADORA S.A.;333936;Capital Integralizado;2024-11-11;506846633.00;;291875088;0;291875088
08.797.760/0001-83;2024-12-31;13;148295;CURY CONSTRUTORA E INCORPORADORA S.A.;333937;Capital Autorizado;2020-02-14;300000000.00;;300000000;0;300000000
