CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
08.534.605/0001-74;2020-01-01;11;104233;RENOVA ENERGIA S.A.;233023;Capital Integralizado;2016-12-23;2960775976.98;;329805243;87392001;417197244
08.534.605/0001-74;2020-01-01;11;104233;RENOVA ENERGIA S.A.;233024;Capital Autorizado;2014-12-22;5002000000.00;;278916250;81899063;360815313
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;232419;Capital Emitido;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;232420;Capital Subscrito;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;232421;Capital Integralizado;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;232422;Capital Autorizado;2010-07-22;3000000000.00;;0;0;0
08.574.411/0001-00;2020-01-01;5;103989;PRÁTICA PRODUTOS S.A.;232883;Capital Emitido;2018-08-31;29068287.53;;3355031;373242;3728273
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;232213;Capital Emitido;2021-01-12;773895835.30;;78531824;0;78531824
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;232214;Capital Autorizado;2021-01-12;0.00;;500000000;0;500000000
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;232215;Capital Subscrito;2018-08-16;653895835.30;;36278303;0;36278303
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;232216;Capital Integralizado;2018-08-16;653895835.30;;36278303;0;36278303
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;213220;Capital Emitido;2009-04-30;453440.00;Não Aplicável;453440;0;453440
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;213221;Capital Subscrito;2009-04-30;453440.00;;453440;0;453440
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;213222;Capital Integralizado;2009-04-30;453440.00;;453440;0;453440
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;213223;Capital Autorizado;2009-04-30;5000000.00;;0;0;0
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;232750;Capital Emitido;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;232751;Capital Subscrito;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;232752;Capital Integralizado;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;232753;Capital Autorizado;2016-04-29;389625569.00;;95000000;0;95000000
08.769.451/0001-08;2020-01-01;5;99126;VIRGO COMPANHIA DE SECURITIZAÇÃO;221303;Capital Emitido;2019-10-30;7671132.00;;7671132;0;7671132
08.769.451/0001-08;2020-01-01;5;99126;VIRGO COMPANHIA DE SECURITIZAÇÃO;221304;Capital Subscrito;2019-10-30;7671132.00;;7671132;0;7671132
08.769.451/0001-08;2020-01-01;5;99126;VIRGO COMPANHIA DE SECURITIZAÇÃO;221305;Capital Integralizado;2019-10-30;7671132.00;;7671132;0;7671132
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;229511;Capital Autorizado;2020-07-14;0.00;;398000000;0;398000000
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;229512;Capital Emitido;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;229513;Capital Subscrito;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;229514;Capital Integralizado;2017-12-31;145213469.39;;113548407;0;113548407
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213047;Capital Emitido;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213048;Capital Subscrito;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213049;Capital Integralizado;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213050;Capital Emitido;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213051;Capital Subscrito;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;213052;Capital Integralizado;2018-04-27;111810306.54;;507692309;42307699;550000008
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;232929;Capital Integralizado;2015-01-27;51734989.22;;1733988;0;1733988
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;232930;Capital Autorizado;2015-01-27;0.00;;1733988;0;1733988
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;232931;Capital Emitido;2014-04-24;51734989.22;;1733988;0;1733988
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;232932;Capital Subscrito;2014-04-24;51734989.22;;1733988;0;1733988
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;231988;Capital Emitido;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;231989;Capital Subscrito;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;231990;Capital Integralizado;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;231991;Capital Autorizado;2020-02-14;300000000.00;;300000000;0;300000000
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;232660;Capital Emitido;2019-11-29;1663313371.47;Não se Aplica;165113612;0;165113612
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;232661;Capital Subscrito;2019-11-29;1663313371.47;Não se Aplica;165113612;0;165113612
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;232662;Capital Integralizado;2019-11-29;1663313371.47;Não se aplica;165113612;0;165113612
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;232663;Capital Autorizado;2007-04-11;0.00;;800000000;0;800000000
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;233363;Capital Emitido;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;233364;Capital Subscrito;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;233365;Capital Integralizado;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;233366;Capital Autorizado;2007-03-31;0.00;N/A;1000000000;0;1000000000
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;226083;Capital Autorizado;2020-12-15;0.00;;300000000;0;300000000
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;226084;Capital Emitido;2020-11-04;241239491.31;;97524234;0;97524234
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;226085;Capital Subscrito;2020-11-04;241239491.31;;97524234;0;97524234
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;226086;Capital Integralizado;2020-11-04;241239491.31;;97524234;0;97524234
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;231663;Capital Emitido;2019-09-12;866080000.00;;186617538;0;186617538
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;231664;Capital Subscrito;2019-09-12;866080000.00;;186617538;0;186617538
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;231665;Capital Integralizado;2019-09-12;866080000.00;;186617538;0;186617538
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;231666;Capital Autorizado;2019-04-26;0.00;;200000000;0;200000000
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;213038;Capital Emitido;2020-07-13;498878026.61;;498878026;0;498878026
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;213039;Capital Subscrito;2020-07-13;498878026.61;;498878026;0;498878026
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;213040;Capital Integralizado;2020-07-13;498878026.61;;498878026;0;498878026
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;231486;Capital Emitido;2020-01-10;888443587.42;;691602645;138834473;830436718
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;231487;Capital Subscrito;2020-01-10;888443587.42;;691602645;138834473;830436718
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;231488;Capital Integralizado;2020-01-10;888443587.42;;691602645;138834473;830436718
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;231489;Capital Autorizado;2020-01-10;0.00;;0;0;0
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233330;Capital Emitido;2019-12-27;736714537.00;;736714537;0;736714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233331;Capital Integralizado;2019-12-27;736714537.00;;736714537;0;736714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233332;Capital Autorizado;2019-12-27;736714537.00;;736714537;0;736714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233333;Capital Emitido;2012-03-30;696714537.00;;696714537;0;696714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233334;Capital Subscrito;2012-03-30;696714537.00;;696714537;0;696714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233335;Capital Integralizado;2012-03-30;696714537.00;;696714537;0;696714537
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;233336;Capital Autorizado;2009-02-03;1000000000.00;;0;0;0
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;232689;Capital Emitido;2021-02-12;7473979884.36;Não aplicável;5591246138;0;5591246138
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;232690;Capital Subscrito;2021-02-12;7473979884.36;Não aplicável;5591246138;0;5591246138
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;232691;Capital Integralizado;2021-02-12;7473979884.36;;5591246138;0;5591246138
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;232692;Capital Autorizado;2020-10-15;1800000000.00;;0;0;0
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232911;Capital Integralizado;2020-12-09;455614658.42;;307948654;0;307948654
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232912;Capital Integralizado;2019-04-30;412399052.78;;270040228;0;270040228
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232913;Capital Integralizado;2019-04-17;412399052.78;;2700402287;0;2700402287
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232914;Capital Integralizado;2019-01-14;412392009.82;;2700398881;0;2700398881
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232915;Capital Emitido;2017-12-21;10157770020.36;Capital Integralizado;2665444020;0;2665444020
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232916;Capital Subscrito;2017-12-21;10157770020.36;Capital Integralizado;2665444020;0;2665444020
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;232917;Capital Autorizado;2014-09-09;30000000000.00;;0;0;0
08.935.054/0001-50;2020-01-01;8;103229;MULTINER S/A;230560;Capital Integralizado;2017-11-21;855833165.33;;7877740;6843557;14721297
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;212900;Capital Emitido;2018-11-12;1830202.00;integralizado;1830202;0;1830202
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;212901;Capital Subscrito;2018-11-12;1830202.00;integralizado;1830202;0;1830202
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;212902;Capital Integralizado;2018-11-12;1830202.00;;1830202;0;1830202
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;216963;Capital Emitido;2019-10-22;2053976285.73;;102159154;0;102159154
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;216964;Capital Subscrito;2019-10-22;2053976285.73;;102159154;0;102159154
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;216965;Capital Integralizado;2019-10-22;2053976285.73;;102159154;0;102159154
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;216966;Capital Autorizado;2018-11-16;2500000000.00;;0;0;0
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;234058;Capital Emitido;2021-02-08;1277508722.55;N/A;90909092;0;90909092
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;234059;Capital Subscrito;2021-02-08;1277508722.55;N/A;90909092;0;90909092
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;234060;Capital Integralizado;2021-02-08;1277508722.55;N/A;90909092;0;90909092
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;234061;Capital Autorizado;2020-10-13;0.00;N/A;100000000;0;100000000
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;233379;Capital Emitido;2020-12-18;839640202.98;Totalmente integralizado.;468099631;0;468099631
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;233380;Capital Subscrito;2020-12-18;839640202.98;;468099631;0;468099631
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;233381;Capital Integralizado;2020-12-18;839640202.98;;468099631;0;468099631
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;233382;Capital Autorizado;2020-12-18;0.00;;200000;0;200000
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;230579;Capital Emitido;2019-07-29;452948516.09;;138442514;0;138442514
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;230580;Capital Subscrito;2019-07-29;452948516.09;;138442514;0;138442514
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;230581;Capital Integralizado;2019-07-29;452948316.09;;138442514;0;138442514
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;230582;Capital Autorizado;2015-09-30;0.00;;200000000;0;200000000
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212608;Capital Integralizado;2018-04-27;320535271.00;;428071225;0;428071225
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212609;Capital Integralizado;2017-12-29;207090023.64;;314625978;0;314625978
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212610;Capital Integralizado;2013-11-14;124621152.64;;232157107;0;232157107
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212611;Capital Integralizado;2013-08-08;116621252.64;;217254080;0;217254080
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212612;Capital Integralizado;2013-07-01;114621252.64;;213528274;0;213528274
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212613;Capital Integralizado;2013-05-15;109621252.64;;204213759;0;204213759
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212614;Capital Integralizado;2012-11-12;104621252.64;;194899244;0;194899244
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212615;Capital Subscrito;2010-12-22;103421252.64;22/12/2010;192663760;0;192663760
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;212616;Capital Integralizado;2010-12-22;103421252.64;;192663760;0;192663760
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;232384;Capital Emitido;2021-02-03;642032915.89;Não aplicável;126595780;0;126595780
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;232385;Capital Subscrito;2021-02-03;642032915.89;Não aplicável;126595780;0;126595780
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;232386;Capital Integralizado;2021-02-03;642032915.89;Não aplicável;126595780;0;126595780
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;232387;Capital Autorizado;2021-01-12;0.00;Não aplicável;100000000;0;100000000
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;233219;Capital Emitido;2018-04-25;571865279.43;;918160;0;918160
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;233220;Capital Subscrito;2018-04-25;571865279.43;;918160;0;918160
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;233221;Capital Integralizado;2018-04-25;571865279.43;;918160;0;918160
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;233222;Capital Autorizado;2018-04-25;0.00;;918160;0;918160
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;232461;Capital Emitido;2018-11-27;35263600.00;;3148038;0;3148038
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;232462;Capital Subscrito;2018-11-27;35263600.00;;3148038;0;3148038
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;232463;Capital Integralizado;2018-11-27;35263600.00;;3148038;0;3148038
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;232464;Capital Autorizado;2010-01-26;10000000000.00;;0;0;0
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;231732;Capital Emitido;2021-02-10;842999412.29;;199959554;0;199959554
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;231733;Capital Subscrito;2021-02-10;842999412.29;;199959554;0;199959554
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;231734;Capital Integralizado;2021-02-10;842999412.29;;199959554;0;199959554
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;231735;Capital Autorizado;2020-12-07;0.00;;300000000;0;300000000
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;212904;Capital Subscrito;1996-04-29;22338341.00;;14048567;4073532;18122099
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;212905;Capital Autorizado;1996-04-29;26395595.00;;16600183;4813384;21413567
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;212906;Capital Autorizado;1996-04-29;26395595.00;;16600183;4813384;21413567
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;214113;Capital Autorizado;2020-07-27;3000000000.00;N/A;0;0;0
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;214114;Capital Emitido;2020-05-30;474444955.30;N/A;83260;0;83260
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;214115;Capital Subscrito;2020-05-30;474444955.30;N/A;83260;0;83260
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;214116;Capital Integralizado;2020-05-30;474444955.30;N/A;83260;0;83260
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;234062;Capital Subscrito;2021-05-14;3837642053.15;;196227235;0;196227235
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;234063;Capital Integralizado;2021-05-14;3837642053.15;;196227235;0;196227235
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;234064;Capital Autorizado;2020-04-30;6000000000.00;;0;0;0
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219089;Capital Subscrito;2017-11-15;1859133976.33;;1835966791;0;1835966971
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219090;Capital Integralizado;2017-11-15;1859163976.33;;1835966791;0;1835966791
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219091;Capital Subscrito;2016-04-07;1826893291.99;à vista;1812155522;0;1812155522
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219092;Capital Integralizado;2016-04-07;1826893291.99;;1812155522;0;1812155522
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219093;Capital Subscrito;2016-01-25;1714127737.53;;1712476162;0;1712476162
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;219094;Capital Subscrito;2016-01-25;1714127737.53;;1712476162;0;1712476162
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;233357;Capital Integralizado;2021-02-18;2569624313.76;;403868805;0;403868805
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;233358;Capital Autorizado;2020-11-23;4000000000.00;;0;0;0
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;232362;Capital Emitido;2014-07-15;130586573.49;;78506215;0;78506215
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;232363;Capital Autorizado;2014-07-15;0.00;;100000000;0;100000000
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;213227;Capital Autorizado;2017-12-08;3300000.00;;900000;0;900000
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;233237;Capital Emitido;2021-03-01;2266992004.64;;928965058;331644724;1260609782
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;233238;Capital Subscrito;2021-03-01;2266992004.64;;928965058;331644724;1260609782
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;233239;Capital Integralizado;2021-03-01;2266992004.64;;928965058;331644724;1260609782
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;233240;Capital Autorizado;2021-03-01;0.00;;0;102872452;102872452
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228419;Capital Emitido;2019-03-06;1497995510.61;8 meses;1432019209;0;1432019209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228420;Capital Subscrito;2019-03-06;1497995510.61;8 meses;1432019209;0;1432019209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228421;Capital Integralizado;2019-03-06;1293295510.61;;1432019209;0;1432019209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228422;Capital Emitido;2017-12-20;1287995510.61;12 meses;1213269209;0;1213269209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228423;Capital Subscrito;2017-12-20;1287995510.61;12 meses;1213269209;0;1213269209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228424;Capital Integralizado;2017-12-20;1188295510.61;;1213269209;0;1213269209
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228425;Capital Emitido;2017-08-21;1177995510.61;7 meses;1102158098;0;1102158098
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228426;Capital Subscrito;2017-08-21;1177995510.61;7 meses;1102158098;0;1102158098
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228427;Capital Integralizado;2017-08-21;1063295510.61;;1102158098;0;1102158098
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228428;Capital Emitido;2017-06-20;1053995510.61;7 meses;979385821;0;979385821
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228429;Capital Subscrito;2017-06-20;1053995510.61;7 meses;979385821;0;979385821
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228430;Capital Integralizado;2017-06-20;960995510.61;;979385821;0;979385821
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228431;Capital Emitido;2017-06-05;953995510.61;3 meses;878375720;0;878375720
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228432;Capital Subscrito;2017-06-05;953995510.61;3 meses;878375750;0;878375720
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;228433;Capital Integralizado;2017-06-05;925995510.61;;878375720;0;878375720
