CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Data_Aprovacao;Orgao_Aprovacao;Principais_Caracteristicas;Vedacao_Procedimentos_Fiscalizacao
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;41800;2012-05-09 00:00:00.000;Conselho de Administração;O objetivo da presente Política de Negociação é esclarecer as regras que deverão ser observadas pelos Diretores, Membros do Conselho de Administração, do Conselho Fiscal, caso seja instaurado, e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de imposto de renda, e sociedades por elas controladas, direta ou indiretamente, nos temos do art. 11 da Instrução CVM nº 358/02 ("Pessoas Vinculadas"), e pela Raia Drogasil S.A. ("Companhia"), visando coibir e punir a utilização de informações privilegiadas sobre ato ou fato relevante relativo à Companhia ("Informações Privilegiadas") em benefício próprio das Pessoas Vinculadas em negociação com valores mobiliários de emissão da Companhia ("Valores Mobiliários") e enunciar as diretrizes que regerão, de modo ordenado e dentro dos limites estabelecidos por lei, a negociação de tais Valores Mobiliários, nos termos da Instrução CVM nº 358/02 e das políticas internas da própria Companhia. Tais regras também procuram coibir a prática de insider trading (uso indevido em benefício próprio ou de terceiros de Informações Privilegiadas) e tipping (dicas de Informações Privilegiadas para que terceiros delas se beneficiem), preservando a transparência nas negociações de Valores Mobiliários de emissão da Companhia.As regras desta Política de Negociação definem períodos nos quais as Pessoas Vinculadas deverão abster-se de negociar com Valores Mobiliários de emissão da Companhia, de modo a evitar o questionamento com relação ao uso indevido de Informações Relevantes não divulgadas ao público.Além das Pessoas Vinculadas, as normas desta Política de Negociação aplicam-se também aos casos em que as negociações por parte das Pessoas Vinculadas se deem de forma indireta para o benefício próprio delas, direta e/ou indiretamente, mediante a utilização, por exemplo, de: (a) sociedade por elas controlada, direta ou indiretamente (b) terceiros com que for mantido contrato de gestão, fidúcia, administração de carteira de investimentos em ativos financeiros (c) procuradores ou agentes e/ou (d) cônjuges dos quais não estejam separados judicialmente, companheiros(as) e quaisquer dependentes incluídos em sua declaração anual de imposto sobre a renda. Entende-se por negociações indiretas aquelas nas quais as Pessoas Vinculadas, apesar de não as conduzirem em seu nome, tenham o controle e o poder decisório sobre a realização da negociação.A política de divulgação está localizada no endereço da Companhia na internet, www.raiadrogasil.com.br e arquivada na CVM, zelando pela disseminação ampla, imediata e simultânea.;A Companhia e as Pessoas Vinculadas deverão abster-se de negociar seus Valores Mobiliários de emissão da Companhia em todos os períodos em que o Diretor de Relações com Investidores tenha determinado a proibição de negociação, mediante autorização prévia do Presidente do Conselho de Administração da Companhia. O Diretor de Relações com Investidores não está obrigado a fundamentar a decisão de determinar o período de bloqueio, que será tratado confidencialmente pelos seus destinatários.As Pessoas Vinculadas não poderão negociar os Valores Mobiliários de emissão da Companhia, independente de determinação do Diretor de Relações com Investidores: (a) no período de 15 (quinze) dias corridos que anteceder a divulgação das informações trimestrais (ITR) e anuais (DFP e IAN), cabendo ao Departamento de Relações com Investidores informar, antecipadamente, às Pessoas Vinculadas as datas previstas para divulgação dessas informações (b) entre a data da deliberação do órgão competente de aumentar o capital social, distribuir dividendos e pagar juros sobre o capital próprio, e a publicação dos respectivos editais ou anúncios e (c) a partir do momento em que tiverem acesso à informação relativa à intenção da Companhia ou dos acionistas controladores da Companhia de: (i) modificar o capital social da Companhia mediante subscrição de ações (ii) aprovar um programa de aquisição ou alienação de ações de emissão da Companhia pela própria Companhia ou (iii) distribuir dividendos ou juros sobre capital próprio, bonificações em ações ou seus derivativos ou desdobramento e a publicação dos respectivos editais e/ou anúncios ou informativos.O Diretor de Relações com Investidores é responsável pela aplicação dos termos desta Política de Negociação quaisquer dúvidas acerca de suas disposições deverão ser esclarecidas juntamente ao Diretor de Relações com Investidores da Companhia. A Política de Negociação das Ações da Companhia está localizada no endereço da Companhia na internet, www.raiadrogasil.com.br e arquivada na CVM, zelando pela disseminação ampla, imediata e simultânea.
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;41247;2008-05-15 00:00:00.000;Conselho de Administração;A Companhia adota as regras estabelecidas na Instrução da Comissão de Valores Mobiliários ("CVM") nº 358, de 3 de janeiro de 2002 ("Instrução CVM nº 358"), quanto à negociação de valores mobiliários de sua emissão. Sendo assim, as Pessoas Vinculadas são vedadas de negociar valores mobiliários de emissão da Companhia, incluindo operações com derivativos que envolvam valores mobiliários de emissão da Companhia, nos períodos e condições descritos abaixo.A Política de Negociação de Valores Mobiliários de Emissão da Companhia tem por finalidade registrar e esclarecer os critérios e procedimentos a serem empregados pelas Pessoas Vinculadas para evitar que os valores mobiliários sejam por elas negociados mediante a utilização de informação privilegiada, prevenindo, assim, a ocorrência da prática de insider trading, isto é, a utilização de informação privilegiada de que a pessoa vinculada tenha conhecimento e da qual deva manter sigilo, por força do disposto no artigo 155, §§ 1º a 4º, da Lei n° 6.404, de 15 de dezembro de 1976 ("Lei das Sociedades por Ações"), e na Instrução da CVM nº 358, capaz de propiciar, para si ou para outrem, vantagem indevida, mediante negociação, em nome próprio ou de terceiros, com valores mobiliários.A Política de Negociação de Valores Mobiliários pode ser acessada nos seguintes endereços: (i) sede da Companhia: Av. Dr. Marcos Penteado de Ulhôa Rodrigues, nº 939, Sitio Tamboré, CEP 06460-040, cidade de Barueri, Estado de São Paulo e (ii) internet: site da Companhia (ri.eneldistribuicaosp.com.br) no link "Governança", a opção "Políticas e Regimentos", site da CVM (www.cvm.gov.br) e site da B3 S.A. - Brasil, Bolsa, Balcão (www.b3.com.br).;Nenhuma Pessoa Vinculada com acesso à informação privilegiada poderá negociar a qualquer tempo valores mobiliários de emissão da Companhia, independente de determinação do Diretor de Relações com Investidores, antes que tal informação seja divulgada ao mercado. As Pessoas Vinculadas não poderão negociar valores mobiliários de emissão da Companhia nos seguintes períodos: (i) no período de 1 (um) mês que antecede o encerramento do exercício social, até a publicação do anúncio que colocar à disposição dos acionistas as demonstrações financeiras anuais da Companhia e demais documentos relacionados no artigo 133 da Lei das Sociedades por Ações (ii) durante o período de 15 (quinze) dias anterior à divulgação das informações financeiras trimestrais (iii) se estiver em curso a aquisição ou alienação, pela Companhia, de ações de sua própria emissão (iv) se houver intenção de promover fusão, incorporação, cisão total ou parcial, transformação ou reorganização societária envolvendo a Companhia (v) quando tiverem conhecimento de informação relevante ainda não divulgada ao mercado, até o momento em que tal divulgação for efetivada (vi) nos períodos determinados pela regulamentação emitida pela CVM e/ou (vii) nos demais períodos declarados pelo Diretor de Relações com Investidores como períodos especiais de vedação à negociação.
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;41961;2017-05-08 00:00:00.000;Conselho de Administração;- As Pessoas Sujeitas às Políticas não podem se valer de Informações Privilegiadas com a finalidade de obter, direta ou indiretamente, para si ou para terceiros, quaisquer vantagens pecuniárias, inclusive por meio de negociação de Valores Mobiliários.- Anteriormente à divulgação ao público de Informação Privilegiada nos termos das Políticas, é vedada a negociação com Valores Mobiliários por parte das Pessoas Sujeitas às Políticas que tenham conhecimento de tal Informação Privilegiada.- As Pessoas Sujeitas às Políticas não poderão realizar transações de curto prazo com os Valores Mobiliários adquiridos em mercado (short swing), não podendo aliená-los antes de decorridos 6 meses de sua aquisição em mercado.- As vedações à negociação com Valores Mobiliários previstas na Política aplicam-se às operações de empréstimo de Valores Mobiliários realizadas pelas Pessoas Sujeitas às Políticas na posição de mutuante (doadores), sendo vedada a realização, pelas Pessoas Sujeitas às Políticas, de operações de empréstimo de Valores Mobiliários na posição de mutuário (tomadores).- As Pessoas Sujeitas às Políticas que sejam beneficiárias de planos de remuneração baseados em Ações não poderão realizar quaisquer operações com instrumentos derivativos que anulem ou mitiguem sua exposição econômica às Ações.- Todas as negociações realizadas pela Companhia ou pelas Pessoas Sujeitas às Políticas serão realizadas por intermédio das Corretoras Credenciadas, sempre que tais negociações exigirem a participação de uma instituição intermediária.- As restrições contidas na Política de Negociação de Valores Mobiliários não se aplicam às negociações realizadas por fundos de investimento de que sejam cotistas as Pessoas Sujeitas às Políticas, desde que: (a) os fundos de investimento não sejam exclusivos e (b) as decisões de negociação tomadas pelo administrador ou gestor de carteira do fundo de investimento não sejam influenciadas pelos cotistas.;Além das vedações previstas na Instrução CVM n.º 358/02, as Pessoas Sujeitas às Políticas não poderão negociar os Valores Mobiliários, independentemente de determinação do Diretor de Relações com Investidores ou do Comitê, nas seguintes hipóteses ("Vedações Ordinárias à Negociação"): (a) sempre que estiver pendente de divulgação qualquer Fato Relevante de que tenham conhecimento (b) no período de 15 dias que anteceder à divulgação das informações financeiras trimestrais e anuais e no próprio dia da divulgação, antes que tais informações tornem-se públicas, sendo certo que a contagem do período de 15 dias deverá ser feita excluindo-se o dia da efetiva divulgação (c) em caso de (i) oferta pública de distribuição de Valores Mobiliários, até a divulgação de anúncio de encerramento, observadas as exceções previstas na Instrução CVM nº 400/03 e (ii) de oferta pública de distribuição de Valores Mobiliários com esforços restritos, durante o período de 90 (noventa) dias contados da subscrição ou aquisição de determinados Valores Mobiliários pelo investidor, nos termos da Instrução CVM nº 476/09. (d) a partir do momento em que tiverem acesso à informação relativa à intenção de realizar incorporação, cisão total ou parcial, transformação ou fusão envolvendo a Companhia e (e) enquanto estiver em curso aquisição ou alienação de Ações pela própria Companhia, suas Controladas, Coligadas ou outras sociedades sob controle comum ou se houver sido outorgada opção ou mandato para o mesmo fim. Há, ainda, a previsão de Vedações Extraordinárias à Negociação, aplicáveis às Pessoas Sujeitas às Políticas ou a parte delas, pela detenção de Informações Privilegiadas, a serem descritas no item 20.2 deste Formulário de Referência. A política pode ser consultada no site da Comissão de Valores Mobiliários (www.cvm.gov.br) e no site de RI da Companhia (http://ri.comgas.com.br/ptb/estatutos-e-politicas).
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;41715;2002-07-31 00:00:00.000;DIRETORIA FINANCEIRA;Todas as pessoas vinculadas ficam obrigadas também, a comunicar à Comissão de Valores Mobiliários - CVM e se for o caso, à Bolsa de Valores de São Paulo e entidades do mercado de balcão organizado, nas quais os valores mobiliários da Companhia são negociados, a quantidade, as características e a forma de aquisição dos valores mobiliários de emissão da Companhia. A comunicação será efetuada imediatamente após a investidura das pessoas no cargo, e no prazo de 10 (dez) dias após o término do mês em que se verificar alteração das posições por elas detidas, indicando-se o saldo da posição no período, incluindo-se os valores mobiliários de que são proprietários.;180 (cento e oitenta) dias contados a partir da data de aquisição em bolsas de valores no período de um mês que antecede o encerramento do exercício social, até a publicação do edital, colocando à disposição dos acionistas as demonstrações financeiras da Companhia, ou a sua publicação, prevalecendo o que primeiro ocorrer no período compreendido entre a decisão tomada de se aumentar ou reduzir o capital social, distribuir dividendos, bonificar, desdobrar ou agrupar ações ou emitir outros valores mobiliários, com a respectiva publicação dos editais ou anúncios quando estiver em curso a aquisição ou a alienação de ações da própria emissão, e se for o caso, suas controladas, coligadas ou outra sociedade sob controle comum nos 15 (quinze) dias anteriores à divulgação das Informações Trimestrais (ITR), Demonstrações Financeiras Padronizadas (DFP) e Informações Anuais (IAN) da Companhia antes da divulgação de ato ou fato relevante ocorrido nos negócios da Companhia, por quem quer que, em virtude de seu cargo, função, emprego ou posição, tenha conhecimento da informação após afastamento da Companhia pelo prazo de 6 (seis) meses, contados da respectiva data de afastamento.
62.144.175/0001-20;2020-01-01;8;104793;BCO PINE S.A;42044;2019-01-30 00:00:00.000;Conselho da Administração;A presente Política de Negociação tem por objetivos coibir e punir a utilização de informações privilegiadas em benefício próprio das pessoas vinculadas em negociação com valores mobiliários de emissão do PINE e enunciar as diretrizes que regerão, de modo ordenado e dentro dos limites estabelecidos por lei, a negociação de tais valores mobiliários, nos termos da Instrução CVM nº 358/02 e das políticas internas do próprio PINE.Tais regras também procuram coibir a prática de insider trading (uso indevido em benefício próprio ou de terceiros de informações privilegiadas) e tipping (dicas de informações privilegiadas para que terceiros delas se beneficiem), preservando a transparência nas negociações de valores mobiliários de emissão do PINE. 1.1. Conceitos a) A Política de Negociação é aprovada pelo Conselho de Administração do PINE e está fundamentada nos seguintes nos seguintes princípios básicos: (i) Obediência à legislação específica, à regulamentação da CVM e outros órgãos reguladores nacionais e estrangeiros a que o PINE esteja sujeito(ii) Aderência às melhores práticas de relações com investidores e Governança Corporativa e (iii) Transparência e equidade de tratamento com os investidores e o mercado de capitais em geral. b) A ciência e o estrito cumprimento da Política de Negociação são obrigatórios a todas as Pessoas Vinculadas. Quaisquer dúvidas acerca das disposições das referidas políticas, da regulamentação aplicável da CVM e/ou outros órgãos reguladores nacionais e estrangeiros a que o PINE esteja sujeito e/ou sobre a necessidade de se divulgar ou não determinada informação ao público deverão ser esclarecidas com o Diretor de Relações com Investidores. c) Todas as Pessoas Vinculadas, bem como aquelas que venham a adquirir esta qualidade, deverão formalizar a adesão à Política de Negociação, por meio da assinatura do Termo de Adesão à Política de Divulgação e Negociação, nos termos do modelo que consta do Anexo I da mesma. Deverão assinar Termo de Adesão, conforme Anexo I, à presente Política de Negociação, tornando-se Pessoas Vinculadas para os fins aqui previstos, os acionistas controladores do Banco e as pessoas por eles indicadas para acessar informações do Banco, seus diretores, membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, gerentes e empregados do Banco que tenham acesso frequente a Informações Relevantes e outros que o Banco considere necessário ou conveniente. d) O Banco manterá em sua sede a relação das Pessoas Vinculadas e suas respectivas qualificações, indicando cargo ou função, endereço e número de inscrição do Cadastro Nacional de Pessoas Físicas e/ou Pessoas Jurídicas, atualizando-a sempre que houver qualquer alteração. A íntegra da Política de Negociação do Banco Pine encontra-se no site de Relações com Investidores, através do link:https://ri.pine.com/list.aspx?idCanal=JTgF23c90CKAhWLHIhPs+Q==&ano=2019;São responsabilidades do Diretor de Relações com Investidores: a) Antes da divulgação ao mercado de ato ou fato relevante ocorrido nos negócios da companhia e suas subsidiárias e controladas, é vedada a negociação com valores mobiliários de sua emissão, ou a eles referenciados, pela própria companhia aberta, pelos acionistas controladores, diretos ou indiretos, diretores, membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou por quem quer que, em virtude de seu cargo, função ou posição na companhia aberta, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante. Adicionalmente, é vedada a prestação de aconselhamento ou assistência de investimento em Valores Mobiliários por parte das Pessoas Vinculadas que tenham conhecimento de tal Fato Relevante e/ou da data de sua divulgação, bem como quando estiver em curso distribuição pública de Valores Mobiliários de emissão do PINE. b) A mesma vedação aplica-se a quem quer que tenha conhecimento de informação referente a ato ou fato relevante, sabendo que se trata de informação ainda não divulgada ao mercado, em especial àqueles que tenham relação comercial, profissional ou de confiança com a companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição, aos quais compete verificar a respeito da divulgação da informação antes de negociar com valores mobiliários de emissão da companhia ou a eles referenciados. c) As vedações para negociação com Valores Mobiliários devem ser observadas pelas Pessoas Vinculadas até a divulgação do Fato Relevante ao público. No entanto, tais vedações serão mantidas, mesmo após a divulgação do Fato Relevante, na hipótese em que eventuais negociações com Valores Mobiliários pelas Pessoas Vinculadas possam interferir, em prejuízo do PINE ou de seus acionistas, com o ato ou fato associado ao Fato Relevante. Em tal hipótese, o Diretor de Relações com Investidores divulgará comunicado interno informando sobre a proibição. d) A vedação se aplica também aos administradores que se afastem da administração da companhia antes da divulgação pública de negócio ou fato iniciado durante seu período de gestão, e se estenderá pelo prazo de seis meses após o seu afastamento. e) A vedação também prevalecerá sempre que estiver em curso a aquisição ou a alienação de ações de emissão da companhia pela própria companhia, suas controladas, coligadas ou outra sociedade sob controle comum, ou se houver sido outorgada opção ou mandato para o mesmo fim, bem como se existir a intenção de promover incorporação, cisão total ou parcial, fusão, transformação ou reorganização societária. f) As Pessoas Vinculadas deverão abster-se de realizar quaisquer negociações com Valores Mobiliários, independente de determinação do Diretor de Relações com Investidores nesse sentido, no período de 15 (quinze) dias que anteceder a divulgação das informações trimestrais (ITR) e anuais (DFP) exigidas pela CVM.
62.984.091/0001-02;2020-01-01;6;103076;CRUZEIRO DO SUL EDUCACIONAL S.A.;41443;2020-10-05 00:00:00.000;Conselho de Administração;Estabelecer as regras que deverão ser observadas visando a coibir e punir a utilização de informações privilegiadas sobre ato ou fato relevante relativo à Companhia, ou informações privilegiadas, em benefício próprio das Pessoas Vinculadas em negociação com valores mobiliários de emissão da Companhia, e enunciar as diretrizes que regerão, de modo ordenado e dentro dos limites estabelecidos por lei, a negociação de tais valores mobiliários, nos termos da Instrução CVM 358 e das suas políticas internas. Tais regras também procuram coibir a prática de insider trading (uso indevido em benefício próprio ou de terceiros de informações privilegiadas) e tipping (dicas de informações privilegiadas para que terceiros delas se beneficiem), preservando a transparência nas negociações de valores mobiliários de emissão da Companhia. A adesão à Política de Negociação é obrigatória por todas as Pessoas Vinculadas, mediante assinatura de Termo de Adesão.A Política de Negociação de Valores Mobiliários pode ser acessada nos seguintes endereços: (i) sede da Companhia: Rua Cesário Galero, 432 a 448, Tatuapé, CEP 03071-000 e (ii) internet: site da Companhia ((http://ri.cruzeirodosuleducacional.com.br/), site da CVM (www.cvm.gov.br) e site da B3 (www.b3.com.br).;Nenhuma Pessoa Vinculada com acesso à informação privilegiada poderá negociar a qualquer tempo valores mobiliários de emissão da Companhia, independente de determinação do Diretor de Relações com Investidores, antes que tal informação seja divulgada ao mercado. As Pessoas Vinculadas não poderão negociar valores mobiliários de emissão da Companhia nos "Períodos de Impedimento à Negociação", que são definidos na regulamentação aplicável e pelo Diretor de Relações com Investidores. Os Períodos de Impedimento à Negociação incluem os seguintes prazos: (i) os 15 dias que antecedem a divulgação de informações periódicas pela Companhia, como ITR e DFP e (ii) o período entre a data de deliberação do órgão competente de aumentar o capital social, distribuir dividendos e pagar juros sobre capital próprio e a publicação de seus respectivos editais e anúncios.
64.904.295/0001-03;2020-02-28;9;94700;CAMIL ALIMENTOS S.A.;38503;2018-01-11 00:00:00.000;Conselho de Administração;A Política de divulgação e negociação da Camil Alimentos S.A. tem como propósito estabelecer as regras e procedimentos que deverão ser compulsoriamente observados e aplicados pelas pessoas sujeitas à presente Política tanto na divulgação de informações que representem Ato ou Fato Relevante sobre a Camil quanto na negociação de Valores Mobiliários de emissão da Companhia, visando a evitar o uso indevido de informações privilegiadas e assegurar o tratamento equitativo aos investidores da Companhia, com base nos princípios da integridade e equidade das informações, bem como assegurar a regularidade e transparência das negociações de Valores Mobiliários de emissão da Camil. Todas as pessoas sujeitas à presente Política deverão pautar a sua conduta em conformidade com os princípios de boa-fé, lealdade, transparência e veracidade, bem como pelas regras nela estabelecidas, nas disposições legais e regulamentares aplicáveis bem como no Código de Conduta e demais normas disciplinares da Companhia. A Política e quaisquer alterações subsequentes serão divulgadas na forma do item 3.9.2 abaixo, bem como por meio do canal de comunicação interno adotado pela Companhia e, uma vez tornada pública: (i) todas as Pessoas Vinculadas estarão obrigadas a observá-la (ii) a contratação pela Camil de Consultores Externos e Contrapartes de Contratos Comerciais deverá prever regra pela qual a parte contratada se obrigue a observar a presente Política e (iii) a troca de informações privilegiadas com Consultores Externos e Contrapartes de Contratos Comerciais será sempre acompanhada da formalização de um acordo de confidencialidade. A Política de Divulgação e Negociação alterada foi aprovada pelo Conselho de Administração da Companhia e está disponível na página eletrônica de Relações com Investidores da Camil http://ri.camilalimentos.com.br/) e na página eletrônica da Comissão de Valores Mobiliários ("CVM") (http://www.cvm.gov.br).;Vide descrição inserida no item 20.2 deste Formulário de Referência.
67.010.660/0001-24;2020-01-01;7;103249;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;41522;2007-06-29 00:00:00.000;Conselho de Administração;Em 29 de junho de 2007, por meio de Reunião do Conselho de Administração, nosso Conselho aprovou a Política de Negociação deValores Mobiliários ("Política") de emissão da Companhia. Referida Política estabeleceu procedimentos a serem observados nanegociação com valores mobiliários de emissão da Companhia, nos termos da Instrução CVM n° 358, de 3 de janeiro de 2002, conformealterada. A política de negociação de valores mobiliários poderá ser consultada na Central de Sistemas da CVM e no site de relações deinvestidores da Companhia (www.rni.com.br/ri).;As Pessoas Vinculadas e a Companhia não poderão realizar qualquer tipo de negociação comvalores mobiliários emitidos pela Companhia, independentemente da existência, ou não, de FatoRelevante a ser divulgado pela Companhia, nos seguintes períodos: a) no período de 15 (quinze) dias que antecede a divulgação de informações trimestrais (ITR)daCompanhia e anuais (DFP) e b)no período compreendido entre a decisão tomada pelo Conselho de Administração daCompanhia de aumentar o capital social da Companhia de distribuir dividendos, bonificações emações ou seus derivativos ou desdobramento e a publicação dos respectivos editais ou anúncios.Os administradores e conselheiros da Companhia, bem como de suas controladas e coligadasestão autorizados a adquirir ações de emissão da Companhia no período referido acima desdeque tal aquisição seja realizada em conformidade com plano de investimento aprovado pelaCompanhia, e desde que preenchidos certos requisitos previsto na política. O Diretor de Relaçõescom Investidores está autorizado a, independentemente de justificação ou da existência de fatorelevante ainda não divulgado, fixar períodos em que as Pessoas Vinculadas não poderãonegociar com os valores mobiliários de emissão da Companhia.
67.571.414/0001-41;2020-01-01;8;103069;VIVER INCORPORADORA E CONSTRUTORA S.A.;41437;2012-05-09 00:00:00.000;;A Política de Negociação da Companhia tem por objetivo estabelecer as regras e procedimentos que deverão ser observados pela Companhia e pelas Pessoas Vinculadas nas negociações com valores mobiliários de emissão da Companhia, de forma a assegurar a transparência da negociação. A Política de Negociação da Companhia foi elaborada nos termos da Instrução CVM n.º 358/2002 e do Regulamento de Listagem do Novo Mercado.;É vedada a negociação de Valores Mobiliários pela Companhia e Pessoas Vinculadas:(i) antes da divulgação ao mercado de Ato ou Fato Relevante ocorrido nos negócios da Companhia, sendo que o início da vedação será o momento em que tal Pessoa Vinculada tomar conhecimento da existência do Fato Relevante e o seu término no momento em que o Fato Relevante for divulgado(ii) no período compreendido entre a decisão tomada pelo órgão social competente de promover incorporação, cisão total ou parcial, fusão, transformação ou reorganização societária da Companhia, e a publicação dos respectivos anúncios(iii) no período de 15 (quinze) dias anterior a divulgação das informações trimestrais (ITR) e anuais (DFP) da Companhia(iv) no período compreendido entre a decisão tomada pelo órgão social competente, de aumentar o capital social, distribuir dividendos e pagar juros sobre o capital próprio, bonificação em ações ou seus derivativos ou aprovar desdobramento, e a publicação dos respectivos editais ou anúncios e(v) no período compreendido entre a decisão tomada pelo órgão social competente de realizar uma oferta pública de distribuição de Valores Mobiliários nos termos do artigo 48 da Instrução CVM n.º 400/2003, até a publicação do anúncio de encerramento de distribuição.As vedações à negociação de Valores Mobiliários da Companhia deixarão de vigorar tão logo a Companhia divulgue o Ato ou Fato Relevante ao mercado, salvo se a negociação com as ações puder interferir nas condições dos referidos negócios, em prejuízo dos acionistas da Companhia ou dela própria. Compete ao Diretor de Relações com Investidores a administração geral da Política de Negociação da Companhia. Na assinatura do termo de posse de Administradores, Conselheiros Fiscais e membros de órgãos com funções técnicas ou consultivas, criados por disposição estatutária é exigida a assinatura do Termo de Adesão, sendo lhes dado conhecimento da Política de Negociação. A Companhia mantem em sua sede a relação de pessoas que firmaram o Termo de Adesão e respectivas qualificações.
67.620.377/0001-14;2020-01-01;16;104710;MINERVA S.A.;42000;2017-08-14 00:00:00.000;Conselho de Administração;A Companhia possui uma 'Política de Divulgação de Informações Relevantes e Política de Negociação com Valores Mobiliários de Emissão do MINERVA S.A.' ("Política de Negociação"), que entre outros temas, trata das regras que visam coibir e punir a utilização de Informações Privilegiadas em benefício próprio das Pessoas Vinculadas em negociação com valores mobiliários de emissão da Companhia e enunciar as diretrizes que regerão, de modo ordenado e dentro dos limites estabelecidos por lei, a negociação de tais valores mobiliários, nos termos da Instrução n° 358/02 da CVM e das políticas internas da própria Companhia. O restante das principais características da Política concernentes à negociação de valores mobiliários encontra-se no item 20.2.;A Minerva e as Pessoas Vinculadas não poderão negociar Valores Mobiliários de emissão da Minerva durante os períodos em que o Diretor de Relações com Investidores determinar a proibição de negociação ("Período de Bloqueio"). O Diretor de Relações com Investidores não está obrigado a justificar a decisão de determinar o Período de Bloqueio, que será tratado confidencialmente pelos seus destinatários. Antes da divulgação ao público de Ato ou Fato Relevante, é proibida a negociação, oferecimento de dicas ou conselhos e/ou assistência de investimento em Valores Mobiliários por parte das Pessoas Vinculadas que tenham conhecimento de tal Ato ou Fato Relevante e/ou da data de sua divulgação, bem como quando (i) estiver em curso distribuição pública de Valores Mobiliários, (ii) existir a intenção de promover aumento de capital, seja por subscrição pública ou privada, incorporação, cisão total ou parcial, fusão, transformação ou reorganização societária ou emissão de dívidas pela Minerva, e (iii) estiver em curso a aquisição ou a alienação de ações de emissão da Minerva pela própria companhia, pelas Sociedades Controladas, pelas Sociedades Coligadas ou por outra sociedade sob Controle Comum com a Minerva, ou se houver sido outorgada opção ou mandato para a prática de tais ações. Será proibido negociar com Valores Mobiliários até a divulgação do Ato ou Fato Relevante ao público (através de portais de notícias e jornais, por exemplo). No entanto, essa proibição de negociação será mantida, mesmo depois da divulgação do Ato ou Fato Relevante, caso eventuais negociações com Valores Mobiliários pelas Pessoas Vinculadas possam interferir, em prejuízo da Minerva ou de seus acionistas, no ato ou fato associado ao Ato ou Fato Relevante. Nessa situação, o Diretor de Relações com Investidores enviará comunicado interno informando sobre a proibição de negociação, que deverá ser obedecido pelas Pessoas Vinculadas. As Pessoas Vinculadas também são proibidas de negociar com Valores Mobiliários, caso tenham conhecimento da existência de Informação Relevante de qualquer outra empresa que ainda não tenha sido divulgada e que possa interferir na cotação dos Valores Mobiliários da Minerva. Incluem-se nessa situação as subsidiárias da Minerva, Sociedades Controladas, Sociedade Coligadas, competidores, fornecedores e clientes da Minerva. As Pessoas Vinculadas que se afastarem ou se desligarem de cargos ocupados na Minerva anteriormente à divulgação de Atos ou Fatos Relevantes originados durante seu período de gestão não poderão negociar com Valores Mobiliários de emissão da Minerva (a) pelo prazo de 6 (seis) meses após o seu afastamento ou desligamento ou (b) até a divulgação, pela Minerva, de Ato ou Fato Relevante ao mercado (através de portal de notícias ou jornais, por exemplo), sobre as operações ou projetos de que tenha participado e/ou tomado conhecimento no exercício de sua gestão ou enquanto integrava os quadros da Minerva.
