CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
06.981.176/0001-58;2020-01-01;10;104645;2019-01-01;2019-12-31;0.00;5.41000000;Outros índices;Índice => Dívida líquida / LAJIDAJustificativa: Esse índice é uma medição não contábil elaborada pela Companhia e amplamente utilizado e divulgado ao mercado, que mede o endividamento consolidado da Companhia em relação ao seu LAJIDA (Lucro antes de Juros, Impostos, Depreciação e Amortização).Em 31 de dezembro de 2019, a dívida líquida da Companhia era de R$7.302.497 milhões e o LAJIDA da Companhia era de R$1.420.024 milhões 
06.981.176/0001-58;2020-01-01;10;104645;2019-01-01;2019-12-31;12526851.00;2.52000000;Índice de Endividamento;
06.981.176/0001-58;2020-01-01;10;104645;2019-01-01;2019-12-31;0.00;0.59000000;Outros índices;Índice => Dívida líquida / (dívida líquida + patrimônio líquido)Justificativa: Esse índice reflete um indicador amplamente utilizado e divulgado ao mercado, que mede a relação consolidada de endividamento medida por Dívida líquida/ (dívida líquida + patrimônio líquido).Em 31 de dezembro de 2019, a dívida líquida da Companhia era de R$7.302.497 milhões 
06.981.180/0001-16;2020-01-01;10;104646;2019-01-01;2019-12-31;0.00;0.54000000;Outros índices;Índice => Dívida líquida/ (dívida líquida + patrimônio líquido) Justificativa: Esse índice reflete um indicador amplamente utilizado e divulgado ao mercado, que mede a relação consolidada de endividamento medida por Dívida líquida/ (dívida líquida + patrimônio líquido).Em 31 de dezembro de 2019, a dívida líquida da Companhia era de R$5.451 milhões
06.981.180/0001-16;2020-01-01;10;104646;2019-01-01;2019-12-31;0.00;2.48000000;Outros índices;Índice => Dívida líquida/ LajidaJustificativa: Esse índice é uma medição não contábil elaborada pela Companhia e amplamente utilizado e divulgado ao mercado, que mede o endividamento consolidado da Companhia em relação ao seu LAJIDA (Lucro antes de Juros, Impostos, Depreciação e Amortização).Em 31 de dezembro de 2019, a dívida líquida da Companhia era de R$5.451 milhões e o LAJIDA da Companhia era de R$2.200 milhões.
06.981.180/0001-16;2020-01-01;10;104646;2019-01-01;2019-12-31;19649855.00;4.17000000;Índice de Endividamento;
06.981.381/0001-13;2020-03-31;7;94239;2018-04-01;2019-03-31;198952858.90;0.25550000;Índice de Endividamento;
07.040.108/0001-57;2020-01-01;10;103215;2019-01-01;2019-12-31;1285435.00;0.55000000;Índice de Endividamento;
07.043.628/0001-13;2020-01-01;1;93980;2019-01-01;2019-12-31;58658731636.31;3.38591445;Índice de Endividamento;
07.047.251/0001-70;2020-01-01;10;103365;2019-01-01;2019-12-31;5550655000.00;1.78245475;Índice de Endividamento;
07.119.838/0001-48;2020-01-01;1;95042;2019-01-01;2019-12-31;513024.00;5365.79855700;Índice de Endividamento;
07.206.816/0001-15;2020-01-01;7;105726;2019-01-01;2019-12-31;0.00;10.02577274;Outros índices;Dívida Líquida: R$ 605.050.582,41 (A Companhia analisa a sua situação financeira e endividamento pelo indicador da Dívida Líquida, que é composta pela soma dos empréstimos e financiamentos de instituições financeiras, financiamentos de impostos, financiamentos diretos, de curto e longo prazo, deduzida dos saldos de caixa e equivalentes de caixa e de aplicações financeiras de longo prazo)/ Patrimônio Líquido: R$ 6.034.952.097,99.
07.206.816/0001-15;2020-01-01;7;105726;2019-01-01;2019-12-31;0.00;0.78368866;Outros índices;Divida Líquida: R$ 605.050.582,41 / EBITDA dos últimos 12 meses: R$ 772.054.785,35 = 0,783688663.A Companhia analisa a sua situação financeira e endividamento pelo indicador da Dívida Líquida, que é composta pela soma dos empréstimos e financiamentos de instituições financeiras, financiamentos de impostos,financiamentos diretos, de curto e longo prazo, deduzida dos saldos de caixa e equivalentes de caixa e de aplicações financeiras de longo prazo.A Companhia entende que o índice Dívida Líquida/EBITDA dos últimos 12 meses pode contribuir para a correta compreensão da situação financeira e do nível de endividamento da Companhia, pois reflete de forma apropriada o nível de endividamento da Companhia e da capacidade de pagamento.Em virtude do EBITDA ser um indicador financeiro utilizado para avaliar o resultado de empresas sem a influência de sua estrutura de capital, de efeitos tributários e outros impactos contábeis sem reflexo direto no seu fluxo de caixa, como é o caso de depreciação, a Companhia acredita que o EBITDA é uma medição importante para a compreensão da sua solidez financeira e capacidade de geração de caixa, além de contribuir para a compreensão de seu desempenho operacional. Para maiores detalhes,consultar o item 3.2 deste Formulário de Referência.Neste contexto, a capacidade do índice Dívida Líquida/EBITDA dos últimos 12 meses de representar apropriadamente a capacidade de pagamento da Companhia advém da crença da administração de que o EBITDA reflete o resultado operacional contábil sem o efeito de itens não caixa relevantes ( como a depreciação).
07.206.816/0001-15;2020-01-01;7;105726;2019-01-01;2019-12-31;2066078784.59;34.23521432;Índice de Endividamento;
07.237.373/0001-20;2020-01-01;16;104548;2019-01-01;2019-12-31;53203366000.00;9.80000000;Índice de Endividamento;
07.253.321/0001-47;2020-01-01;1;94834;2019-01-01;2019-12-31;116809661.22;1.85640000;Índice de Endividamento;
07.275.159/0001-68;2020-01-01;1;94675;2019-01-01;2019-12-31;4063317.24;28.96000000;Índice de Endividamento;
07.282.377/0001-20;2020-01-01;3;96895;2019-01-01;2019-12-31;1477698000.00;2.67352614;Índice de Endividamento;
07.334.600/0001-35;2020-01-01;1;94958;2019-01-01;2019-12-31;74492991.56;84.53052887;Índice de Endividamento;
07.401.436/0001-31;2020-01-01;4;104677;2019-01-01;2019-12-31;6812484214.63;2.93000000;Índice de Endividamento;
07.415.333/0001-20;2020-01-01;16;105089;2019-01-01;2019-12-31;18623895000.00;7.30353406;Índice de Endividamento;
07.437.016/0001-05;2020-01-01;2;97718;2019-01-01;2019-12-31;0.00;226.86000000;Outros índices;Dedução de subvenção governamental dos empréstimos na modalidade de FSA Investimento e Financiamento.
07.437.016/0001-05;2020-01-01;2;97718;2019-01-01;2019-12-31;124737778.68;305.08000000;Índice de Endividamento;
07.526.557/0001-00;2020-01-01;10;104468;2019-01-01;2019-12-31;39186939000.00;0.62640000;Índice de Endividamento;
07.587.384/0001-30;2020-01-01;1;95316;2019-01-01;2019-12-31;2062000.00;1.49420289;Índice de Endividamento;
07.594.978/0001-78;2020-01-01;2;99415;2019-01-01;2019-12-31;5146566000.00;2.26975800;Índice de Endividamento;
07.594.978/0001-78;2020-01-01;2;99415;2019-01-01;2019-12-31;0.00;1.65733600;Outros índices;Dívida Líquida / EBITDA: Método: endividamento líquido em 31 de dezembro de 2019, dividido pelo EBITDA do exercício de 2019. A Companhia acredita que o índice de dívida líquida sobre EBITDA seja apropriado para a correta compreensão da situação financeira da companhia, pois mensura sua capacidade de pagar a dívida através de sua geração operacional de caixa. Adicionalmente, a Companhia utiliza tal índice como índice financeiro em obrigações (covenants) relacionadas com alguns de seus contratos de financiamento e debêntures.
07.628.528/0001-59;2020-06-30;8;98252;2018-07-01;2019-06-30;477081000.00;0.54180934;Índice de Endividamento;
07.659.538/0001-51;2020-01-01;3;97243;2019-01-01;2019-12-31;644852.09;0.05164800;Índice de Endividamento;
07.689.002/0001-89;2020-01-01;3;103399;2019-01-01;2019-12-31;0.00;2468286.58600000;Outros índices;Divida Liquida - R$ 2.468.286.586,00 . Método utilizado para calcular: Total dos Empréstimos e Financiamentos deduzindo-se o Caixa e equivalentes em caixa, Investimentos Financeiros e Títulos e Valores Mobiliários.A Companhia entende que este item permite uma   melhor avaliação de sua capacidade de liquidez.
07.689.002/0001-89;2020-01-01;3;103399;2019-01-01;2019-12-31;28045104130.72;1.92500000;Índice de Endividamento;
07.689.002/0001-89;2020-01-01;3;103399;2019-01-01;2019-12-31;0.00;5.70000000;Outros índices;Nível de alavancagem Financeira (Dívida líquida/EBITDA). Método utilizado para calcular : Dívida Líquida (Total dos Empréstimos e Financiamentos deduzindo-se o Caixa e equivalentes em caixa, Investimentos Financeiros e Títulos e Valores Mobiliários) dividido pelo EBITDA : calculado utilizando-se o lucro operacional antes das receitas (despesas) financeiras consolidadas, desconsiderando o efeito da depreciação e amortização.A Companhia entende que este índice possibilita o entendimento do nível de alavancagem, ou seja, quantos anos levaria para pagar a dívida, se a dívida líquida e o EBITDA forem mantidos constantes.
07.689.002/0001-89;2020-01-01;3;103399;2019-01-01;2019-12-31;0.00;4.80000000;Outros índices;Prazo médio do endividamento. Método utilizado para calcular o índice: prazo médio ponderado das amortizações do principal das dividas com vencimento no curto e longo prazo. A Companhia entende que este índice possibilita a gestão do fluxo de vencimento de dívidas devido às disponibilidades e projeções futuras de geração de caixa.
07.718.269/0001-57;2020-01-01;5;104763;2019-01-01;2019-12-31;1908239000.00;1.37617425;Índice de Endividamento;
07.816.890/0001-53;2020-01-01;3;103091;2019-01-01;2019-12-31;3985748000.00;32.83000000;Índice de Endividamento;
07.820.907/0001-46;2020-01-01;8;103234;2019-01-01;2019-12-31;15812000.00;0.10028095;Índice de Endividamento;
07.857.093/0001-14;2020-01-01;11;99732;2019-01-01;2019-12-31;624311000.00;0.79000000;Índice de Endividamento;
07.857.093/0001-14;2020-01-01;11;99732;2020-01-01;2020-12-31;1037861000.00;1.05000000;Índice de Endividamento;
07.857.850/0001-50;2020-01-01;9;103802;2019-01-01;2019-12-31;599425000.00;21.98502484;Índice de Endividamento;
07.859.510/0001-68;2020-01-01;3;103890;2019-01-01;2019-12-31;1567518000.00;1.03825229;Índice de Endividamento;
07.859.971/0001-30;2020-01-01;10;104614;2019-01-01;2019-12-31;6303181000.00;1.27936700;Índice de Endividamento;
07.859.971/0001-30;2020-01-01;10;104614;2019-01-01;2019-12-31;0.00;2.02792420;Outros índices;Dívida Líquida/EBITDA: Dívida Líquida/EBITDA significa a razão entre a Dívida Líquida e o EBITDA, conforme descrito no item 3.2 deste Formulário de Referência. Por Dívida Líquida entende-se os empréstimos e financiamentos, debêntures, financiamento por arrendamento e instrumentos financeiros derivativos passivos, circulante e não circulante, menos o caixa e equivalentes de caixa e os títulos e valores mobiliários, circulante e não circulante. A Companhia entende que o índice Dívida Líquida/EBITDA representa, de forma mais apropriada, o seu nível de endividamento e alavancagem, pois reflete a Dívida Bruta descontada do caixa e equivalentes de caixa e títulos e valores mobiliários (circulante e não circulante). O índice Dívida líquida/EBITDA considera o EBITDA para o período de 12 meses (Last twelve months - LTM) encerrados em 31 de dezembro de 2019. Em 1º de janeiro de 2019, entrou em vigor a nova norma que regula o tratamento contábil das Operações de Arrendamento Mercantil (IFRS 16//CPC 06(R2) emitida pelo IASB e CPC, respectivamente. Para a implementação de tal norma, a Companhia adotou o método retrospectivo modificado simplificado. Consequentemente, as informações financeiras de 31 de dezembro de 2018 não foram ajustadas para refletir a adoção do IFRS 16/CPC 06(R2). Para o exercício social encerrado em 31 de dezembro de 2019, o EBITDA e o EBITDA ajustado, bem como os saldos em 31 de dezembro de 2019 da Dívida Bruta e Dívida Líquida foram impactados pela adoção do IFRS16/CPC 06(R2).
07.859.971/0001-30;2020-01-01;10;104614;2019-01-01;2019-12-31;0.00;2.58665640;Outros índices;Dívida Líquida/EBITDA Ajustado: Dívida Líquida/EBITDA Ajustado significa a razão entre a Dívida Líquida e o EBITDA Ajustado, conforme descrito no item 3.2 deste Formulário de Referência. Por Dívida Líquida entende-se os empréstimos e financiamentos, debêntures, financiamento por arrendamento e instrumentos financeiros derivativos passivos, circulante e não circulante, menos o caixa e equivalentes de caixa e os títulos e valores mobiliários, circulante e não circulante. A Companhia entende que o índice Dívida Líquida/EBITDA Ajustado representa, de forma mais apropriada, o seu nível de endividamento e alavancagem, pois reflete a Dívida Bruta descontada do caixa e equivalentes de caixa e títulos e valores mobiliários (circulante e não circulante) e o EBITDA ajustado pelo resultado de equivalência patrimonial. Para a reconciliação da Dívida líquida e do EBITDA Ajustado com as Demonstrações financeiras da Companhia vide o item 3.2 deste Formulário de Referência. O índice Dívida líquida/EBITDA Ajustado, considera o EBITDA Ajustado para o período de 12 meses (Last twelve months - LTM). Em 1º de janeiro de 2019, entrou em vigor a nova norma que regula o tratamento contábil das Operações de Arrendamento Mercantil (IFRS 16//CPC 06(R2) emitida pelo IASB e CPC, respectivamente. Para a implementação de tal norma, a Companhia adotou o método retrospectivo modificado simplificado. Consequentemente, as informações financeiras de 31 de dezembro de 2018 não foram ajustadas para refletir a adoção do IFRS 16/CPC 06(R2). Para o exercício social encerrado em 31 de dezembro de 2019, o EBITDA e o EBITDA ajustado, bem como os saldos em 31 de dezembro de 2019 da Dívida Bruta e Dívida Líquida foram impactados pela adoção do IFRS16/CPC 06(R2).
07.950.674/0001-04;2020-01-01;1;95898;2019-01-01;2019-12-31;0.00;0.00636928;Outros índices;Índice de Endividamento Geral = (Passivo Circulante + Passivo Não Circulante) / Ativo Total. A Companhia entende que este índice é mais adequado para refletir o endividamento da Companhia, uma vez que a Companhia possui patrimônio líquido negativo.
08.065.557/0001-12;2020-01-01;17;104836;2019-01-01;2019-12-31;771883000.00;0.81537941;Índice de Endividamento;
08.065.557/0001-12;2020-01-01;17;104836;2019-01-01;2019-12-31;0.00;0.03300252;Outros índices;Devido ao [i] ciclo longo do setor de atuação da Companhia e [ii] às características específicas de alguma dívidas (tal como a dívida atrelada ao Sistema Financeiro de Habitação - SFH, cuja amortização é realizada através do repasse de recebíveis de clientes que optam por financiar o saldo devedor, após a conclusão do empreendimento, junto a instituições financeiras), a Companhia utiliza os seguintes índices para verificação de seu índice de endividamento:a) razão entre: (A) a diferença entre a Dívida Líquida e o Financiamento à Produção e (B) Patrimônio Líquido, que deverá ser sempre igual ou inferior a 0,80 (oitenta centésimos)Onde: "Dívida Líquida" corresponde à somatória, apurada com base nas demonstrações financeiras consolidadas auditadas da Emissora: (a) do valor de principal, juros e, quando devidos, demais encargos, inclusive moratórios, das dívidas de curto e de longo prazo decorrentes de: (i) qualquer mútuo, financiamento ou empréstimo contraído com instituições financeiras ou não, exceto aqueles realizados entre a Emissora e coligadas ou controladas, (ii) títulos de renda fixa, conversíveis ou não, em circulação no mercado de capitais local e/ou internacional, e (iii) instrumentos derivativos, menos (b) o somatório dos valores em caixa, bancos e aplicações financeiras"Financiamento à Produção" corresponde a qualquer financiamento contratado junto a uma instituição financeira ou no mercado de capitais, cujos recursos sejam direcionados à construção e desenvolvimento de empreendimentos residenciais, mas não a aquisição de terrenos para os mesmos, que estejam constantes nas rubricas "Financiamentos à Produção - SFH", "Financiamento à Produção - Capital de Giro" e "Financiamento à Produção - Dívida de Projetos" das notas explicativas das demonstrações financeiras da Emissora e"Patrimônio Líquido" é o patrimônio da Emissora, excluídos os valores da conta de reservas de reavaliação, se houver.
08.065.557/0001-12;2020-01-01;17;104836;2019-01-01;2019-12-31;0.00;22.47043622;Outros índices;Devido ao [i] ciclo longo do setor de atuação da Companhia e [ii] às características específicas de alguma dívidas (tal como a dívida atrelada ao Sistema Financeiro de Habitação - SFH, cuja amortização é realizada através do repasse de recebíveis de clientes que optam por financiar o saldo devedor, após a conclusão do empreendimento, junto a instituições financeiras), a Companhia utiliza os seguintes índices para verificação de seu índice de endividamento:a) a razão entre (A) a soma do Total de Recebíveis e Imóveis a Comercializar e (B) a soma da diferença entre a Dívida Líquida e Financiamento à Produção, Imóveis a Pagar e Custos e Despesas a Apropriar deverá ser sempre igual ou maior a 1,50 (um inteiro e cinquenta centésimos) ou menos que 0 (zero) Onde: "Dívida Líquida" corresponde à somatória, apurada com base nas demonstrações financeiras consolidadas auditadas da Emissora: (a) do valor de principal, juros e, quando devidos, demais encargos, inclusive moratórios, das dívidas de curto e de longo prazo decorrentes de: (i) qualquer mútuo, financiamento ou empréstimo contraído com instituições financeiras ou não, exceto aqueles realizados entre a Emissora e coligadas ou controladas, (ii) títulos de renda fixa, conversíveis ou não, em circulação no mercado de capitais local e/ou internacional, e (iii) instrumentos derivativos, menos (b) o somatório dos valores em caixa, bancos e aplicações financeiras"Financiamento à Produção" corresponde a qualquer financiamento contratado junto a uma instituição financeira ou no mercado de capitais, cujos recursos sejam direcionados à construção e desenvolvimento de empreendimentos residenciais, mas não a aquisição de terrenos para os mesmos, que estejam constantes nas rubricas "Financiamentos à Produção - SFH", "Financiamento à Produção - Capital de Giro" e "Financiamento à Produção - Dívida de Projetos" das notas explicativas das demonstrações financeiras da Emissora"Imóveis a Pagar" corresponde aos valores constantes na rubrica "Contas a pagar por aquisição de imóveis""Custos e Despesas a Apropriar" corresponde aos valores consolidados constantes nas rubricas "Receita de imóveis vendidos a apropriar" e "Custos orçados dos imóveis vendidos a apropriar", respectivamente, nas notas explicativas da Emissora"Total de Recebíveis" corresponde à soma dos valores constantes nas rubricas "Contas a Receber" e "Receita de imóveis vendidos a apropriar", no balanço patrimonial e nas notas explicativas da Emissora, respectivamente e"Imóveis a Comercializar" é o valor apresentado na rubrica "Imóveis a comercializar" do balanço patrimonial da Emissora. 
08.065.557/0001-12;2020-01-01;17;104836;2019-01-01;2019-12-31;0.00;0.03300252;Outros índices;Devido ao [i] ciclo longo do setor de atuação da Companhia e [ii] às características específicas de alguma dívidas (tal como a dívida atrelada ao Sistema Financeiro de Habitação - SFH, cuja amortização é realizada através do repasse de recebíveis de clientes que optam por financiar o saldo devedor, após a conclusão do empreendimento, junto a instituições financeiras), a Companhia utiliza os seguintes índices para verificação de seu índice de endividamento:a) razão entre: (A) a diferença entre a Dívida Líquida e o Financiamento à Produção e (B) Patrimônio Líquido, que deverá ser sempre igual ou inferior a 1,20 (um inteiro e vinte centésimos)Onde: "Dívida Líquida" corresponde à somatória, apurada com base nas demonstrações financeiras consolidadas auditadas da Emissora: (a) do valor de principal, juros e, quando devidos, demais encargos, inclusive moratórios, das dívidas de curto e de longo prazo decorrentes de: (i) qualquer mútuo, financiamento ou empréstimo contraído com instituições financeiras ou não, exceto aqueles realizados entre a Emissora e coligadas ou controladas, (ii) títulos de renda fixa, conversíveis ou não, em circulação no mercado de capitais local e/ou internacional, e (iii) instrumentos derivativos, menos (b) o somatório dos valores em caixa, bancos e aplicações financeiras"Financiamento à Produção" corresponde a qualquer financiamento contratado junto a uma instituição financeira ou no mercado de capitais, cujos recursos sejam direcionados à construção e desenvolvimento de empreendimentos residenciais, mas não a aquisição de terrenos para os mesmos, que estejam constantes nas rubricas "Financiamentos à Produção - SFH", "Financiamento à Produção - Capital de Giro" e "Financiamento à Produção - Dívida de Projetos" das notas explicativas das demonstrações financeiras da Emissora e"Patrimônio Líquido" é o patrimônio da Emissora, excluídos os valores da conta de reservas de reavaliação, se houver.
08.070.508/0001-78;2020-03-31;9;97571;2018-04-01;2019-03-31;20293559.00;0.00000071;Índice de Endividamento;
08.078.847/0001-09;2020-01-01;6;104556;2019-01-01;2019-12-31;227771000.00;1.28320967;Índice de Endividamento;
08.159.965/0001-33;2020-01-01;8;103625;2019-01-01;2019-12-31;1685617000.00;2.01349203;Índice de Endividamento;
08.159.965/0001-33;2020-01-01;8;103625;2020-01-01;2020-12-31;2117925000.00;2.54826903;Índice de Endividamento;
08.294.224/0001-65;2020-01-01;18;103864;2019-01-01;2019-12-31;2781146000.00;0.90982626;Índice de Endividamento;
08.294.224/0001-65;2020-01-01;18;103864;2020-01-01;2020-12-31;2829891000.00;0.93201619;Índice de Endividamento;
08.312.229/0001-73;2020-01-01;5;103711;2019-01-01;2019-12-31;466372000.00;12.24000000;Índice de Endividamento;
08.324.196/0001-81;2020-01-01;8;102919;2019-01-01;2019-12-31;3010197000.00;2.86079485;Índice de Endividamento;
08.343.492/0001-20;2020-01-01;9;103102;2019-01-01;2019-12-31;9577536146.00;1.87471771;Índice de Endividamento;
08.343.492/0001-20;2020-01-01;9;103102;2019-01-01;2019-12-31;0.00;0.21000000;Outros índices;O Índice de endividamento utilizado é o resultado da divisão da Dívida Líquida da Companhia por seu Patrimônio Líquido. A Dívida Líquida é composta por saldos de Empréstimos e Financiamentos (Dívida Bruta) deduzidos dos saldos de Caixa e Equivalentes de Caixa, de Títulos e Valores Mobiliários e de Instrumentos Financeiros Derivativos. O Patrimônio Líquido demonstra a estrutura de capital da Companhia. A Companhia entende que o referido índice demonstra de forma adequada o seu grau de alavancagem em relação ao próprio patrimônio.
08.364.948/0001-38;2020-01-01;6;100969;2019-01-01;2019-12-31;11829667000.00;1.57000000;Índice de Endividamento;
08.402.943/0001-52;2020-01-01;6;104340;2019-01-01;2019-12-31;7377933085.88;1.41215523;Índice de Endividamento;
08.424.178/0001-71;2020-01-01;1;95172;2019-01-01;2019-12-31;89201955.09;100.00000000;Índice de Endividamento;
08.439.659/0001-50;2020-01-01;10;104781;2019-01-01;2019-12-31;7162302224.23;1.54146600;Índice de Endividamento;
08.467.115/0001-00;2020-01-01;15;104597;2019-01-01;2019-12-31;7838692247.73;1.88956516;Índice de Endividamento;
08.493.364/0001-62;2020-03-31;1;87080;2018-04-01;2019-03-31;932190000.00;0.00087605;Índice de Endividamento;
08.560.444/0001-93;2020-01-01;5;103763;2019-01-01;2019-12-31;3090812000.00;1.95917870;Índice de Endividamento;
08.574.411/0001-00;2020-01-01;5;103989;2019-01-01;2019-12-31;78576000.00;1.59900000;Índice de Endividamento;
08.613.550/0001-98;2020-01-01;14;103723;2019-01-01;2019-12-31;143925000.00;0.35717299;Índice de Endividamento;
08.764.621/0001-53;2020-01-01;3;103889;2019-01-01;2019-12-31;1695050000.00;387.79455502;Índice de Endividamento;
08.769.451/0001-08;2020-01-01;5;99126;2019-01-01;2019-12-31;37154000.00;9.21478175;Índice de Endividamento;
08.769.451/0001-08;2020-01-01;5;99126;2020-01-01;2020-12-31;41393000.00;10.96503311;Índice de Endividamento;
08.773.135/0001-00;2020-01-01;5;102932;2019-01-01;2019-12-31;311025000.00;2.74500026;Índice de Endividamento;
08.773.191/0001-36;2020-01-01;1;95240;2019-01-01;2019-12-31;101773.00;1.51664600;Índice de Endividamento;
08.795.211/0001-70;2020-01-01;4;104038;2019-01-01;2019-12-31;198951000.00;3.05995005;Índice de Endividamento;
08.797.760/0001-83;2020-01-01;6;103656;2019-01-01;2019-12-31;924201125.05;2.54042780;Índice de Endividamento;
08.801.621/0001-86;2020-01-01;6;103850;2019-01-01;2019-12-31;2148811000.00;0.67940212;Índice de Endividamento;
08.801.621/0001-86;2020-01-01;6;103850;2019-01-01;2019-12-31;0.00;3.50131749;Outros índices;Dívida Líquida / EBITDA dos últimos doze meses findos em 31 de dezembro de 2019. A Companhia monitora esse índice para fins de acompanhamento dos covenants constantes das emissões de debêntures da Companhia.
08.807.432/0001-10;2020-01-01;8;104577;2019-01-01;2019-12-31;2410140750.14;0.44000000;Índice de Endividamento;
08.810.422/0001-34;2020-01-01;1;99231;2019-01-01;2019-12-31;286597317.42;0.86640000;Índice de Endividamento;
08.810.422/0001-34;2020-01-01;1;99231;2020-01-01;2020-12-31;642177416.69;0.48170000;Índice de Endividamento;
08.811.643/0001-27;2020-01-01;5;103554;2019-01-01;2019-12-31;1798507000.00;0.16718109;Índice de Endividamento;
08.822.767/0001-08;2020-01-01;1;95236;2019-01-01;2019-12-31;766101.00;3.24000000;Índice de Endividamento;
08.827.501/0001-58;2020-01-01;8;103494;2019-01-01;2019-12-31;6097316.00;3.36876905;Índice de Endividamento;
08.873.873/0001-10;2020-01-01;10;104566;2019-01-01;2019-12-31;9204438315.84;9.45412200;Índice de Endividamento;
08.902.291/0001-15;2020-01-01;5;103856;2019-01-01;2019-12-31;6520409063.42;0.70000000;Índice de Endividamento;
08.902.291/0001-15;2020-01-01;5;103856;2020-01-01;2020-12-31;8709183863.68;0.82000000;Índice de Endividamento;
08.926.302/0001-05;2020-01-01;9;104014;2019-01-01;2019-12-31;1822214000.00;3.77680000;Índice de Endividamento;
08.937.002/0001-13;2020-01-01;1;95168;2019-01-01;2019-12-31;449809091.00;1.00000000;Índice de Endividamento;
09.041.168/0001-10;2020-01-01;4;97132;2019-01-01;2019-12-31;10345030.00;0.35017769;Índice de Endividamento;
09.042.817/0001-05;2020-01-01;7;104839;2019-01-01;2019-12-31;20594.00;0.05522700;Índice de Endividamento;
09.042.817/0001-05;2020-01-01;7;104839;2020-01-01;2020-12-31;300203.00;0.65899700;Índice de Endividamento;
09.053.134/0001-45;2020-01-01;6;104584;2019-01-01;2019-12-31;811649000.00;0.63715714;Índice de Endividamento;
09.054.385/0001-44;2020-01-01;5;103235;2019-01-01;2019-12-31;896098000.00;2.26033400;Índice de Endividamento;
09.074.183/0001-64;2020-01-01;1;94994;2019-01-01;2019-12-31;265282.00;1.18000000;Índice de Endividamento;
09.083.175/0001-84;2020-01-01;6;103760;2019-01-01;2019-12-31;134538000.00;2.26293038;Índice de Endividamento;
09.095.183/0001-40;2020-01-01;4;104549;2019-01-01;2019-12-31;1911238000.00;2.05385127;Índice de Endividamento;
09.095.183/0001-40;2020-01-01;4;104549;2019-01-01;2019-12-31;0.00;0.00000000;Índice de Endividamento;
09.114.805/0001-30;2020-01-01;5;103577;2019-01-01;2019-12-31;0.00;3.61000000;Outros índices;A Companhia utiliza os índices Dívida Líquida/EBITDA como medidas adicionais de performance para efeito gerencial e para comparação com empresas similares.
09.114.805/0001-30;2020-01-01;5;103577;2019-01-01;2019-12-31;544628000.00;3.62000000;Índice de Endividamento;
09.116.278/0001-01;2020-01-01;1;95175;2019-01-01;2019-12-31;287550.00;1.39000000;Índice de Endividamento;
09.146.451/0001-06;2020-01-01;1;95706;2019-01-01;2019-12-31;629627000.00;1.57000000;Índice de Endividamento;
09.146.451/0001-06;2020-01-01;1;95706;2020-01-01;2020-12-31;400192000.00;0.68000000;Índice de Endividamento;
09.149.503/0001-06;2020-01-01;21;104840;2019-01-01;2019-12-31;0.00;4.59820000;Outros índices;Na visão da Companhia o melhor indicador para monitorar a capacidade financeira da Companhia de servir e amortizar seus financiamentos é o índice de cobertura do serviço da dívida, dado que a métrica leva em consideração o perfil longo e de baixo custo do seu endividamento. EBITDA (R$ em milhões): 573,2. Método utilizado para calcular o índice: O caixa é composto por caixa, equivalentes de caixa e caixa restrito. Serviço da dívida é composto por pagamento de principal e juros de empréstimos.
09.149.503/0001-06;2020-01-01;21;104840;2019-01-01;2019-12-31;4400808.00;1.53784984;Índice de Endividamento;
09.257.877/0001-37;2020-01-01;2;97970;2019-01-01;2019-12-31;833671000.00;35.71206430;Índice de Endividamento;
09.288.252/0001-32;2020-01-01;13;104575;2019-01-01;2019-12-31;1709588000.00;0.71232151;Índice de Endividamento;
09.288.252/0001-32;2020-01-01;13;104575;2020-01-01;2020-12-31;2040068000.00;0.55098210;Índice de Endividamento;
09.295.063/0001-97;2020-01-01;7;103753;2019-01-01;2019-12-31;331606000.00;1.17030000;Índice de Endividamento;
09.304.427/0001-58;2020-01-01;1;95326;2019-01-01;2019-12-31;622995.10;0.12647808;Índice de Endividamento;
09.305.994/0001-29;2020-01-01;23;104561;2019-01-01;2019-12-31;22716664000.00;6.45511248;Índice de Endividamento;
09.313.969/0001-97;2020-01-01;3;102713;2019-01-01;2019-12-31;2015748.00;1.74493420;Índice de Endividamento;
09.324.949/0001-11;2020-01-01;4;102942;2019-01-01;2019-12-31;1345861908.57;1.69302755;Índice de Endividamento;
09.325.109/0001-73;2020-01-01;2;102714;2019-01-01;2019-12-31;566298699.00;0.69767805;Índice de Endividamento;
09.326.342/0001-70;2020-01-01;2;102790;2019-01-01;2019-12-31;861804.00;0.73987597;Índice de Endividamento;
09.336.431/0001-06;2020-01-01;3;102686;2019-01-01;2019-12-31;1841377000.00;1.68000000;Índice de Endividamento;
09.346.601/0001-25;2020-01-01;11;103927;2019-01-01;2019-12-31;14626082000.00;57.60000000;Índice de Endividamento;
09.347.516/0001-81;2020-01-01;7;102771;2019-01-01;2019-12-31;219700000.00;3.10179303;Índice de Endividamento;
09.347.516/0001-81;2020-01-01;7;102771;2020-01-01;2020-12-31;888417000.00;6.95450382;Índice de Endividamento;
