CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;6.83;6.83;45128.56;33846.42;34743.40;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2019-01-01;2019-12-31;Conselho Fiscal;4.75;4.75;8750.71;8750.71;8750.71;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;8750.71;8750.71;8750.71;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;7.92;7.92;45128.56;33846.42;36880.31;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;8750.71;8750.71;9990.39;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2017-01-01;2017-01-31;Conselho Fiscal;5.00;5.00;8750.71;8750.70;8604.86;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2017-01-01;2017-01-31;Diretoria Estatutária;7.92;7.92;45128.56;33846.42;47650.48;
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;2017-01-01;2017-01-31;Conselho de Administração;4.83;4.83;8750.71;8750.70;6940.22;
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2017-01-01;2017-12-31;Conselho de Administração;8.58;8.58;78986.87;65284.32;77153.35;O valor de honorários distribuído entre os membros do Conselho de Administração é idêntico para todos os membros.Nenhum Conselheiro de Administração ficou 12 meses no cargo durante o exercício de 2016. O Conselheiro com menor remuneração ficou 5 meses no cargo e o da maior remuneração ficou 8 meses.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2017-01-01;2017-12-31;Diretoria Estatutária;7.00;7.00;1577770.58;870310.98;1189029.23;O valor de honorários distribuídos para os membros da Diretoria Executiva é o mesmo para todos, exceto o acréscimo de 5% para o Diretor-Presidente em relação aos demais membros e os honorários percebidos por 01 Diretor empregado de empresa Eletrobras e 01 empregado nomeado Diretor interino em 24.08.2015.O Presidente é também membro do Conselho de Administração, porém a remuneração por ele percebida na qualidade de membro da Diretoria Executiva não é computada para efeito do cálculo da remuneração do Conselho de Administração e vice-versa, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Entretanto, os encargos relativos à sua remuneração total são considerados exclusivamente na Diretoria Executiva.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2017-01-01;2017-12-31;Conselho Fiscal;5.00;5.00;78341.16;78341.16;78645.82;O valor de honorários distribuído entre os membros do Conselho de Fiscal é idêntico para todos os membros.O valor da menor remuneração anual individual é idêntico a maior remuneração individual, tendo em vista que somente 1 conselheiro fiscal ficou ativo durante os 12 meses.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. A remuneração média está maior do que a remuneração máxima pelo fato dela ser calculada considerando o somatório de todas as verbas recebidas por todos os Conselheiros durante o ano de 2016 (total de R$ 405.633,14) e dividida pela quantidade média de cargos preenchidos durante o ano de 2016 (5). Como apenas dois Conselheiros estiveram no cargo durante 12 meses, a remuneração anual deles (de R$78.341,16) acabou ficando inferior à da média. Dessa forma, a maior e menor remuneração são iguais e inferiores à remuneração média.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;76834.59;76834.59;76529.93;O valor de honorários distribuído entre os membros do Conselho de Fiscal é idêntico para todos os membros.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Tendo em vista que na apuração do valor médio da remuneração foram contemplados todos os Conselheiros independente do número de meses que estiveram no cargo, enquanto que na apuração da menor remuneração foram excluídos quem ficou menos de 12 meses, o valor médio poderá ficar acima da maior remuneração ou abaixo da menor remuneração anual.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2018-01-01;2018-12-31;Diretoria Estatutária;6.42;6.42;1090016.06;986486.75;1082843.31;O valor de honorários distribuídos para os membros da Diretoria Executiva é o mesmo para todos, exceto o acréscimo de 5% para o Diretor-Presidente em relação aos demais membros.O Presidente é também membro do Conselho de Administração, porém a remuneração por ele percebida na qualidade de membro da Diretoria Executiva não é computada para efeito do cálculo da remuneração do Conselho de Administração e vice-versa, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Entretanto, os encargos relativos à sua remuneração total são considerados exclusivamente na Diretoria Executiva.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2018-01-01;2018-12-31;Conselho de Administração;10.08;8.08;312311.99;64028.85;184424.83;O valor de honorários distribuído entre os membros do Conselho de Administração é idêntico para todos os membros.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;Conselho Fiscal;4.75;4.75;78341.16;78341.16;75454.91;O valor de honorários distribuído entre os membros do Conselho de Fiscal é idêntico para todos os membros.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;Conselho de Administração;10.92;10.92;470047.44;65284.32;176482.98;O valor de honorários distribuído entre os membros do Conselho de Administração é idêntico para todos os membros, exceto para os Conselheiros que fazem parte do Comitê de Auditoria e Riscos, que recebem valores superiores.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;Diretoria Estatutária;5.67;5.67;1029791.51;984125.04;1019776.82;O valor de honorários distribuídos para os membros da Diretoria Executiva é o mesmo para todos, exceto o acréscimo de 5% para o Diretor-Presidente em relação aos demais membros e os honorários percebidos por 02 Diretores empregados nos meses de janeiro, fevereiro e março de 2019.O Presidente é também membro do Conselho de Administração, porém a remuneração por ele percebida na qualidade de membro da Diretoria Executiva não é computada para efeito do cálculo da remuneração do Conselho de Administração e vice-versa, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Entretanto, os encargos relativos à sua remuneração total são considerados exclusivamente na Diretoria Executiva.O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2017-01-01;2017-12-31;Conselho de Administração;9.00;9.00;66673.36;66673.36;66673.36;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2017-01-01;2017-12-31;Diretoria Estatutária;2.34;2.34;221173.26;113820.93;167497.10;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2017-01-01;2017-12-31;Conselho Fiscal;5.00;5.00;66673.36;66673.36;66673.36;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;74410.38;74410.38;74410.38;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2018-01-01;2018-12-31;Diretoria Estatutária;3.58;3.58;199963.78;115849.66;153786.52;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2018-01-01;2018-12-31;Conselho de Administração;9.00;9.00;74410.38;74410.38;74410.38;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;44903.22;39363.06;39363.06;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;Diretoria Estatutária;4.00;4.17;251724.96;178316.08;194085.13;
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;Conselho de Administração;9.00;8.50;80825.80;55108.28;66284.87;
00.192.769/0001-59;2020-01-01;1;94800;NEUMARKT TRADE AND FINANCIAL CENTER S/A;2019-01-01;2019-12-31;Conselho de Administração;4.00;4.00;52800.00;24000.00;31200.00;
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;Diretoria Estatutária;4.75;4.75;666262.45;636391.09;615067.98;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;Conselho de Administração;8.00;8.00;60176.72;46165.34;51654.25;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;56051.88;28025.94;38924.92;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;675546.04;215574.44;390631.82;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;Conselho de Administração;8.00;8.00;58192.70;46709.88;54191.49;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;57324.13;57324.13;60825.83;No cálculo das remunerações no item 13.11 foram contabilizadas as rubricas de honorário, gratificação natalina, adicional de férias, indenização de transferência, auxílio alimentação, auxílio moradia, seguro de vida, plano de saúde e previdência complementar. Em março de 2018 foram pagos valores referentes a 2017 de Gratificação Natalina em função do Acórdão 374/2018 que estavam suspensas desde outubro de 2016 em função de decisão anterior daquele Tribunal.
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;Conselho de Administração;8.00;8.00;44230.85;33802.21;42937.01;
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;Diretoria Estatutária;4.00;4.00;476300.43;240124.99;367737.55;
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;Conselho Fiscal;5.00;5.00;44531.73;44230.84;44411.37;
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;não há remuneração fixa.
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;não há remuneração fixa.
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;Não há remuneração fixa.
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;Não há remuneração fixa.
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;Não há remuneração fixa.
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;Não há remuneração fixa.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2017-01-01;2017-12-31;Diretoria Estatutária;5.58;5.58;3576895.14;349900.83;1422119.59;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2017-01-01;2017-12-31;Conselho de Administração;5.00;2.00;3124870.14;249900.00;1687385.07;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.50;0.50;25725.00;25725.00;25725.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;7.50;7.50;2880372.71;352800.00;1169223.66;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2017-01-01;2017-12-31;Conselho Fiscal;0.50;0.50;18579.17;18579.17;111475.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;Conselho de Administração;6.25;6.25;2205000.00;269500.00;551950.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/03/2019.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;Conselho Fiscal;1.50;1.50;25725.00;25725.00;25725.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/02/2020.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;10.42;10.42;4231339.88;52617.83;1071263.26;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/02/2020.
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.08;6.92;2878750.00;274000.00;660450.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/02/2020.
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2017-01-01;2017-12-31;Diretoria Estatutária;2.00;2.00;1685580.00;558433.00;1122006.50;
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2017-01-01;2017-12-31;Conselho de Administração;2.00;2.00;53184.00;41184.00;43584.00;
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;1636924.00;531110.00;1084017.00;
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;60020.16;46477.68;49186.17;
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2017-01-01;2017-12-31;Diretoria Estatutária;6.42;6.42;779467.57;494880.00;622020.46;Valor da maior e menor remuneração: considera a exclusão de Diretor que não exerceu o cargo por 12 meses ao longo do ano de 2017.Valor médio da remuneração: considera a exclusão de Diretores que exerceram o cargo por menos de 12 meses ao longo do ano de 2017. O número de membros efetivamente utilizado para o cálculo de remuneração média foi 4,0.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2017-01-01;2017-12-31;Conselho Fiscal;3.00;1.00;56017.25;23202.28;39609.77;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 1, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2017.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;2.00;158772.00;158772.00;158772.00;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 2, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2019.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;1.00;39992.51;39992.51;39992.51;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 1, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2019.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;8.00;7.25;1036999.29;606342.16;821670.73;Valor da maior e menor remuneração: considera a exclusão de Diretor que não exerceu o cargo por 12 meses ao longo do ano de 2019.Valor médio da remuneração: considera a exclusão de Diretores que exerceram o cargo por menos de 12 meses ao longo do ano de 2019. O número de membros efetivamente utilizado para o cálculo de remuneração média foi 6,0.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2017-01-01;2017-12-31;Conselho de Administração;4.58;1.50;114484.11;36646.65;75660.05;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano. Apenas 2 membros não renunciaram da sua remuneração.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 2, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2017.
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;7.00;7.00;939518.55;565212.14;701800.12;
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;2.00;156790.52;156790.52;156790.52;
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Conselho Fiscal;3.00;1.00;37380.40;26731.44;32055.92;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;29995.00;29995.00;29995.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.92;2.92;249460.00;155830.00;289283.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2018-01-01;2018-12-31;Conselho de Administração;3.00;1.00;76003.00;76003.00;76003.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2019-01-01;2019-12-31;Conselho de Administração;3.00;1.00;50669.00;25334.00;76003.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;7.00;3.00;369939.00;236015.00;294892.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2017-01-01;2017-12-31;Conselho Fiscal;5.00;4.50;29995.00;9082.00;28680.00;
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;2017-01-01;2017-12-31;Diretoria Estatutária;6.33;3.17;330619.00;20150.00;258789.00;
