CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
03.467.321/0001-99;2020-01-01;2;97021;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
03.467.321/0001-99;2020-01-01;2;97021;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Riberto José Barbanera;Diretor Presidente
03.538.833/0001-07;2020-01-01;2;95821;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;NORBERTO AGUIAR TOMAZ;Diretor de Relações com Investidores
03.538.833/0001-07;2020-01-01;2;95821;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;Jomar Monnerat de Carvalho;Diretor Presidente
03.758.318/0001-24;2020-01-01;20;103632;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Marcus Vinicius Figur da Rosa;Diretor de Relações com Investidores
03.758.318/0001-24;2020-01-01;20;103632;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Abel Alves Rochinha;Diretor Presidente
03.767.538/0001-14;2020-01-01;1;93835;BRAZILIAN SECURITIES CIA SECURITIZACAO;Carlos Eduardo Pereira Guimarães;Diretor Presidente
03.767.538/0001-14;2020-01-01;1;93835;BRAZILIAN SECURITIES CIA SECURITIZACAO;Mauro Dutra Mediano Dias;Diretor de Relações com Investidores
03.795.050/0001-09;2020-01-01;1;94965;TERMOPERNAMBUCO S.A.;Leonardo Pimenta Gadelha;Diretor de Relações com Investidores
03.795.050/0001-09;2020-01-01;1;94965;TERMOPERNAMBUCO S.A.;David Benavent del Prado;Diretor Presidente
03.818.379/0001-30;2020-01-01;2;95852;SABER SERVIÇOS EDUCACIONAIS S.A.;Paulo Serino de Souza;Diretor Presidente
03.818.379/0001-30;2020-01-01;2;95852;SABER SERVIÇOS EDUCACIONAIS S.A.;Bruno Giardino Roschel de Araujo;Diretor de Relações com Investidores
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;Fernando Jorge Buso Gomes;Diretor Presidente
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;Fernando Jorge Buso Gomes;Diretor de Relações com Investidores
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;Miguel de Souza Gularte;Diretor Presidente
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;Tang David;Diretor de Relações com Investidores
03.953.509/0001-47;2020-01-01;5;104776;CPFL GERACAO DE ENERGIA S.A.;YueHui Pan;Diretor de Relações com Investidores
03.953.509/0001-47;2020-01-01;5;104776;CPFL GERACAO DE ENERGIA S.A.;Karin Regina Luchesi;Diretor Presidente
03.983.431/0001-03;2020-01-01;7;102941;EDP - ENERGIAS DO BRASIL S.A.;João Manuel Veríssimo Marques da Cruz;Diretor Presidente
03.983.431/0001-03;2020-01-01;7;102941;EDP - ENERGIAS DO BRASIL S.A.;Henrique Manuel Marques Faria Lima Freire;Diretor de Relações com Investidores
04.030.182/0001-02;2020-01-01;4;102100;CABINDA PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.031.213/0001-31;2020-01-01;6;103597;CACONDE PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.032.433/0001-80;2020-01-01;8;103356;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;André Felipe Rosado França;Diretor Presidente
04.032.433/0001-80;2020-01-01;8;103356;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Luciano Bressan;Diretor de Relações com Investidores
04.038.763/0001-82;2020-01-01;4;102098;CAIANDA PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;Bernardo Francisco Pereira Gomes;Diretor Presidente
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;Thiago Almeida Ribeiro da Rocha;Diretor de Relações com Investidores
04.089.570/0001-50;2020-01-01;4;103506;ÁGUAS GUARIROBA S.A;Themis de Oliveira;Diretor Presidente
04.089.570/0001-50;2020-01-01;4;103506;ÁGUAS GUARIROBA S.A;André Pires de Oliveira Dias;Diretor de Relações com Investidores
04.128.563/0001-10;2020-01-01;9;102815;AES TIETE ENERGIA SA;Clarissa Della Nina Sadock Accorsi;Diretor de Relações com Investidores
04.128.563/0001-10;2020-01-01;9;102815;AES TIETE ENERGIA SA;Ítalo Tadeu de Carvalho Freitas Filho;Diretor Presidente
04.149.454/0001-80;2020-01-01;13;101038;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Marcello Guidotti;Diretor de Relações com Investidores
04.172.213/0001-51;2020-01-01;6;104662;CIA PIRATININGA DE FORCA E LUZ;Yuehui Pan;Diretor de Relações com Investidores
04.172.213/0001-51;2020-01-01;6;104662;CIA PIRATININGA DE FORCA E LUZ;Carlos Zamboni Neto;Diretor Presidente
04.200.649/0001-07;2020-01-01;19;100698;COMPANHIA PROVINCIA DE SECURITIZACAO;Monica Miuki Fujii;Diretor de Relações com Investidores
04.233.319/0001-18;2020-01-01;4;103673;NCF PARTICIPAÇÕES S/A;Octavio de Lazari Junior;Diretor Presidente
04.233.319/0001-18;2020-01-01;4;103673;NCF PARTICIPAÇÕES S/A;Leandro de Miranda Araujo;Diretor de Relações com Investidores
04.370.282/0001-70;2020-01-01;3;103556;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Moacir Carlos Bertol;Diretor Presidente
04.370.282/0001-70;2020-01-01;3;103556;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Adriano Rudek de Moura;Diretor de Relações com Investidores
04.423.567/0001-21;2020-01-01;16;104873;ENEVA S.A;Pedro Zinner;Diretor Presidente
04.423.567/0001-21;2020-01-01;16;104873;ENEVA S.A;Marcelo Campos Habibe;Diretor de Relações com Investidores
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;Marco Tulio de Carvalho Oliveira;Diretor de Relações com Investidores
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;Luis Fernando Memoria Porto;Diretor Presidente
04.739.720/0001-24;2020-01-01;9;98867;USINA TERMELÉTRICA PAMPA SUL S.A.;José Luiz Jansson Laydner;Diretor Presidente
04.739.720/0001-24;2020-01-01;9;98867;USINA TERMELÉTRICA PAMPA SUL S.A.;Patricia Fabiana Farrapeira Muller;Diretor de Relações com Investidores
04.752.991/0001-10;2020-01-01;5;102374;BIOMM S.A.;Mirna Santiago Vieira;Diretor de Relações com Investidores
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;Petros Diamantides;Diretor Presidente
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;Frederico da Silveira Moraes;Diretor de Relações com Investidores
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Tatiana Queiroga Vasques;Diretor de Relações com Investidores
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Marcos Antônio Souza de Almeida;Diretor Presidente
04.902.979/0001-44;2020-01-01;9;103988;BCO AMAZONIA S.A.;Luís Petrônio Nunes Aguiar;Diretor de Relações com Investidores
04.902.979/0001-44;2020-01-01;9;103988;BCO AMAZONIA S.A.;Valdecir José de Souza Tose;Diretor Presidente
04.912.242/0001-02;2020-01-01;1;95103;PORTUENSE FERRAGENS S/A;ANTÔNIO AUGUSTO CALCUCHIMAC DE ALENCAR FERNANDEZ;Diretor Presidente/Relações com Investidores
04.913.711/0001-08;2020-01-01;10;102907;BCO ESTADO DO PARA S.A.;Braselino Carlos da Assuncao Sousa da Silva;Diretor Presidente
04.913.711/0001-08;2020-01-01;10;102907;BCO ESTADO DO PARA S.A.;Geize Maria Teixeira da Silva de Figueiredo;Diretor de Relações com Investidores
04.972.092/0001-22;2020-01-01;1;97733;GRUPO FARTURA DE HORTIFRUT S.A.;Alex Alves dos Santos Brito;Diretor Presidente
04.972.092/0001-22;2020-01-01;1;97733;GRUPO FARTURA DE HORTIFRUT S.A.;Alexandre Otomo de Almeida;Diretor de Relações com Investidores
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;Rodrigo de Macedo Alves;Diretor de Relações com Investidores
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;Jânyo Janguiê Bezerra Diniz;Diretor Presidente
04.992.714/0001-84;2020-01-01;4;103720;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;Wong Loon;Diretor Presidente/Relações com Investidores
05.197.443/0001-38;2020-01-01;9;100175;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Mauricio Fernandes Teixeira;Diretor de Relações com Investidores
05.197.443/0001-38;2020-01-01;9;100175;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Jorge Fontoura Pinheiro Koren de Lima;Diretor Presidente
05.336.882/0001-84;2020-01-01;2;102134;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Luiz Carlos Leite;Diretor de Relações com Investidores
05.495.546/0001-84;2020-01-01;6;103470;LITELA PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;Carlos Eduardo Reich de Sampaio;Diretor Presidente/Relações com Investidores
05.721.735/0001-28;2020-01-01;13;102896;WILSON SONS LTD.;Michael Robert Connell;Diretor de Relações com Investidores
05.730.375/0001-20;2020-01-01;13;103679;SMILES FIDELIDADE S.A.;André Fehlauer;Diretor Presidente
05.730.375/0001-20;2020-01-01;13;103679;SMILES FIDELIDADE S.A.;Hugo Reis de Assumpção;Diretor de Relações com Investidores
05.799.312/0001-20;2020-01-01;4;102716;TERRA SANTA AGRO S.A.;José Humberto Prata Teodoro Júnior;Diretor Presidente/Relações com Investidores
05.878.397/0001-32;2020-01-01;8;103608;ALLOS S.A.;Daniella de Souza Guanabara Santos;Diretor de Relações com Investidores
05.878.397/0001-32;2020-01-01;8;103608;ALLOS S.A.;Rafael Sales Guimarães;Diretor Presidente
05.889.284/0001-32;2020-01-01;1;93658;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Dirceu Antônio Aparecido Machado;Diretor Presidente/Relações com Investidores
06.016.348/0001-53;2020-01-01;2;95239;VENTOS DO SUL ENERGIA S.A.;José Castellanos Ybarra;Diretor Presidente
06.016.348/0001-53;2020-01-01;2;95239;VENTOS DO SUL ENERGIA S.A.;Felipe Ostermayer;Diretor de Relações com Investidores
06.047.087/0001-39;2020-01-01;11;103739;REDE D'OR SÃO LUIZ S.A.;Paulo Junqueira Moll;Diretor Presidente
06.047.087/0001-39;2020-01-01;11;103739;REDE D'OR SÃO LUIZ S.A.;Otávio de Garcia Lazcano;Diretor de Relações com Investidores
06.057.223/0001-71;2020-01-01;11;103627;SENDAS DISTRIBUIDORA S.A.;Belmiro de Figueiredo Gomes;Diretor Presidente
06.057.223/0001-71;2020-01-01;11;103627;SENDAS DISTRIBUIDORA S.A.;Gabrielle Helú;Diretor de Relações com Investidores
06.137.677/0001-52;2020-01-01;1;94082;BRPR 56 SECURITIZADORA CRED IMOB S.A.;Andre Bergstein;Diretor Presidente/Relações com Investidores
06.164.253/0001-87;2020-01-01;12;103583;GOL LINHAS AEREAS INTELIGENTES S.A.;Richard Freeman Lark Jr.;Diretor de Relações com Investidores
06.164.253/0001-87;2020-01-01;12;103583;GOL LINHAS AEREAS INTELIGENTES S.A.;Paulo Sergio Kakinoff;Diretor Presidente
06.272.793/0001-84;2020-01-01;8;103542;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Tatiana Queiroga Vasques;Diretor de Relações com Investidores
06.272.793/0001-84;2020-01-01;8;103542;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Augusto Dantas Borges;Diretor Presidente
06.347.409/0001-65;2020-01-01;5;104838;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Pedro de Souza Zemel;Diretor Presidente
06.347.409/0001-65;2020-01-01;5;104838;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;José Luís Magalhães Salazar;Diretor de Relações com Investidores
06.626.253/0001-51;2020-01-01;12;103466;EMPREENDIMENTOS PAGUE MENOS S.A.;Mário Henrique Alves de Queirós;Diretor Presidente
06.626.253/0001-51;2020-01-01;12;103466;EMPREENDIMENTOS PAGUE MENOS S.A.;Luiz Renato Novais;Diretor de Relações com Investidores
06.948.969/0001-75;2020-01-01;23;104881;LINX S.A.;Alberto Menache;Diretor Presidente
06.948.969/0001-75;2020-01-01;23;104881;LINX S.A.;Antonio Ramatis Fernandes Rodrigues;Diretor de Relações com Investidores
06.977.745/0001-91;2020-01-01;10;104485;BR MALLS PARTICIPACOES S.A.;Ruy Kameyama;Diretor Presidente
06.977.745/0001-91;2020-01-01;10;104485;BR MALLS PARTICIPACOES S.A.;Frederico da Cunha Villa;Diretor de Relações com Investidores
06.977.751/0001-49;2020-01-01;10;103548;BR PROPERTIES S.A.;Martín Andrés Jaco;Diretor Presidente
06.977.751/0001-49;2020-01-01;10;103548;BR PROPERTIES S.A.;André Bergstein;Diretor de Relações com Investidores
06.981.176/0001-58;2020-01-01;10;104645;CEMIG GERACAO E TRANSMISSAO S.A.;Reynaldo Passanezi Filho;Diretor Presidente
06.981.176/0001-58;2020-01-01;10;104645;CEMIG GERACAO E TRANSMISSAO S.A.;Leonardo George de Magalhães;Diretor de Relações com Investidores
06.981.180/0001-16;2020-01-01;10;104646;CEMIG DISTRIBUICAO S.A.;Reynaldo Passanezi Filho;Diretor Presidente
06.981.180/0001-16;2020-01-01;10;104646;CEMIG DISTRIBUICAO S.A.;Leonardo George de Magalhães;Diretor de Relações com Investidores
06.981.381/0001-13;2020-03-31;7;94239;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Rinaldo Pecchio Junior;Diretor de Relações com Investidores
06.981.381/0001-13;2020-03-31;7;94239;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;José Gustavo Teixeira Leite;Diretor Presidente
07.040.108/0001-57;2020-01-01;10;103215;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;NEURISANGELO CAVALCANTE DE FREITAS;Diretor Presidente
07.040.108/0001-57;2020-01-01;10;103215;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;DARIO SIDRIM PERINI;Diretor de Relações com Investidores
07.043.628/0001-13;2020-01-01;1;93980;CLARO TELECOM PARTICIPAÇÕES S.A.;Roberto Catalão Cardoso;Diretor de Relações com Investidores
07.043.628/0001-13;2020-01-01;1;93980;CLARO TELECOM PARTICIPAÇÕES S.A.;José Antônio Guaraldi Félix;Diretor Presidente
07.047.251/0001-70;2020-01-01;10;103365;CIA ENERGETICA DO CEARA - COELCE;Charles Capdeville;Diretor Presidente
07.047.251/0001-70;2020-01-01;10;103365;CIA ENERGETICA DO CEARA - COELCE;Teobaldo José Cavalcante Leal;Diretor de Relações com Investidores
07.119.838/0001-48;2020-01-01;1;95042;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Rafael Novellino;Diretor Presidente
07.119.838/0001-48;2020-01-01;1;95042;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Miguel Maia Mickelberg;Diretor de Relações com Investidores
07.206.816/0001-15;2020-01-01;7;105726;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Francisco Ivens de Sá Dias Branco Júnior;Diretor Presidente
07.206.816/0001-15;2020-01-01;7;105726;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Gustavo Lopes Theodozio;Diretor de Relações com Investidores
07.237.373/0001-20;2020-01-01;16;104548;BCO NORDESTE DO BRASIL S.A.;ROMILDO CARNEIRO ROLIM;Diretor Presidente
07.237.373/0001-20;2020-01-01;16;104548;BCO NORDESTE DO BRASIL S.A.;HAILTON JOSÉ FORTES;Diretor de Relações com Investidores
07.253.321/0001-47;2020-01-01;1;94834;CARBOMIL SA MINER. E INDUSTRIA;CANDIDO DA SILVEIRA QUINDERÉ;Diretor de Relações com Investidores
07.275.159/0001-68;2020-01-01;1;94675;PETROLEO LUB DO NORDESTE SA;MARCELO SANFORD DE BARROS FILHO;Diretor Presidente/Relações com Investidores
07.282.377/0001-20;2020-01-01;3;96895;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
07.282.377/0001-20;2020-01-01;3;96895;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Gabriel Alves Pereira Júnior;Diretor Presidente
07.334.600/0001-35;2020-01-01;1;94958;MARINA DE IRACEMA PARK SA;ELISA MARIA GRADVOHL BEZERRA;Diretor de Relações com Investidores
07.334.600/0001-35;2020-01-01;1;94958;MARINA DE IRACEMA PARK SA;ANTONIO GIL FERNADES BEZERRA;Diretor Presidente
07.401.436/0001-31;2020-01-01;4;104677;ELDORADO BRASIL CELULOSE S.A.;Carmine De Siervi Neto;Diretor Presidente
07.401.436/0001-31;2020-01-01;4;104677;ELDORADO BRASIL CELULOSE S.A.;Rodrigo Libaber;Diretor de Relações com Investidores
07.415.333/0001-20;2020-01-01;16;105089;SIMPAR S.A.;Fernando Antonio Simões;Diretor Presidente
07.415.333/0001-20;2020-01-01;16;105089;SIMPAR S.A.;Denys Marc Ferrez;Diretor de Relações com Investidores
07.437.016/0001-05;2020-01-01;2;97718;CINESYSTEM S.A.;Cristiane dos Santos Bussioli Jorge;Diretor de Relações com Investidores
07.526.557/0001-00;2020-01-01;10;104468;AMBEV S.A.;Jean Jereissati Neto;Diretor Presidente
07.526.557/0001-00;2020-01-01;10;104468;AMBEV S.A.;Lucas Machado Lira;Diretor de Relações com Investidores
07.587.384/0001-30;2020-01-01;1;95316;PLANETA SECURITIZADORA S.A.;João Paulo dos Santos Pacífico;Diretor Presidente
07.587.384/0001-30;2020-01-01;1;95316;PLANETA SECURITIZADORA S.A.;Lucas Drummond Alves;Diretor de Relações com Investidores
07.594.978/0001-78;2020-01-01;2;99415;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Edgard Gomes Corona;Diretor Presidente
07.594.978/0001-78;2020-01-01;2;99415;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Afonso Sugiyama;Diretor de Relações com Investidores
07.628.528/0001-59;2020-06-30;8;98252;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Gustavo Javier Lopez;Diretor de Relações com Investidores
07.659.538/0001-51;2020-01-01;3;97243;DINAMICA ENERGIA S.A.;JOSÉ JOÃO ABDALLA FILHO;Diretor Presidente/Relações com Investidores
07.689.002/0001-89;2020-01-01;3;103399;EMBRAER S.A.;Francisco Gomes Neto;Diretor Presidente
07.689.002/0001-89;2020-01-01;3;103399;EMBRAER S.A.;Antonio Carlos Garcia;Diretor de Relações com Investidores
07.718.269/0001-57;2020-01-01;5;104763;SPRINGS GLOBAL PARTICIPACOES S.A.;Alessandra Eloy Gadelha;Diretor de Relações com Investidores
07.718.269/0001-57;2020-01-01;5;104763;SPRINGS GLOBAL PARTICIPACOES S.A.;JOSUÉ CHRISTIANO GOMES DA SILVA;Diretor Presidente
07.816.890/0001-53;2020-01-01;3;103091;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;José Isaac Peres;Diretor Presidente
07.816.890/0001-53;2020-01-01;3;103091;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Armando d'Almeida Neto;Diretor de Relações com Investidores
07.820.907/0001-46;2020-01-01;8;103234;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Alexandre Serra Nogueira de Paula;Diretor de Relações com Investidores
07.820.907/0001-46;2020-01-01;8;103234;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Pedro Gomes da Cunha;Diretor Presidente
07.857.093/0001-14;2020-01-01;11;99732;AURA MINERALS INC.;Rodrigo Cardoso Barbosa;Diretor Presidente
07.857.093/0001-14;2020-01-01;11;99732;AURA MINERALS INC.;Gabriel Catalani;Diretor de Relações com Investidores
07.857.850/0001-50;2020-01-01;9;103802;GP INVESTMENTS, LTD.;Antonio Carlos Augusto Ribeiro Bonchristiano;Diretor Presidente
07.857.850/0001-50;2020-01-01;9;103802;GP INVESTMENTS, LTD.;Rodrigo Boscolo;Diretor de Relações com Investidores
07.859.510/0001-68;2020-01-01;3;103890;JHSF MALLS S.A.;Robert Bruce Harley;Diretor Presidente
07.859.510/0001-68;2020-01-01;3;103890;JHSF MALLS S.A.;Thiago Alonso de Oliveira;Diretor de Relações com Investidores
07.859.971/0001-30;2020-01-01;10;104614;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Erik da Costa Breyer;Diretor de Relações com Investidores
07.859.971/0001-30;2020-01-01;10;104614;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;André Augusto Telles Moreira;Diretor Presidente
07.882.930/0001-65;2020-01-01;8;153053;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Fabrício Mitre;Diretor Presidente
07.882.930/0001-65;2020-01-01;8;153053;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Rodrigo Coelho Cagali;Diretor de Relações com Investidores
07.950.674/0001-04;2020-01-01;1;95898;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;Edison Chaves de Oliveira;Diretor Presidente/Relações com Investidores
08.065.557/0001-12;2020-01-01;17;104836;TECNISA S.A.;Joseph Meyer Nigri;Diretor Presidente
08.065.557/0001-12;2020-01-01;17;104836;TECNISA S.A.;Flávio Vidigal De Cápua;Diretor de Relações com Investidores
08.070.508/0001-78;2020-03-31;9;97571;RAIZEN ENERGIA S.A.;Sr. Guilherme José de Vasconcelos Cerqueira;Diretor de Relações com Investidores
08.070.508/0001-78;2020-03-31;9;97571;RAIZEN ENERGIA S.A.;Sr. Ricardo Dell Aquila Mussa;Diretor Presidente
08.078.847/0001-09;2020-01-01;6;104556;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Marcos Bulle Lopes;Diretor Presidente
08.078.847/0001-09;2020-01-01;6;104556;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Matheus de Souza Fabricio;Diretor de Relações com Investidores
08.159.965/0001-33;2020-01-01;8;103625;IGUA SANEAMENTO S.A.;Carlos Augusto Machado Pereira de Almeida Brandão;Diretor Presidente
08.159.965/0001-33;2020-01-01;8;103625;IGUA SANEAMENTO S.A.;Felipe Rath Fingerl;Diretor de Relações com Investidores
08.294.224/0001-65;2020-01-01;18;103864;JHSF PARTICIPACOES S.A.;Thiago Alonso de Oliveira;Diretor Presidente
08.294.224/0001-65;2020-01-01;18;103864;JHSF PARTICIPACOES S.A.;Mara Boaventura Dias;Diretor de Relações com Investidores
08.312.229/0001-73;2020-01-01;5;103711;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Flávio Ernesto Zarzur;Diretor Presidente
08.312.229/0001-73;2020-01-01;5;103711;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Antônio Emílio Clemente Fugazza;Diretor de Relações com Investidores
08.324.196/0001-81;2020-01-01;8;102919;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Marcio Caires Vasconcelos;Diretor Presidente
08.324.196/0001-81;2020-01-01;8;102919;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Alex Sandro Monteiro Barbosa da Silva;Diretor de Relações com Investidores
08.343.492/0001-20;2020-01-01;9;103102;MRV ENGENHARIA E PARTICIPACOES S.A.;Ricardo Paixão Pinto Rodrigues;Diretor de Relações com Investidores
08.343.492/0001-20;2020-01-01;9;103102;MRV ENGENHARIA E PARTICIPACOES S.A.;Rafael Nazareth Menin Teixeira de Souza;Diretor Presidente
08.343.492/0001-20;2020-01-01;9;103102;MRV ENGENHARIA E PARTICIPACOES S.A.;Eduardo Fischer Teixeira de Souza;Diretor Presidente
08.364.948/0001-38;2020-01-01;6;100969;ALUPAR INVESTIMENTO S/A;Paulo Roberto de Godoy Pereira;Diretor Presidente
08.364.948/0001-38;2020-01-01;6;100969;ALUPAR INVESTIMENTO S/A;José Luiz de Godoy Pereira;Diretor de Relações com Investidores
08.402.943/0001-52;2020-01-01;6;104340;GUARARAPES CONFECCOES S.A.;TULIO JOSÉ PITOL DE QUEIROZ;Diretor de Relações com Investidores
08.402.943/0001-52;2020-01-01;6;104340;GUARARAPES CONFECCOES S.A.;OSWALDO APARECIDO NUNES;Diretor Presidente
08.424.178/0001-71;2020-01-01;1;95172;TECBLU TECELAGEM BLUMENAU S.A.;Ruy Manuel Simões de Carvalho Turza Ferreira;Diretor de Relações com Investidores
08.439.659/0001-50;2020-01-01;10;104781;CPFL ENERGIAS RENOVÁVEIS S.A.;YueHui Pan;Diretor de Relações com Investidores
08.439.659/0001-50;2020-01-01;10;104781;CPFL ENERGIAS RENOVÁVEIS S.A.;Futao Huang;Diretor Presidente
08.467.115/0001-00;2020-01-01;15;104597;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Marco da Camino Ancona Lopez Soligo;Diretor Presidente/Relações com Investidores
08.493.364/0001-62;2020-03-31;1;87080;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Carlos Eduardo Turchetto Santos;Diretor Presidente
08.493.364/0001-62;2020-03-31;1;87080;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Jeferson Degaspari;Diretor de Relações com Investidores
08.534.605/0001-74;2020-01-01;11;104233;RENOVA ENERGIA S.A.;Marcelo José Milliet;Diretor Presidente/Relações com Investidores
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;Lener Silva Jayme;Diretor Presidente
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;José Fernando Navarrete Pena;Diretor de Relações com Investidores
08.574.411/0001-00;2020-01-01;5;103989;PRÁTICA PRODUTOS S.A.;André Luiz Rosa Rezende;Diretor Presidente/Relações com Investidores
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;Daniel Abramant Guerbatin;Diretor Presidente
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;Andrea de Rizzio;Diretor de Relações com Investidores
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;Carlos Javier Betancourt;Diretor Presidente/Relações com Investidores
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Marcio Snioka;Diretor de Relações com Investidores
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Francisco José Ritondaro;Diretor Presidente
08.769.451/0001-08;2020-01-01;5;99126;VIRGO COMPANHIA DE SECURITIZAÇÃO;Daniel Monteiro Coelho de Magalhães;Diretor Presidente/Relações com Investidores
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;Claudio Ribeiro da Silva Neto;Diretor Presidente
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;Eduardo Masson de Andrade Martins;Diretor de Relações com Investidores
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;Ítalo Tadeu de Carvalho Freitas Filho;Diretor Presidente
