CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
20.258.278/0001-70;2022-01-01;13;125793;OUROFINO S.A.;113982;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2019-01-01;;;Os auditores independentes prestaram os seguintes serviços para a Companhia (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia referentes aos exercícios sociais findos em 31 de dezembro de 2019 e 2020 (ii) revisão limitada das informações financeiras intermediárias individuais e consolidadas da Companhia referentes aos períodos findos/a findar-se em 31 de março, 30 de junho e 30 de setembro de 2019 e 2020 e (iii) emissão de carta de conforto referente ao exercício social findo em 31 de dezembro de 2019, em conexão com processo especifico de negociação de títulos da Companhia no primeiro semestre de 2020, nos mercados brasileiro, norte-americano e internacional (por opção da Companhia essa operação não foi concluída).;O montante total da remuneração paga aos auditores independentes referente à auditoria das demonstrações financeiras e revisão limitada das informações financeiras intermediárias do exercício social findo em 31 de dezembro de 2020 foi de R$ 323.528,03.O montante total da remuneração paga aos auditores independentes referente à emissão de carta de conforto do exercício social findo em 31 de dezembro de 2019, em conexão com processo especifico de negociação de títulos da Companhia no primeiro semestre de 2020, nos mercados brasileiro, norte-americano e internacional foi de R$ 845.481,05.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109679;Nova Master Auditores Independentes;;08347086000135;010634;Nacional;2016-01-02;;;Auditoria das demonstrações financeiras do exercício que se encerrará em 31 de dezembro de 2016.;R$ 5.000,00 referentes ao exercício que se encerrará em 31 de dezembro de 2016.;Substituição realizada em decorrência de questões comerciais.;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109680;YPC Auditun S Auditoria Independente S/S;;24882658000132;012670;Nacional;2017-01-01;;;Auditoria das demonstrações financeiras do exercício que se encerrará em 31 de dezembro de 2017.;R$ 5.000,00 referentes ao exercício que se encerrará em 31 de dezembro de 2017;Substituição realizada em decorrência de questões comerciais.;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109681;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2017-08-02;2018-07-12;;Revisão das Informações Trimestrais, das demonstrações financeiras referentes ao exercício findo em 31 de dezembro de 2017 e elaboração de relatório de auditores independentes.;R$ 92.000,00, sendo que a remuneração em questão refere-se a prestação de serviços para a Companhia e as demais sociedades do grupo REAG.;Substituição realizada em decorrência de questões comerciais.;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109682;YPC Auditun S Auditoria Independente S/S;;24882658000132;012670;Nacional;2018-07-13;2018-10-21;;Auditoria das demonstrações financeiras do exercício que se encerrará em 31 de dezembro de 2018.;R$ 3.500,00 referentes ao exercício que se encerrará em 31 de dezembro de 2018.;Substituição realizada em decorrência de questões comerciais.;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109683;CROWE MACRO AUDITORES INDEPENDENTES;;22985155000167;012459;Nacional;2018-10-22;;;Auditoria das demonstrações financeiras dos exercícios encerrados em 31/12/2018 e 31/12/2019, bem como das Informações Trimestrais dos mesmos períodos. Auditoria das Informações Trimestrais de 2020, além das demonstrações financeiras do exercício encerradas em 31/12/2020.;O valor de R$10.000,00 pelos serviços prestados no exercício encerrado em 31/12/2018. O montante de R$ 29.400,00 pelos serviços prestados no exercício encerrado em 31/12/2019. O valor de R$ 39.400,00, pelos serviços auditoria das demonstrações financeiras relativas ao exercício findo em 31/12/2020, preparadas de acordo com as práticas contábeis adotadas no Brasil e revisão intermediária das demonstrações financeiras relativas aos trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2020. .;;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109684;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2021-08-20;;;Revisão das Informações Trimestrais, das demonstrações financeiras anuais de 2021 e elaboração de relatório de auditores independentes.;Valor total de R$ 96.000,00 pelos serviços prestados.;Substituição realizada em decorrência de questões comerciais.;
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;109685;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2022-05-13;;;Revisão das Informações Trimestrais de 2022, das demonstrações financeiras anuais de 2022 e elaboração de relatório de auditores independentes.;Valor total de R$ 120.848,00 (cento e vinte mil, oitocentos e quarenta e oito reais) pelos serviços prestados.;Substituição realizada em razão de questões comerciais.;
20.512.706/0001-40;2022-01-01;6;126915;VITRU EDUCAÇÃO S.A.;114679;PricewaterhouseCoopers Auditores Independentes;;61562112000554;002879;Nacional;2017-01-01;;;Os auditores independentes prestaram os seguintes serviços para a Companhia: (i) auditoria das demonstrações financeiras individuais e consolidadas referentes aos exercícios sociais encerrados em 31 de dezembro de 2021, 2020 e 2019 (ii) revisão das informações financeiras intermediárias individuais e consolidadas referentes aos períodos de três, seis e nove meses findos em 31 de março, 30 de junho e 30 de setembro de 2021, 2020 e 2019 e (iii) auditoria das informações financeiras intermediárias referente ao período de seis meses findo em 30 de junho de 2022.;O montante total da remuneração paga aos auditores independentes foi de R$ 12.268 mil, sendo (i) R$ 3.945 mil para a auditoria das demonstrações financeiras individuais e consolidadas referentes aos exercícios sociais encerrados em 31 de dezembro de 2021, 2020 e 2019 e (ii) R$8.323 mil para a revisão das informações financeiras intermediárias individuais e consolidadas referentes aos períodos de três, seis e nove meses findos em 31 de março, 30 de junho e 30 de setembro de 2021, 2020 e 2019 e auditoria das informações financeiras intermediárias individuais e consolidadas referentes ao períodos de seis findo em 30 de junho de 2022.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
20.514.555/0001-69;2022-01-01;5;123464;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;111972;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2019-02-13;;;1 - Auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 de dezembro de 2018 e 31 de dezembro de 2019, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB) e adequação das informações financeiras do exercício social findo em 31 de dezembro 2019 da Companhia, em atendimento ao registro na CVM. 2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para os exercícios a findos em 31 de dezembro de 2018 e 31 de dezembro de 2019.3 - Auditoria das demonstrações contábeis regulatórias ("DCRs") para o os exercícios fin dos em 31 de dezembro de 2018 e 31 de dezembro de 2019.4 - Procedimento previamente acordados -PPA gastos incorridos na construção da linha de transmissão no exercício findo 31 de dezembro de 2018 5 - Emissão de relatório de Índice de cobertura sobre Dívida para o exercíciofindo e 31 de dezembro de 2019.6- Adequação das informações financeiras do exercício social findo em 31 de dezembro 2019 da Companhia, em atendimento ao registro na CVM.;Não aplicável.;Por motivo de sinergia entre as empresas do grupo e por condições comerciais mais atrativas.;Não aplicável
20.514.555/0001-69;2022-01-01;5;123464;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;111973;Ernst &Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2021-09-29;;;1 - Auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 dedezembro de 2020 e 31 de dezembro 2021, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB)2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para os exercícios findos em 31 de dezembro de 2020 e 31 de dezembro 20213 - Emissão de relatório de Índice de cobertura sobre Dívida para os exercícios findos de 31 de dezembro de 2020 e 31 de dezembro 20214 - Auditoria das demonstrações contábeis regulatórias ("DCRs") dos exercícios findos em 31 de dezembro de 2020 e 31 de dezembro 2021.6 - Adequação das informações financeiras do exercício social findo em 31 de dezembro 2020 da Companhia, em atendimento ao registro na CVM.;No exercício social encerrado em 31 de dezembro de 2021, a Ernst &Young Auditores Independentes S.S. recebeu os seguintes valores como remuneração pelos serviços prestados à Companhia, conforme descritos acima:Valores dos serviços (líquido de impostos) Serviços descritos no item 1 acima R$ 78.648,00 Serviços descritos no item 2 acima R$ 5.338,00 Serviços descritos no item 3 acima R$ 5.338,00 Serviços descritos no item 4 acima R$ 10.676,00 Total dos honorários R$ 100.000,00;Não aplicável;Não aplicável
20.514.590/0001-88;2022-01-01;5;123463;ARGO V TRANSMISSÃO DE ENERGIA S.A.;111970;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2018-08-08;;;1 - Auditoria independente das demonstrações financeiras da Companhia relativas o exercício social encerrado em 31 de dezembro de 2019, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB.2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para o exercício a findo em 31 de dezembro de 2019.3 - Auditoria das demonstrações contábeis regulatórias ("DCRs") do exercício findo 31 de dezembro de 2019.4 - Emissão de relatório de Índice de cobertura sobre Dívida para o exercício findo e 31 de dezembro de 2019.5 - Adequação das informações financeiras do exercício social findo em 31 de dezembro 2019 da Companhia, em atendimento ao registro na CVM.;Não aplicável.;Por motivo de sinergia entre as empresas do grupo e por condições comerciais mais atrativas.;Não aplicável
20.514.590/0001-88;2022-01-01;5;123463;ARGO V TRANSMISSÃO DE ENERGIA S.A.;111971;Ernst &Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2021-09-29;;;Serviços relacionados:1 - Auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 de dezembro de 2020 e 31 de dezembro 2021, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB).2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para os exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 2021.3 - Emissão de relatório de Índice de cobertura sobre Dívida dos exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 20214 - Auditoria das demonstrações contábeis regulatórias ("DCRs") dos exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 2021.5 - Adequação das informações financeiras do exercício social findo em 31 de dezembro 2020 da Companhia, em atendimento ao registro na CVM.;No exercício social encerrado em 31 de dezembro de 2021, a Ernst &Young Auditores Independentes S.S. recebeu os seguintes valores como remuneração pelos serviços prestados à Companhia, conforme descritos acima:Valores dos serviços (líquido de impostos) Serviços descritos no item 1 acima R$ 78.648,00 Serviços descritos no item 2 acima R$ 5.338,00 Serviços descritos no item 3 acima R$ 5.338,00 Serviços descritos no item 4 acima R$ 10.676,00 Total dos honorários R$ 100.000,00;Não aplicável;Não aplicável
21.110.778/0001-23;2022-01-01;3;124005;OLIVEIRA TRUST S.A.;112423;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;54276936000179;010324;Nacional;2021-02-22;;;Os serviços contratados compreendem: (i) auditoria independente das demonstrações financeiras individuais e consolidadasda Companhia referentes ao exercício social encerrado em 31 de dezembro de 2022 e aos serviços de revisão de informações do 1º, 2º e 3º trimestres de 2022 (posições em 31 de março, 30 de junho e 30 de setembro de 2022) (ii) auditoria independente das demonstrações contábeis do semestre e exercício a findarem-se em 30 de junho e 31 de dezembro de 2022 da subsidiária;(i) R$ 120.000,00 (líquido de tributos) para os serviços de auditoria das demonstrações contábeis individuais e consolidadas da Companhia referentes aos trimestres 1º, 2º e 3º de 2022 (posições em 31 de março, 30 de junho e 30 de setembro de 2022) e o exercício social findo em 31 de dezembro de 2022 (ii) R$ 52.000,00 (líquido de tributos) para serviços de auditoria das demonstrações contábeis do semestre e exercício a findarem-se em 30 de junho e 31 de dezembro de 2022 da subsidiária.;N/A;N/A
21.240.146/0001-84;2022-01-01;11;126949;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;114720;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112001283;002879;Nacional;2018-04-02;;;Exercício de 2021: (i)Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2021 e revisão das informações contábeis intermediárias em 31/03/2021, 30/06/2021 e 30/09/2021(ii)Trabalho de Asseguração sobre a compilação de informações financeiras pro forma em 31/12/2020(iii)Serviço de auditoria para a emissão de carta conforto em conexão com a Oferta Pública Inicial de ações da Companhia.(iv)Serviços de consultoria tributária, na validação de entendimentos acerca de créditos de ICMS.Exercício de 2020: (i) Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2020 e para o período de 10 meses findo em 31 de dezembro de 2020 (ii) Auditoria para reemissão das demonstrações financeiras consolidadas referentes aos exercícios sociais encerrados em 31 de dezembro de 2019, 2018 e 2017 (iii) Trabalho de Asseguração sobre a compilação de informações financeiras pro forma em 31/10/2020 e 31/12/2019 (iv) Serviço de auditoria para a emissão de carta conforto em conexão com a Oferta Pública Inicial de ações da Companhia.(v) Revisão das informações contábeis intermediárias em 31/03/2020, 30/06/2020 e 30/09/2020, comparativas com o mesmo período do ano anterior.Exercício de 2019:(i) Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2019.;Em 31 de dezembro de 2021, os valores pagos aos auditores independentes totalizavam R$5.036 mil, compostos por serviços de auditoria das demonstrações financeiras anual das informações contábeis intermediárias de 2021 (R$ 2.166), dos serviços de asseguração e emissão de carta conforto (R$ 2.790), além de serviços de consultoria tributária (R$ 80 mil).;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
21.254.073/0001-80;2022-01-01;1;115649;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;104276;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;16549480000184;011878;Nacional;2022-01-01;;;Realização dos ITR´s e balanço anual.;R$ 35.900,00;;
21.255.567/0001-89;2022-01-01;5;126178;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;114447;Delloite Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2016-10-01;;;Auditoria das demonstrações financeiras;Parte do exercício de 2019 - R$ 84.000;Substituição em razão da INSTRUÇÃO CVM Nº 308, DE 14 DE MAIO DE 1999;Não aplicável
21.255.567/0001-89;2022-01-01;5;126178;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;114448;BDO RCS Auditores Independentes Sociedade Simples;;54276936000179;010324;Nacional;2019-10-21;;;Auditoria das demonstrações financeiras;2021 - R$ 140.000,00;Término do contrato de serviço de auditoria;Não aplicável
21.262.638/0001-70;2022-01-01;1;116176;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;104945;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2015-05-22;2017-12-31;;I) Auditoria das demonstrações financeiras de 31 de dezembro de 2016 de acordo com as práticas contábeis adotadas no Brasil, aprovados pela Comissão de Valores Mobiliários - CVM II) Revisão limitada das demonstrações financeiras de 31 de março de 2016 de acordo com as práticas contábeis adotadas no Brasil, aprovados pela Comissão de Valores Mobiliários - CVM e III) Revisão do formulário de referência da Comissão de Valores Mobiliários - CVM de 31 de dezembro de 2016.;R$ 145.626,78 (cento e quarenta e cinco mil, seiscentos e vinte e seis reais e setenta e oito centavos).;;
21.262.638/0001-70;2022-01-01;1;116176;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;104946;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2018-04-18;;;Prestação de serviços de auditoria das demonstrações financeiras e revisão das informações contábeis intermediárias, correspondendo a um total de 4 relatórios entregues.;R$ 249.743,40 no exercício de 2021, referente à auditoria das DFs e informações trimestrais, bem como reembolso de despesas.;;
21.314.559/0001-66;2022-01-01;22;125974;MOVIDA PARTICIPACOES SA;114227;KPMG Auditores Independentes ("KPMG");;57755217000129;004189;Nacional;2017-02-03;;;(i) Revisão das demonstrações contábeis intermediárias individuais e consolidadas para os períodos findos em 31 de março de 2020, 30 de junho de 2020, 30 de setembro de 2020, 31 de março de 2019, 30 de junho de 2019 e 30 de setembro de 2019, de acordo com o Pronunciamento Técnico CPC 21 (R1) - Demonstração Intermediária e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB (ii) Auditoria anual de Demonstrações Financeiras individuais e consolidadas, para os exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 2019, respectivamente, de acordo com as práticas contábeis adotadas no Brasil (BRGAAP) e as normas internacionais de relatório financeiro (IFRS) emitidas pelo IASB - International Accounting Standards Board (iii) procedimentos pré-acordados no âmbito da oferta primária e secundária de ações da Companhia e(iv) procedimentos pré-acordados no âmbito da distribuição de debêntures simples da Companhia.;Não aplicável, tendo em vista que não havia remuneração em aberto a ser quitada em 31 de dezembro de 2021.;A mudança dos auditores independentes está em linha com a estratégia da sua controladora, Simpar S.A., que tem por objetivo o plano de otimização dos gastos da Companhia, conforme Comunicado ao Mercado divulgado em 06 de abril de 2021;Não aplicável.
21.314.559/0001-66;2022-01-01;22;125974;MOVIDA PARTICIPACOES SA;114228;PricewaterhouseCoopers Auditores Independentes Ltda. ("PwC");;61562112000120;002879;Nacional;2021-04-23;;;(i) Revisão das demonstrações contábeis intermediárias individuais e consolidadas para os períodos findos em 31 de março de 2021, 30 de junho de 2021 e 30 de setembro de 2021, bem como 31 de março de 2022, 30 de junho de 2022 e 30 de setembro de 2022 de acordo com o Pronunciamento Técnico CPC 21 (R1) - Demonstração Intermediária e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB (ii) Auditoria anual de Demonstrações Financeiras individuais e consolidadas, para os exercícios findos em 31 de dezembro de 2021 e 31 de dezembro de 2022, de acordo com as práticas contábeis adotadas no Brasil (BRGAAP) e as normas internacionais de relatório financeiro (IFRS) emitidas pelo IASB - International Accounting Standards Board bem como procedimentos pré-acordados no âmbito da oferta primária e secundária de ações da Companhia.(iii) Emissão de carta conforto - Bonds Retap;A remuneração da PwC para prestação de serviços referente a revisão das informações contábeis e intermediárias individuais e consolidadas para os períodos findos em 31 de março de 2021, 30 de junho de 2021 e 30 de setembro de 2021 e referente a auditoria anual e Demonstrações Financeiras individuais e consolidadas para o exercício findo em 31 de dezembro de 2021, conforme os itens (i) e (ii) divulgados acima, foi de R$ 1.223.487,02.Ainda, com relação à emissão de carta conforto - Bond Retap no período de 30 de junho de 2021, a remuneração foi de R$ 722.448,98.;Não aplicável.;Não aplicável.
21.331.849/0001-18;2022-01-01;3;125877;CREDGRID SERVIÇOS FINANCEIROS S.A.;114089;PricewaterhouseCoopers Auditores Independentes;;61562112002760;002879;Nacional;2022-06-20;;;Auditoria das demonstrações financeiras anuais, individuais e consolidadas, relativas ao exercício social encerrado em 31 de dezembro de 2021, 31 de dezembro de 2020 e 31 de dezembro de 2019, período intermediário de 30 de abril de 2021 e revisão das informações trimestrais, individuais e consolidadas, relativas aos períodos encerrados em 30 de setembro de 2021, 30 de junho de 2021 e 31 de março de 2021 preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e as normas internacionais para relatórios financeiros (IFRS).;TTotal da remuneração à PricewaterhouseCoopers Auditores Independentes em razão dos serviços de auditoria prestados nos exercícios sociais encerrados em 31 de dezembro de 2021, 31 de dezembro de 2020 e 31 de dezembro de 2019, período intermediário de 30 de abril de 2021 e revisão das informações trimestrais, individuais e consolidadas, relativas aos períodos encerrados em 30 de setembro de 2021, 30 de junho de 2021 e 31 de março de 2021: R$ 625.000,00.;A troca de auditor ocorreu por determinação do novo acionista controlador, que também é auditado pelo novo auditor.;Não aplicável.
21.331.849/0001-18;2022-01-01;3;125877;CREDGRID SERVIÇOS FINANCEIROS S.A.;114090;Deloitte Touche Tohmatsua Auditores Independentes;;49928567000111;003859;Nacional;2022-07-12;;;1. Auditoria das demonstrações financeiras anuais, individuais e consolidadas, relativas ao período encerrado em 30 de abril de 2022 e relativas ao exercício encerrado em 31 de dezembro de 2021, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e as normas internacionais para relatórios financeiros (IFRS).2. Revisão das informações trimestrais, individuais e consolidadas, relativa aos períodos encerrados em 30 de setembro de 2022, 30 de junho de 2022 e 31 de março de 2022, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e as normas internacionais para relatórios financeiros (IFRS).;Não aplicável tendo em vista que não houve pagamento aos auditores no último exercício social.;Não aplicável.;Não aplicável.
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;114704;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-01-01;;;Os serviços contratados compreendem: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia dos exercícios findos em 31 de dezembro de 2019, 2018 e 2017, preparadas de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros (IFRS) (ii) auditoria das demontrações financeiras combinadas carve-out da Companhia dos exercícios findos em 31 de dezembro de 2019, 2018 e 2017, preparadas de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros (IFRS) (iii) revisão das informações trimestrais da Companhia dos períodos findos em 30 de junho de 2019 e 31 de março de 2019, preparadas de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros (IFRS) e (iv) trabalhos relacionados à emissão de cartas de conforto sobre certas informações contábeis e financeiras, de acordo com CTA 23, ICVM 400/480, Regra 144A do Securities Act e Regulation S, no âmbito da oferta pública inicial da Companhia.;A remuneração dos auditores independentes relativa ao exercício social encerrado em 31 de dezembro de 2019 corresponde ao montante total de R$570.000,00.;A substituição dos auditores independentes foi realizada em razão de Cumprimento do rodízio obrigatório.;O auditor não apresentou qualquer discordância quanto à substituição.
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;114705;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-01-01;;;Os auditores independentes prestaram os seguintes serviços: (i) emissão de relatório de auditoria sobre as demonstrações financeiras da Compass Gas e Energia S.A. ("Companhia") e suas controladas, correspondentes aos exercícios sociais findos em 31 de dezembro de 2021 e 2020, preparadas de acordo com as práticas contábeis adotadas no Brasil ("BRGAAP") e as normas internacionais de relatório financeiro - International Financial Reporting Standards ("IFRS"), emitidas pelo International Accounting Standards Board ("IASB") (ii) revisão das informações financeiras intermediárias individuais e consolidadas relativas aos trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2021 e 2020, preparadas de acordo com o BRGAAP e as normas internacionais de contabilidade com o IFRS, emitida pelo IASB (iii) Emissão de relatório de recomendações sobre deficiências de controles internos (iv) revisão das informações contidas no reporting package da Companhia para fins de consolidação na controladora, Cosan S.A., elaborados de acordo com BRGAAP, IFRS e requerimentos da CVM (v) emissão de carta conforto em conexão com oferta pública de ações (vi) emitir um Interoffice Opinion sobre as informações financeiras preparadas pela Companhia de acordo com as normas do PCAOB para os exercícios findos em 31 de dezembro de 2021 e 2020;Os honorários de auditoria do exercício social findo em 31 de dezembro de 2021 correspondem a R$ 1.263,50, e as despesas do referido exercício correspondem a R$ 104,29. Para Companhia R$2.692.584, e para as Controladas R$1.130.007, referente aos serviços de auditoria.;Não houve substituição dos auditores independentes.;Não houve substituição dos auditores independentes.
21.414.457/0001-12;2022-01-01;1;115826;LEADS CIA. SECURITIZADORA;104498;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2014-10-15;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa Audifactor Auditores Independentes S/S foi contratada pela Companhia, conforme assembleia geral realizada,  para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 36.000,00;A empresa é de fora do estado de São Paulo;Não discordou.
21.414.457/0001-12;2022-01-01;1;115826;LEADS CIA. SECURITIZADORA;104499;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES;;18596945000183;012076;Nacional;2018-01-01;;;Serviços de auditoria das informações trimestrais e balanço anual.;Auditoria dos ITR's e Balanço anual - R$ 35.000,00;;
21.610.416/0001-00;2022-01-01;1;115950;FORTUNATO SECURITIZADORA S/A;104677;AJCA AUDITORES INDEPENDENTES S/S;;05060765000130;011290;Nacional;2020-04-07;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa AJCA Auditores Independentes S/S foi contratada pela Companhia, para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 19.200,00;Rodízio obrigatório. Art. 28, instrução CVM nº 308;
21.728.083/0001-00;2022-01-01;4;123465;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;111974;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2018-08-08;;;1 - Auditoria independente das demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB).2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para o exercício a findo em 31 de dezembro de 2019.3 - Auditoria das demonstrações contábeis regulatórias ("DCRs") do exercício findo em 31 de dezembro de 2019.4 - Emissão de relatório de Índice de cobertura sobre Dívida para o exercício findo e 31 de dezembro de 2019.5 - Adequação das informações financeiras do exercício social findo em 31 de dezembro 2019 da Companhia, em atendimento ao registro na CVM.;Não aplicável.;Por motivo de sinergia entre as empresas do grupo e por condições comerciais mais atrativas.;Não aplicável
