CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Data_Encerramento;Variacao_Percentual_Valor_Contabil;Variacao_Percentual_Valor_Mercado;Valor_Montante_Dividendos_Recebidos
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722171;2019-12-31;-1347.12286100;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722172;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722172;2021-12-31;-10.45836000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722172;2020-12-31;89.35043400;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722172;2019-12-31;3.37211800;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722173;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722173;2021-12-31;2.90784300;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722173;2020-12-31;-20.15654200;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722173;2019-12-31;153.47503800;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722174;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722174;2021-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722174;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722174;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722175;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722175;2021-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722175;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722175;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722176;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722176;2021-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722176;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722176;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722177;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722177;2021-12-31;-1.18811200;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722177;2020-12-31;-77.88468700;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722177;2019-12-31;18.99479100;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722178;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722178;2021-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722178;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722178;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722179;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722179;2021-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722179;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722179;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722180;2022-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722180;2021-12-31;-2.50994300;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722180;2020-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;722180;2019-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716621;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716621;2021-12-31;33.14979000;0.00000000;7889.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716621;2020-12-31;26.03068600;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716621;2019-12-31;60.72241800;0.00000000;12265.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716622;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716622;2021-12-31;-41.04116200;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716622;2020-12-31;-13.05263200;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716622;2019-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716623;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716623;2021-12-31;20.76087000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716623;2020-12-31;-16.28669500;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716623;2019-12-31;25.36692800;0.00000000;61276.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716624;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716624;2021-12-31;100.00000000;0.00000000;39548.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716624;2020-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716624;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716625;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716625;2021-12-31;-3.21730000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716625;2020-12-31;-52.30188700;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716625;2019-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716626;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716626;2021-12-31;73.95568300;0.00000000;179652.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716626;2020-12-31;-8.10765500;0.00000000;36992.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716626;2019-12-31;-1.93231700;0.00000000;132610.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716627;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716627;2021-12-31;7.63412400;0.00000000;44568.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716627;2020-12-31;-13.09332700;0.00000000;39912.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716627;2019-12-31;3.60720600;0.00000000;34644.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716628;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716628;2021-12-31;-0.33132700;0.00000000;135985.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716628;2020-12-31;-6.35026100;0.00000000;83137.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716628;2019-12-31;5.83811800;0.00000000;183516.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716629;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716629;2021-12-31;23.47360200;0.00000000;11335.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716629;2020-12-31;4.83036300;0.00000000;5169.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716629;2019-12-31;55.18470600;0.00000000;38630.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716630;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716630;2021-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716630;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716630;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716631;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716631;2021-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716631;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716631;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716632;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716632;2021-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716632;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716632;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716633;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716633;2021-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716633;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716633;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716634;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716634;2021-12-31;0.00000000;0.00000000;523.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716634;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716634;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716635;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716635;2021-12-31;2.85825400;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716635;2020-12-31;-3.74865600;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716635;2019-12-31;-3.06368500;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716636;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716636;2021-12-31;-17.69534800;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716636;2020-12-31;65.19337000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716636;2019-12-31;-71.31123900;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716637;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716637;2021-12-31;-2.35158400;0.00000000;1018401.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716637;2020-12-31;0.37222100;0.00000000;1219714.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716637;2019-12-31;4.10132800;0.00000000;1189207.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716638;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716638;2021-12-31;-64.15302000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716638;2020-12-31;-50.64275500;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716638;2019-12-31;-36.61730000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716639;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716639;2021-12-31;100.00000000;0.00000000;51838.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716639;2020-12-31;100.00000000;0.00000000;56207.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716639;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716640;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716640;2021-12-31;2.03427700;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716640;2020-12-31;12.14824300;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716640;2019-12-31;10.78722400;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716641;2022-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716641;2021-12-31;-0.46548400;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716641;2020-12-31;-0.02221500;0.00000000;0.00
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;716641;2019-12-31;3.61254500;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679000;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679000;2021-12-31;0.87738600;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679000;2020-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679000;2019-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679001;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679001;2021-12-31;1.78211400;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679001;2020-12-31;64.59000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679001;2019-12-31;109.77000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679002;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679002;2021-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679002;2020-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679002;2019-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679003;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679003;2021-12-31;1.60337500;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679003;2020-12-31;-85.78000000;0.00000000;12000000.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679003;2019-12-31;-5.31000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679004;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679004;2021-12-31;23.28335400;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679004;2020-12-31;52.49000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679004;2019-12-31;21.73000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679005;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679005;2021-12-31;3.25650000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679005;2020-12-31;60.95000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679005;2019-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679006;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679006;2021-12-31;15.30945500;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679006;2020-12-31;40.38000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679006;2019-12-31;58.86000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679007;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679007;2021-12-31;9.83637500;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679007;2020-12-31;22.80000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679007;2019-12-31;3.77000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679008;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679008;2021-12-31;8.89755300;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679008;2020-12-31;31.34000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679008;2019-12-31;7.39000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679009;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679009;2021-12-31;-7.66790700;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679009;2020-12-31;10.66000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679009;2019-12-31;1.98000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679010;2022-12-31;0.00000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679010;2021-12-31;-3.06950100;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679010;2020-12-31;53.65000000;0.00000000;0.00
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;679010;2019-12-31;-440.96000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721590;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721590;2021-12-31;-6.01686000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721590;2020-12-31;-153.32383500;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721590;2019-12-31;25.63202400;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721591;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721591;2021-12-31;-3.04381600;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721591;2020-12-31;27.28215600;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721591;2019-12-31;1121.32455600;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721592;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721592;2021-12-31;1931.92090400;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721592;2020-12-31;-38.11188800;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721592;2019-12-31;18.91891900;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721593;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721593;2021-12-31;11.43744500;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721593;2020-12-31;19.16355400;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721593;2019-12-31;2.72187200;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721594;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721594;2021-12-31;38.94459100;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721594;2020-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721594;2019-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721595;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721595;2021-12-31;95.45376500;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721595;2020-12-31;78.99736300;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721595;2019-12-31;2.82254400;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721596;2022-12-31;0.00000000;0.00000000;0.00
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;721596;2021-12-31;1.61882300;0.00000000;0.00
