CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290861;Preferencial Classe B;4916000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290865;Preferencial Classe B;4736000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290866;Preferencial Classe B;4736000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290869;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290870;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290871;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290872;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290873;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290874;Preferencial Classe B;4402667
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290877;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290878;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290879;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290880;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290881;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290882;Preferencial Classe B;4336000
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290885;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290886;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290887;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290888;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290889;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290890;Preferencial Classe B;169333
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290893;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290894;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290895;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290896;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290897;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290898;Preferencial Classe B;136001
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290901;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290902;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290903;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290904;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290905;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290906;Preferencial Classe B;69167
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290909;Preferencial Classe B;577767
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290910;Preferencial Classe B;577767
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290911;Preferencial Classe B;577767
04.030.182/0001-02;2022-01-01;4;125905;CABINDA PARTICIPACOES S.A.;290912;Preferencial Classe B;577767
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290634;Preferencial Classe B;1406542
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290635;Preferencial Classe B;1226542
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290636;Preferencial Classe B;959876
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290638;Preferencial Classe B;893209
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290639;Preferencial Classe B;893209
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290640;Preferencial Classe B;893209
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290642;Preferencial Classe B;66667
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290643;Preferencial Classe B;66667
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290644;Preferencial Classe B;66667
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290646;Preferencial Classe B;759875
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290647;Preferencial Classe B;759875
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290648;Preferencial Classe B;759875
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290650;Preferencial Classe B;726542
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290651;Preferencial Classe B;726542
04.031.213/0001-31;2022-01-01;4;125906;CACONDE PARTICIPACOES S.A.;290652;Preferencial Classe B;726542
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290658;Preferencial Classe B;1373254
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290659;Preferencial Classe B;1373254
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290660;Preferencial Classe B;1106588
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290662;Preferencial Classe B;1039921
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290663;Preferencial Classe B;1039921
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290664;Preferencial Classe B;1039921
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290666;Preferencial Classe B;66667
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290667;Preferencial Classe B;66667
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290668;Preferencial Classe B;66667
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290670;Preferencial Classe B;906587
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290671;Preferencial Classe B;906587
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290672;Preferencial Classe B;906587
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290674;Preferencial Classe B;873254
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290675;Preferencial Classe B;873254
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290676;Preferencial Classe B;873254
04.038.763/0001-82;2022-01-01;4;125908;CAIANDA PARTICIPACOES S.A.;290678;Preferencial Classe B;743254
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293020;Preferencial Classe A;2166816
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293020;Preferencial Classe B;1085373
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293020;Preferencial Classe C;1201249
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293021;Preferencial Classe A;2166816
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293021;Preferencial Classe B;1085373
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293021;Preferencial Classe C;1201249
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293022;Preferencial Classe A;2166816
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293022;Preferencial Classe B;1085373
04.895.728/0001-80;2022-01-01;6;127135;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;293022;Preferencial Classe C;1201249
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290696;Preferencial Classe B;1625729
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290696;Preferencial Classe A;1239231
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290697;Preferencial Classe B;1625729
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290697;Preferencial Classe A;1239231
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290698;Preferencial Classe A;1239231
06.272.793/0001-84;2022-01-01;5;125915;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;290698;Preferencial Classe B;1625729
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290179;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290179;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290180;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290180;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290181;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290181;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290182;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290182;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290183;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290183;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290184;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290184;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290185;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290185;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290186;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290186;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290187;Preferencial Classe B;1534662
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290187;Preferencial Classe A;28252700
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290188;Preferencial Classe A;193352996180
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;290188;Preferencial Classe B;6647003820
07.253.321/0001-47;2022-01-01;1;116818;CARBOMIL SA MINER. E INDUSTRIA;266737;Preferencial Classe A;60000000
07.275.159/0001-68;2022-01-01;1;114741;PETROLEO LUB DO NORDESTE SA;261036;Preferencial Classe A;226530
07.275.159/0001-68;2022-01-01;1;114741;PETROLEO LUB DO NORDESTE SA;261036;Preferencial Classe B;538663
07.275.159/0001-68;2022-01-01;1;114741;PETROLEO LUB DO NORDESTE SA;261036;Preferencial Classe C;988370
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;260516;Preferencial Classe B;1316954
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;260517;Preferencial Classe B;1316954
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;260518;Preferencial Classe B;1316954
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;260519;Preferencial Classe B;20739008
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;260519;Preferencial Classe A;36053751
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;291073;Preferencial Classe A;42975755
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;291074;Preferencial Classe A;42975755
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;291075;Preferencial Classe A;42975755
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;291076;Preferencial Classe A;173637578
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290719;Preferencial Classe B;17721681
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290719;Preferencial Classe A;20606128
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290720;Preferencial Classe B;17721681
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290720;Preferencial Classe A;20606128
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290721;Preferencial Classe B;17721681
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;290721;Preferencial Classe A;20606128
08.424.178/0001-71;2022-01-01;1;115813;TECBLU TECELAGEM BLUMENAU S.A.;263153;Preferencial Classe A;28607
08.424.178/0001-71;2022-01-01;1;115813;TECBLU TECELAGEM BLUMENAU S.A.;263153;Preferencial Classe B;14
08.424.178/0001-71;2022-01-01;1;115813;TECBLU TECELAGEM BLUMENAU S.A.;263153;Preferencial Classe C;73969
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;292810;Preferencial Classe A;49287480
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;280205;Preferencial Classe A;311344
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;280205;Preferencial Classe B;6532211
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;280205;Preferencial Classe C;1
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;280205;Preferencial Classe D;1
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263223;Preferencial Classe C;82043
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263223;Preferencial Classe B;72447
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263223;Preferencial Classe A;461266
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263223;Preferencial Classe D;3457776
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263225;Preferencial Classe A;545045
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263225;Preferencial Classe B;85605
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263225;Preferencial Classe C;96944
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;263225;Preferencial Classe D;4085790
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290711;Preferencial Classe B;742441
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290711;Preferencial Classe A;7567254
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290712;Preferencial Classe A;7567254
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290712;Preferencial Classe B;742441
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290713;Preferencial Classe B;742441
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;290713;Preferencial Classe A;7567254
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;291324;Preferencial Classe B;240000
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;291325;Preferencial Classe B;240000
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;291326;Preferencial Classe A;550000
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;292067;Preferencial Classe A;5052280
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;292067;Preferencial Classe B;6200
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;292068;Preferencial Classe A;2800000000
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;292068;Preferencial Classe B;100000000
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;288867;Preferencial Classe A;8691558
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;288867;Preferencial Classe B;1296
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;288868;Preferencial Classe A;50000000
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;288868;Preferencial Classe B;50000000
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269279;Preferencial Classe A;938222
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269279;Preferencial Classe B;1876444
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269279;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269280;Preferencial Classe A;938222
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269280;Preferencial Classe B;1876444
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269280;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269281;Preferencial Classe A;938222
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269281;Preferencial Classe B;1876444
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269281;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269282;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269282;Preferencial Classe A;30336873
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269282;Preferencial Classe B;60673746
