CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Verbo Divino;Brasil;SP;São Paulo;Própria
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Complexo São João;Brasil;SP;São Paulo;Alugada
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. Ansarah;Brasil;SP;São Paulo;Alugada
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. BB DF;Brasil;DF;Brasília;Alugada
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. Sede III;Brasil;DF;Brasília;Alugada
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. Datacenter;Brasil;DF;Brasília;Própria
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;ICI BB;Brasil;DF;Brasília;Própria
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. Sede IV;Brasil;DF;Brasília;Própria
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. CARJ;Brasil;RJ;Rio de Janeiro;Alugada
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. Sedan;Brasil;RJ;Rio de Janeiro;Própria
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;Ed. BB SP;Brasil;SP;São Paulo;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Ed. Centro Corp. Portinari, 3º, 306 307, SEP/Norte, Q. 504, BLD, A. Norte (sede);Brasil;DF;Brasília;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Edifício Mário Bhering, situado na Rua da Quitanda, n.º 196;Brasil;RJ;Rio de Janeiro;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Ed. Herm Stoltz, Avenida Pres. Vargas, 16º, 409. (centro de proc. de dados);Brasil;RJ;Rio de Janeiro;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Amazonas GT (incorp. pela Eletronorte) UTE Mauá desativados os bl. I, II e III;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Centrais Elétricas do Norte do Brasil S.A. - UTE Aparecida;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Electron (desativada);Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Manauara;Brasil;AM;Manaus;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Tambaqui;Brasil;AM;Manaus;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Jaraqui;Brasil;AM;Manaus;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Ponta Negra;Brasil;AM;Manaus;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - RAESA - Cristiano Rocha;Brasil;AM;Manaus;Alugada
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Termelétrica - Candiota III;Brasil;RS;Candiota;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Casa Nova A;Brasil;BA;Casa Nova;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Acauã;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UHE Balbina;Brasil;AM;Presidente Figueiredo;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Mauá 3;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Anori;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Caapiranga;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Codajás;Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - UTE Santana;Brasil;AP;Macapá;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Casa Nova II;Brasil;BA;Casa Nova;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Casa Nova III;Brasil;BA;Casa Nova;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Usina Hidrelétrica - Tucuruí;Brasil;PA;Tucuruí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Usina Hidrelétrica - Samuel;Brasil;RO;Candeias do Jamari;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Angical 2;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronuclear Eletrobras Termonuclear S.A. - Usina Nuclear - Angra 1;Brasil;RJ;Angra dos Reis;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronuclear - Usina Nuclear - Angra 2;Brasil;RJ;Angra dos Reis;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronuclear - Usina Nuclear - Angra 3;Brasil;RJ;Angra dos Reis;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - Governador Jayme Canet Júnior;Brasil;PR;Telêmaco Borba;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Eólica - Cerro Chato I, II e III;Brasil;RS;Sant Ana do Livramento;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - Passo São João;Brasil;RS;Dezesseis de Novembro;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - São Domingos;Brasil;MS;Ribas do Rio Pardo;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul Usina Hidrelétrica Jirau (Sociedade de Propósito Específico "SPE");Brasil;RO;Porto Velho;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Itumbiara;Brasil;GO;Itumbiara;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Peixe Angical (SPE);Brasil;TO;Peixe;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Hidrelétrica - Santo Antônio (SPE);Brasil;RO;Porto Velho;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Hidrelétrica São Manoel (SPE);Brasil;PA;Jacareacanga;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Hidrelétrica Teles Pires (SPE);Brasil;MT;Paranaíta;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Hidrelétrica - Três Irmãos (SPE);Brasil;SP;Andradina;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Termelétrica - Santa Cruz;Brasil;RJ;Rio de Janeiro;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE - Serra da Mesa;Brasil;GO;Minaçu;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Arapapá;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Caititú 2;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Hidrelétrica - Sobradinho;Brasil;BA;Sobradinho;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Caititú 3;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Carcará;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Corrupião 3;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Teiú 2;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Papagaio;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Coqueirinho 2;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Eólica - Tamanduá Mirim 2;Brasil;BA;Pindaí;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Chesf - Usina Hidrelétrica - Curemas;Brasil;PB;Coremas;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Eletronorte - Usina Hidrelétrica - Curuá-Una;Brasil;PA;Santarém;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Mascarenhas de Moraes (Peixoto);Brasil;MG;Ibiraci;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Transnorte Energia S.A. ("TNE");Brasil;AM;Manaus;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Companhia Energética Sinop S.A. ("Sinop");Brasil;MT;Sinop;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Belo Monte Transmissora de Energia S.A. ("BMTE");Brasil;PA;Marabá;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Norte Energia S.A.;Brasil;PA;Vitória do Xingu;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Energética Águas da Pedra S.A. ("EAPSA");Brasil;MT;Aripuanã;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Eólica - Coxilha Seca, Capão do Inglês e Galpões;Brasil;RS;Sant Ana do Livramento;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - PCH - Barra do Rio Chapéu;Brasil;SC;Rio Fortuna;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - PCH - João Borges;Brasil;SC;São José do Cerrito;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Mascarenhas de Moraes (Peixoto);Brasil;MG;Delfinópolis;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Simplício-Anta;Brasil;RJ;Sapucaia;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Batalha;Brasil;GO;Cristalina;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UTE Santa Cruz;Brasil;RJ;Rio de Janeiro;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Manso;Brasil;MT;Chapada dos Guimarães;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Itumbiara;Brasil;MG;Araporã;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Simplício-Anta;Brasil;MG;Chiador;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Simplício-Anta;Brasil;MG;Além Paraíba;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - UHE Batalha;Brasil;MG;Paracatu;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Linhas de Transmissão (Contrato n.º 062/2001);Brasil;SP;Ibiúna;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas -Linhas de Transmissão Ibiúna-Bateias;Brasil;SP;Ibiúna;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - Governador Jayme Canet Júnior;Brasil;PR;Ortigueira;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - Passo São João;Brasil;RS;Roque Gonzales;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - Usina Hidrelétrica - São Domingos;Brasil;MS;Água Clara;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - PCH - Barra do Rio Chapéu;Brasil;SC;Santa Rosa de Lima;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - PCH - João Borges;Brasil;SC;Campo Belo do Sul;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;CGT Eletrosul - PCH - João Borges;Brasil;SC;Lages;Própria
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;Furnas - Usina Hidrelétrica - Foz do Chapecó (SPE);Brasil;SC;Águas de Chapecó;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425487 - TERRENO/SRIA QE 20 LOTE M (PR 36/1);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425488 - TERRENO/SUBESTAÇÃO DO GAMA;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425490 - TERRENO/SUBESTAÇÃO DO CRUZEIRO VELHO (SRE/SUL);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425500 - TERRENO/SUBESTAÇÃO BRASÍLIA NORTE;Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425509 - TERRENO/SUBESTAÇÃO DE TAGUATINGA (ÁREA ESPECIAL 23);Brasil;DF;Conchal;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;TERRENO/SETOR ADMINISTRATIVO OESTE - SDO (QI 10 LOTES 25 A 38);Brasil;DF;Conchal;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;TERRENO/AGÊNCIA DA SAMAMBAIA (QN 406 CONJ. F LOTE 01);Brasil;DF;Afonso Bezerra;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;Terreno/Edifício - Área SIA - Almoxarifado (18,28%) (29.325 m²);Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;Terreno - SHD Lote "B" (260 m²);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;Terreno - Área 01 Quadra 01 Praça 64/1 (2.400 m²);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;Terreno - Área Especial Lote "H" - Setor Norte (1750 m²);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;Terreno - Área Especial Lote "G" - Setor Norte (1.750m²);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425335 - TERRENO/SETOR ADMINISTRATIVO LESTE (SDL);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425340 - TERRENO/SUBESTAÇÃO SIG (QUADRA 03);Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425332 - TERRENO/SUBESTAÇÃO ESPLANADA (VIA N2);Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425354 - TERRENO/SUBESTAÇÃO DE TAGUATINGA (SAIS/EPCT);Brasil;DF;Conchal;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425356 - TERRENO/SUBESTAÇÃO N. BANDEIRANTE (69 KV) - ST. JK;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425359 - TERRENO/SUBESTAÇÃO DO GUARÁ (SRIA QE 08);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425366 - TERRENO/AGÊNCIA DO CRUZEIRO VELHO (SRE/SUL);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425368 - TERRENO/SUBESTAÇÃO MONJOLO;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425370 - TERRENO/AGÊNCIA DO GAMA;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425382 - TERRENO/SUBESTAÇÃO SGAN 910/911;Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425384 - TERRENO/SUBESTAÇÃO PAD/DF;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425386 - TERRENO/SUBESTAÇÃO SCN 700 (ED. VENÂNCIO 3000);Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425387 - TERRENO/SUBESTAÇÃO CONTAGEM;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425390 - TERRENO/SUBESTAÇÃO DE CEILÂNDIA NORTE;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425470 - TERRENO/ALMOXARIFADO CENTRAL;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425476 - TERRENO/AGÊNCIA DE SOBRADINHO;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425479 - TERRENO/SUBESTAÇÃO BRASÍLIA CENTRO;Brasil;DF;Brasília;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425481 - TERRENO/SUBESTAÇÃO DE CEILÂNDIA SUL;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425482 - TERRENO/SETOR INDUSTRIAL GAMA (QI 03);Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425483 - TERRENO/SUBESTAÇÃO LAGO SUL;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425484 - TERRENO/AGÊNCIA DO LAGO SUL;Brasil;DF;;Própria
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;425485 - TERRENO/SUBESTAÇÃO DA SGAN 901;Brasil;DF;Brasília;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Processamento de Germe de Milho;Brasil;PR;Apucarana;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Processamento de Soja;Brasil;GO;Ipameri;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Produção de Biodiesel;Brasil;GO;Ipameri;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Produção de Glicerina Bidestilada;Brasil;GO;Ipameri;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta de Produção de Lecitina de Soja;Brasil;MT;Sorriso;Alugada
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Processamento de Soja;Brasil;MT;Sorriso;Alugada
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Produção de Biodiesel;Brasil;MT;Sorriso;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta Produção SPC - Farelo de Soja com Alto Teor de Proteína;Brasil;MT;Sorriso;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade de Cogeração de Energia a Partir de Biomassa;Brasil;MT;Sorriso;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Montividiu;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Jataí;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos - Pensão Velha;Brasil;GO;Jataí;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos - Lagoa do Bauzinho;Brasil;GO;Rio Verde;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Portelândia;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Piratuba;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Rio Verde;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Morrinhos;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Vicentinópolis;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;GO;Chapadão do Céu;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;MT;Água Boa;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;MT;Canarana;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Unidade Armazenadora de Grãos;Brasil;MT;Querência;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta de Processamento de Soja e Girassol;Brasil;GO;Itumbiara;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta de Refino de Óleo de Soja, Milho e Girassol;Brasil;GO;Itumbiara;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Envase Pet Óleo Milho, Soja, Girassol e Canola;Brasil;GO;Itumbiara;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta de Produção de Lecitina de Soja;Brasil;GO;Itumbiara;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta para Processamento de Farináceos de Milho, Empacotamento e produtos MIx;Brasil;GO;Itumbiara;Própria
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;Planta de Produção de Lecitina de Soja;Brasil;GO;São Simão;Própria
