CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2022-01-01;2022-05-31;65803792.21;Diretoria Estatutária;33.00;64870222.69;33.00;23698306.84;8358875.61;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;10937680.08;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;10937680.08;10937680.08;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2022-01-01;2022-05-31;65803792.21;Conselho Fiscal;5.00;359065.20;5.00;359065.20;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2022-01-01;2022-05-31;65803792.21;Conselho de Administração;8.00;574504.32;8.00;574504.32;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2021-01-01;2021-12-31;43569329.46;Conselho Fiscal;5.00;366983.48;5.00;366983.48;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2021-01-01;2021-12-31;43569329.46;Conselho de Administração;8.00;283645.38;4.25;283645.38;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2021-01-01;2021-12-31;43569329.46;Diretoria Estatutária;32.67;42918700.60;42.25;23411373.91;3627726.19;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;7892440.20;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;2268491.41;5718668.89;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2020-01-01;2020-12-31;49595534.00;Conselho Fiscal;4.50;331960.48;4.84;331960.48;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2020-01-01;2020-12-31;49595534.00;Conselho de Administração;7.58;312355.78;4.42;312355.78;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2020-01-01;2020-12-31;49595534.00;Diretoria Estatutária;33.50;48951217.74;41.17;23845535.40;4307342.26;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;9163052.97;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;833824.37;10801462.74;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2019-01-01;2019-12-31;54598338.68;Conselho de Administração;7.00;306548.08;4.25;306548.08;0.00;0.00;0.00;A contribuição previdenciária patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da DiretoriaExecutiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofíciocircular/ CVM/SEP/Nº 1/2020.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2019-01-01;2019-12-31;54598338.68;Conselho Fiscal;3.83;352748.43;4.75;352748.43;0.00;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;0.00;0.00;Não Aplicável;0.00;0.00;0.00;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofíciocircular/CVM/SEP/Nº 1/2020.
00.000.000/0001-91;2022-01-01;23;127089;BCO BRASIL S.A.;2019-01-01;2019-12-31;54598338.68;Diretoria Estatutária;35.75;53939042.17;42.42;25246856.56;3388688.12;0.00;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;0.00;0.00;9272678.79;0.00;A contribuição previdenciária Patronal e a contribuição fundiária ao FGTS incidentes sobre o salário ou pró-labore dos membros da Diretoria Executiva, do Conselho de Administração e do Conselho Fiscal do BB constam do item 13.16, em conformidade com o item "b" do subtítulo 10.2.13 do Ofício-circular/Anual-2022- CVM/SEP, de 24/02/2022.;0.00;741158.21;15289660.49;O número de membros remunerados de cada órgão corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais, em conformidade com o Ofíciocircular/CVM/SEP/Nº 1/2020.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2022-01-01;2022-12-31;10703928.02;Diretoria Estatutária;10.00;8459728.41;10.00;5691198.24;0.00;0.00;1280519.60;INSS Patronal;0.00;643826.60;0.00;0.00;144860.99;INSS Patronal;0.00;0.00;699322.98;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2022-01-01;2022-12-31;10703928.02;Conselho Fiscal;5.00;801499.86;5.00;654285.60;0.00;0.00;147214.26;INSS Patronal;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2022-01-01;2022-12-31;10703928.02;Conselho de Administração;9.00;1442699.75;9.00;1177714.08;0.00;0.00;264985.67;INSS Patronal;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2021-01-01;2021-12-31;9314145.86;Conselho Fiscal;4.92;707994.86;4.92;573048.45;0.00;0.00;134946.41;INSS Patronal;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2021-01-01;2021-12-31;9314145.86;Conselho de Administração;9.00;1345902.09;9.00;1102998.56;0.00;0.00;242903.53;INSS Patronal;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2021-01-01;2021-12-31;9314145.86;Diretoria Estatutária;7.75;7260248.91;7.75;4373401.99;0.00;0.00;1060215.16;INSS Patronal;0.00;814746.60;0.00;183317.99;0.00;INSS Patronal;0.00;0.00;828567.17;O número de membros de cada órgão foi especificado conforme instruções contidas no Ofício-circular/CVM/SEP.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina.No campo outros (INSS Patronal) corresponde a 22,5%.A PLR é referente a 6 honorários e é paga da seguinte forma: 50% à vista e 50% diferidos para 4 anos, pagos por instrumento baseado em ações.
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2020-01-01;2020-12-31;6264166.82;Diretoria Estatutária;7.42;5093588.49;7.42;3391960.31;0.00;0.00;0.00;;0.00;1701628.18;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2020-01-01;2020-12-31;6264166.82;Conselho Fiscal;5.00;541872.10;5.00;541872.10;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2020-01-01;2020-12-31;6264166.82;Conselho de Administração;5.58;628706.23;5.58;628706.23;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2019-01-01;2019-12-31;5600723.74;Conselho de Administração;7.00;735059.64;7.00;735059.64;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2019-01-01;2019-12-31;5600723.74;Conselho Fiscal;4.75;498790.47;4.75;498790.47;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.000.208/0001-00;2022-01-01;19;127097;BRB BANCO DE BRASILIA S.A.;2019-01-01;2019-12-31;5600723.74;Diretoria Estatutária;6.83;4366873.63;6.83;2848958.86;0.00;0.00;0.00;;0.00;1517914.77;0.00;0.00;0.00;O número de membros total e de membros remunerados foi apurado conforme Ofício Circular CVM/SEP/Nº 01/2021.Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.O campo Salário Pró-Labore da Diretoria Colegiada foi projetado incluindo a Gratificação Natalina. Em observância ao Ofício Circular CVM/SEP/Nº 01/2021, não são considerados os encargos sociais que são ônus do Banco.;0.00;0.00;0.00;
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2022-01-01;2022-12-31;13092660.01;Conselho de Administração;10.92;519191.93;7.92;519191.93;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2022-01-01;2022-12-31;13092660.01;Diretoria Estatutária;6.75;12247046.33;6.75;4068785.85;1597337.69;0.00;0.00;;3023167.72;0.00;0.00;0.00;0.00;;1102918.82;2109186.78;345649.46;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2022-01-01;2022-12-31;13092660.01;Conselho Fiscal;5.00;326421.75;5.00;326421.75;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2021-01-01;2021-12-31;7260161.62;Conselho de Administração;10.25;489995.11;7.42;489995.11;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2021-01-01;2021-12-31;7260161.62;Diretoria Estatutária;5.83;6443744.91;5.83;3510603.79;802357.47;0.00;398855.46;FGTS;539105.56;0.00;0.00;0.00;0.00;;436363.19;0.00;756459.43;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2021-01-01;2021-12-31;7260161.62;Conselho Fiscal;5.00;326421.60;5.00;326421.60;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2020-01-01;2020-12-31;7220898.96;Conselho Fiscal;4.42;327690.95;4.42;288520.43;0.00;0.00;39170.52;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2020-01-01;2020-12-31;7220898.96;Conselho de Administração;11.00;582336.02;8.00;517922.28;0.00;0.00;64413.74;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício-Circular CVM/SNC/SEP/N.º 1/2022.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2020-01-01;2020-12-31;7220898.96;Diretoria Estatutária;6.00;6310871.99;6.00;3616698.55;631236.10;0.00;1236097.59;Encargos INSS/FGTS;0.00;0.00;0.00;0.00;0.00;;444333.11;0.00;382506.64;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2022-CVM/SEP.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;6663282.31;Conselho de Administração;10.92;597351.44;8.00;522274.56;0.00;0.00;75076.88;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício-Circular CVM/SNC/SEP/N.º 1/2022.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;6663282.31;Conselho Fiscal;4.75;358410.82;4.75;305022.85;0.00;0.00;53387.97;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício-Circular CVM/SNC/SEP/N.º 1/2022.
00.001.180/0001-26;2022-01-01;28;127025;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2019-01-01;2019-12-31;6663282.31;Diretoria Estatutária;5.67;5707520.05;5.67;3118072.85;858710.53;0.00;978346.36;Encargos INSS/FGTS;0.00;0.00;0.00;0.00;0.00;;453214.89;299175.42;0.00;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício-Circular CVM/SNC/SEP/N.º 1/2022.
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2021-01-01;2021-12-31;3703687.00;Diretoria Estatutária;4.00;2515769.00;4.00;1449336.00;522172.00;0.00;544261.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2021-01-01;2021-12-31;3703687.00;Conselho Fiscal;5.00;474069.00;5.00;393631.00;0.00;0.00;80438.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2021-01-01;2021-12-31;3703687.00;Conselho de Administração;9.00;713849.00;7.50;590446.00;0.00;0.00;123403.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2020-01-01;2020-12-31;3489228.00;Conselho Fiscal;5.00;457917.00;5.00;380510.00;76101.00;0.00;1306.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2020-01-01;2020-12-31;3489228.00;Diretoria Estatutária;4.00;2361977.00;4.00;1635153.00;724373.00;0.00;2451.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2020-01-01;2020-12-31;3489228.00;Conselho de Administração;9.00;669334.00;7.00;551083.00;110217.00;0.00;8034.00;Encargos sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;3674269.00;Conselho Fiscal;5.00;492063.00;5.00;393631.00;0.00;0.00;98432.00;Encargos Sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;3674269.00;Conselho de Administração;9.00;846335.00;7.50;655128.00;0.00;0.00;191207.00;Encargos Sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.070.698/0001-11;2022-01-01;5;125544;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;2019-01-01;2019-12-31;3674269.00;Diretoria Estatutária;4.00;2335871.00;4.00;1663640.00;251097.00;0.00;421134.00;Encargos Sociais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;2021-01-01;2021-12-31;20763349.09;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;2021-01-01;2021-12-31;20763349.09;Diretoria Estatutária;14.00;16702662.07;14.00;6380802.21;2505309.45;0.00;0.00;;0.00;7816550.41;0.00;0.00;0.00;;0.00;0.00;0.00;
00.080.671/0001-00;2022-01-01;3;120092;CARAMURU ALIMENTOS S.A.;2021-01-01;2021-12-31;20763349.09;Conselho de Administração;7.00;4060687.02;7.00;3367307.40;693379.62;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
