CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Sigla_Classe_Acoes_Preferenciais;Classe_Acoes_Preferenciais;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;PNB;Preferencial Classe B;0;0.000000
26.462.693/0001-28;2022-01-01;6;126926;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;PNA;Preferencial Classe A;0;0.000000
27.093.558/0001-15;2022-01-01;10;127326;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;PNA;Preferencial Classe A;0;0.000000
27.137.879/0001-74;2022-01-01;1;116717;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;PNA;Preferencial Classe A;0;0.000000
28.942.127/0001-49;2022-01-01;1;116118;COMPANHIA ENERGÉTICA MIRANDA;PNA;Preferencial Classe A;0;0.000000
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;PNA;Preferencial Classe A;0;0.000000
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;PNA;Preferencial Classe A;0;0.000000
32.161.500/0001-00;2022-01-01;9;125326;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;PNA;Preferencial Classe A;0;0.000000
33.035.536/0001-00;2022-01-01;2;116829;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;PNA;Preferencial Classe A;0;0.000000
33.050.196/0001-88;2022-01-01;6;125873;CIA PAULISTA DE FORCA E LUZ;PNA;Preferencial Classe A;0;0.000000
33.050.196/0001-88;2022-01-01;6;125873;CIA PAULISTA DE FORCA E LUZ;PNB;Preferencial Classe B;0;0.000000
33.050.196/0001-88;2022-01-01;6;125873;CIA PAULISTA DE FORCA E LUZ;PNC;Preferencial Classe C;0;0.000000
33.102.476/0001-92;2022-01-01;3;126041;MONTEIRO ARANHA S.A.;PNA;Preferencial Classe A;0;0.000000
33.200.049/0001-47;2022-01-01;2;127071;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;PNA;Preferencial Classe A;0;0.000000
33.352.394/0001-04;2022-01-01;7;125340;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;PNA;Preferencial Classe A;0;0.000000
33.386.210/0001-19;2022-01-01;4;127671;SONDOTECNICA ENGENHARIA SOLOS S.A.;PNA;Preferencial Classe A;555620;70.820000
33.386.210/0001-19;2022-01-01;4;127671;SONDOTECNICA ENGENHARIA SOLOS S.A.;PNB;Preferencial Classe B;307726;37.650000
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;PNA;Preferencial Classe A;0;0.000000
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;PNE;Preferencial Classe E;0;0.000000
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;PNA;Preferencial Classe A;1357007;2.008376
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;PNB;Preferencial Classe B;45791987;67.772318
34.169.557/0001-72;2022-01-01;5;125466;BCO MERCANTIL DE INVESTIMENTOS S.A.;PNA;Preferencial Classe A;0;0.000000
35.082.277/0001-95;2022-01-01;1;115928;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;PNA;Preferencial Classe A;0;0.000000
35.522.178/0001-87;2022-01-01;1;116063;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;PNA;Preferencial Classe A;0;0.000000
35.522.281/0001-27;2022-01-01;1;116068;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-VIRTUS;PNA;Preferencial Classe A;0;0.000000
35.593.905/0001-05;2022-01-01;6;125524;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;PNA;Preferencial Classe A;0;0.000000
35.791.391/0001-94;2022-01-01;1;116682;QUALITY SOFTWARE S.A.;PNA;Preferencial Classe A;0;0.000000
36.729.398/0001-49;2022-01-01;1;116060;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;PNA;Preferencial Classe A;0;0.000000
39.115.514/0001-28;2022-01-01;4;127273;RUMO MALHA OESTE S.A.;PNA;Preferencial Classe A;0;0.000000
40.885.785/0001-41;2022-01-01;1;116073;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;PNA;Preferencial Classe A;0;0.000000
41.335.131/0001-07;2022-01-01;2;120274;MOTTU I S.A;PNA;Preferencial Classe A;0;0.000000
41.508.382/0001-46;2022-01-01;2;118729;RODOVIAS DO BRASIL HOLDING S.A.;PNA;Preferencial Classe A;0;0.000000
41.534.746/0001-62;2022-01-01;1;116147;CERES SECURITIZADORA S/A;PNA;Preferencial Classe A;0;0.000000
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;PNA;Preferencial Classe A;265212486;76.860000
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;PNB;Preferencial Classe B;478790;100.000000
42.278.291/0001-24;2022-01-01;12;126924;LOG-IN LOGISTICA INTERMODAL S.A.;PNA;Preferencial Classe A;0;0.000000
42.331.462/0001-31;2022-01-01;1;116581;EMBPAR PARTICIPAÇÕES S/A;PNA;Preferencial Classe A;0;0.000000
42.737.954/0001-21;2022-01-01;1;113888;INTER & CO, INC.;PNA;Preferencial Classe A;0;0.000000
43.470.988/0001-65;2022-01-01;9;126168;EVEN CONSTRUTORA E INCORPORADORA S.A.;PNA;Preferencial Classe A;0;0.000000
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;PNA;Preferencial Classe A;0;0.000000
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;PNA;Preferencial Classe A;0;0.000000
47.509.120/0001-82;2022-01-01;14;127228;BRADESCO LEASING S.A. ARREND MERCANTIL;PNA;Preferencial Classe A;0;0.000000
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;PNA;Preferencial Classe A;0;0.000000
51.928.174/0001-50;2022-01-01;7;127070;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;PNA;Preferencial Classe A;0;0.000000
52.548.435/0001-79;2022-01-01;5;122240;JSL S.A.;PNA;Preferencial Classe A;0;0.000000
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;PNA;Preferencial Classe A;56184521;91.560000
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;PNA;Preferencial Classe A;0;0.000000
56.992.423/0001-90;2022-01-01;5;125979;BICICLETAS MONARK S.A.;PNA;Preferencial Classe A;0;0.000000
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;PNA;Preferencial Classe A;0;0.000000
59.418.806/0001-47;2022-01-01;17;125407;TRACK & FIELD CO S.A.;PNA;Preferencial Classe A;0;0.000000
59.717.553/0001-02;2022-01-01;9;127230;GRUPO MULTI S.A.;PNA;Preferencial Classe A;0;0.000000
59.789.545/0001-71;2022-01-01;5;126978;POLPAR S.A.;PNA;Preferencial Classe A;0;0.000000
60.476.884/0001-87;2022-01-01;6;127110;MAHLE METAL LEVE S.A.;PNA;Preferencial Classe A;0;0.000000
60.537.263/0001-66;2022-01-01;8;125092;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;PNA;Preferencial Classe A;0;0.000000
60.637.238/0001-54;2022-01-01;8;120779;BLUE TECH SOLUTIONS EQI S.A.;PNA;Preferencial Classe A;13384380;79.310000
60.730.348/0001-66;2022-01-01;5;125605;CIA MELHORAMENTOS DE SAO PAULO;PNA;Preferencial Classe A;425497;55.020000
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;PNA;Preferencial Classe A;12754380;36.318169
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;PNA;Preferencial Classe A;0;0.000000
60.851.615/0001-53;2022-01-01;5;125701;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;PNA;Preferencial Classe A;977179;79.440000
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;PNA;Preferencial Classe A;515014562;99.990000
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;PNB;Preferencial Classe B;66261;0.010000
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;PNA;Preferencial Classe A;538886;99.997402
61.088.894/0001-08;2022-01-01;3;126488;CAMBUCI S.A.;PNA;Preferencial Classe A;0;0.000000
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;PNA;Preferencial Classe A;0;0.000000
61.156.931/0001-78;2022-01-01;2;124997;ALIPERTI S.A.;PNA;Preferencial Classe A;0;0.000000
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;PNA;Preferencial Classe A;0;0.000000
61.374.161/0001-30;2022-01-01;1;116420;BAUMER S.A.;PNA;Preferencial Classe A;0;0.000000
61.486.650/0001-83;2022-01-01;17;124188;DIAGNOSTICOS DA AMERICA S.A.;PNA;Preferencial Classe A;0;0.000000
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;PNA;Preferencial Classe A;975775;3.400000
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;PNA;Preferencial Classe A;44544;0.521355
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;PNB;Preferencial Classe B;62971;0.737029
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;PNA;Preferencial Classe A;0;0.000000
62.232.889/0001-90;2022-01-01;2;124991;BCO DAYCOVAL S.A.;PNA;Preferencial Classe A;0;0.000000
65.654.303/0001-73;2022-01-01;9;125595;DIBENS LEASING S.A. - ARREND.MERCANTIL;PNA;Preferencial Classe A;0;0.000000
67.571.414/0001-41;2022-01-01;12;126130;VIVER INCORPORADORA E CONSTRUTORA S.A.;PNA;Preferencial Classe A;0;0.000000
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;PNA;Preferencial Classe A;0;0.000000
68.400.225/0001-79;2022-06-30;5;120511;CLARANET TECHNOLOGY S.A.;PNA;Preferencial Classe A;0;0.000000
71.208.516/0001-74;2022-01-01;8;127123;ALGAR TELECOM S/A;PNA;Preferencial Classe A;0;0.000000
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;PNA;Preferencial Classe A;3128000;100.000000
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;PNB;Preferencial Classe B;1563365506;93.094304
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;PNA;Preferencial Classe A;0;0.000000
79.430.682/0001-22;2022-01-01;4;121210;FARMÁCIA E DROGARIA NISSEI S.A.;PNA;Preferencial Classe A;0;0.000000
81.243.735/0001-48;2022-01-01;9;127114;POSITIVO TECNOLOGIA S.A.;PNA;Preferencial Classe A;0;0.000000
82.508.433/0001-17;2022-01-01;13;127192;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;PNA;Preferencial Classe A;42977;0.010000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;PNA;Preferencial Classe A;12750000;56.666667
83.475.913/0001-91;2022-01-01;3;120117;PBG S/A;PNA;Preferencial Classe A;0;0.000000
84.683.374/0001-49;2022-01-01;9;125809;TUPY S.A.;PNA;Preferencial Classe A;0;0.000000
84.683.408/0001-03;2022-01-01;2;125670;DOHLER S.A.;PNA;Preferencial Classe A;0;0.000000
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;PNU;Preferencial Classe U;174208050;85.111557
85.041.333/0001-11;2022-01-01;1;115772;PORTO PONTA DO FELIX S/A;PNA;Preferencial Classe A;0;0.000000
85.778.074/0001-06;2022-01-01;3;123755;METALURGICA RIOSULENSE S.A.;PNA;Preferencial Classe A;0;0.000000
86.375.425/0001-09;2022-01-01;5;143698;METISA METALURGICA TIMBOENSE S.A.;PNA;Preferencial Classe A;0;0.000000
86.550.951/0001-50;2022-01-01;3;124615;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;PNA;Preferencial Classe A;0;0.000000
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;PNA;Preferencial Classe A;3826808;41.897735
88.613.658/0001-10;2022-06-30;5;122299;PETTENATI S.A. INDUSTRIA TEXTIL;PNA;Preferencial Classe A;31573760;100.000000
89.086.144/0001-16;2022-01-01;9;127248;RANDONCORP S.A.;PNA;Preferencial Classe A;0;0.000000
89.463.822/0001-12;2022-01-01;17;127312;LUPATECH S.A;PNA;Preferencial Classe A;0;0.000000
89.637.490/0001-45;2022-01-01;10;125778;KLABIN S.A.;PNA;Preferencial Classe A;0;0.000000
89.723.993/0001-33;2022-01-01;1;116181;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;PNA;Preferencial Classe A;0;0.000000
90.441.460/0001-48;2022-01-01;5;127132;UNICASA INDÚSTRIA DE MÓVEIS S.A.;PNA;Preferencial Classe A;0;0.000000
92.660.570/0001-26;2022-01-01;2;125810;TREVISA INVESTIMENTOS S.A.;PNA;Preferencial Classe A;0;0.000000
92.693.019/0001-89;2022-01-01;2;126890;PANATLANTICA S.A.;PNA;Preferencial Classe A;0;0.000000
92.702.067/0001-96;2022-01-01;19;126999;BCO ESTADO DO RIO GRANDE DO SUL S.A.;PNA;Preferencial Classe A;621586;45.270000
92.702.067/0001-96;2022-01-01;19;126999;BCO ESTADO DO RIO GRANDE DO SUL S.A.;PNB;Preferencial Classe B;202535840;99.990000
92.715.812/0001-31;2022-01-01;18;127176;CPFL TRANSMISSÃO S.A.;PNA;Preferencial Classe A;0;0.000000
92.934.215/0001-06;2022-01-01;1;115823;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAME;PNA;Preferencial Classe A;0;0.000000
93.828.986/0001-73;2022-01-01;1;115505;CEMEPE INVESTIMENTOS S.A.;PNA;Preferencial Classe A;23246;65.127616
95.426.862/0001-97;2022-01-01;4;127006;EXCELSIOR ALIMENTOS S.A.;PNA;Preferencial Classe A;1506413;63.420000
96.298.013/0001-68;2022-01-01;7;125146;PACAEMBU CONSTRUTORA S.A.;PNA;Preferencial Classe A;0;0.000000
