CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
07.594.978/0001-78;2020-01-01;1;96434;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diário Oficial do Estado de São Paulo - D.O.E.S.P;SP
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Diário Oficial do Estado de Sao Paulo;SP
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;O Estado de São Paulo;SP
07.659.538/0001-51;2020-01-01;1;108819;DINAMICA ENERGIA S.A.;Diário Oficial;RJ
07.659.538/0001-51;2020-01-01;1;108819;DINAMICA ENERGIA S.A.;Monitor Mercantil;RJ
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Diário Oficial do Estado de São Paulo;SP
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;O Vale;SP
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Portal Valor Econômico, www.valor.com.br/valor-ri/fatos-relevantes;BR
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;ri.embraer.com.br;BR
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Valor Econômico;SP
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;Diário Oficial do Estado de Minas Gerais;MG
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;Jornal de Notícias - Montes Claros;MG
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Valor Econômico;SP
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;www.valor.com.br/fatosrelevantes;SP
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Valor Econômico;SP
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;http://auraminerals.com/;SP
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;https://valor.globo.com/valor-ri/;SP
07.857.850/0001-50;2020-01-01;2;103928;GP INVESTMENTS, LTD.;Portal Neo1 (www.portalneo1.net);SP
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;Diário Oficial do Estado de São Paulo - D.O.E.S.P;SP
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;O Estado de São Paulo;SP
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;www.portalneo1.net;SP
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Diário Oficial do Estado;RJ
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Portal NEO1 (http://www.portalneo1.net/);SP
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Valor Econômico;SP
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;Diário Oficial do Estado de São Paulo - DOESP;SP
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;http://www.portalneo1.net;SP
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;O Dia;SP
07.950.674/0001-04;2020-01-01;1;95897;CCX CARVÃO DA COLÔMBIA S.A.;Diário Oficial do Estado;RJ
07.950.674/0001-04;2020-01-01;1;95897;CCX CARVÃO DA COLÔMBIA S.A.;Monitor Mercantil;RJ
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;Diário Oficial do Estado;SP
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;Folha de São Paulo;SP
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;http://www.portalneo1.net/;BR
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;BR
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;Diário Comercial;SP
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;Diário Oficial do Estado de São Paulo;SP
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
08.078.847/0001-09;2020-01-01;2;96800;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Diário Oficial do Estado;SP
08.078.847/0001-09;2020-01-01;2;96800;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;O Estado de São Paulo;SP
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Diário Oficial do Estado de São Paulo;SP
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Portal Neo 1 (www.portalneo1.net);SP
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Site da Companhia (ri.iguasa.com.br);SP
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Site da Companhia (www.iguasaneamento.com.br/ri);SP
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;VALOR ECONOMICO;SP
08.294.224/0001-65;2020-01-01;1;93654;JHSF PARTICIPACOES S.A.;Diário Oficial do Estado;SP
08.294.224/0001-65;2020-01-01;1;93654;JHSF PARTICIPACOES S.A.;O Estado de São Paulo;SP
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Diário Oficial do Estado de São Paulo;SP
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Valor Econômico;SP
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
08.324.196/0001-81;2020-01-01;2;91207;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Diario Oficial do Estado do RN;RN
08.324.196/0001-81;2020-01-01;2;91207;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Valor Econômico;SP
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;Diário Oficial do Estado de Minas Gerais;MG
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;Estado de Minas (Belo Horizonte);MG
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;www.estadao.com.br;SP
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;Diário Oficial do Estado de São Paulo;SP
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;portal de notícias http://www.luzdigi.com.br;SP
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;Valor Econômico;SP
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Diário Oficial do Estado do Rio Grande do Norte;RN
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Portal online - "Rede Divulgação" - www.rededivulgacao.com.br;BR
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Tribuna do Norte;RN
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Valor Econômico;SP
08.424.178/0001-71;2020-01-01;1;95171;TECBLU TECELAGEM BLUMENAU S.A.;Tribuna do Norte;RN
08.439.659/0001-50;2020-01-01;2;94729;CPFL ENERGIAS RENOVÁVEIS S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.439.659/0001-50;2020-01-01;2;94729;CPFL ENERGIAS RENOVÁVEIS S.A.;Valor Econômico;SP
08.467.115/0001-00;2020-01-01;3;93121;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Site de Relações com Investidores da Companhia;RS
08.493.364/0001-62;2020-01-01;1;90957;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Diário Oficial do Estado;MG
08.493.364/0001-62;2020-01-01;1;90957;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Jornal da Manhã (Uberaba);MG
08.534.605/0001-74;2020-01-01;1;95515;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Oficial do Estado de São Paulo;SP
08.534.605/0001-74;2020-01-01;1;95515;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Gazeta de São Paulo;SP
08.560.444/0001-93;2020-01-01;2;94015;CIA CELG DE PARTICIPACOES - CELGPAR;Diário Oficial do Estado;GO
08.560.444/0001-93;2020-01-01;2;94015;CIA CELG DE PARTICIPACOES - CELGPAR;O Hoje;GO
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Diário Oficial do Estado de Minas Gerais;MG
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;https://ri.praticabr.com/;MG
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Jornal Uai;MG
08.613.550/0001-98;2020-01-01;4;99599;BRASIL BROKERS PARTICIPACOES S.A.;Valor Econômico;SP
08.653.753/0001-08;2020-01-01;1;91630;BRC SECURITIZADORA S.A.;Diário Oficial do Estado;SP
08.653.753/0001-08;2020-01-01;1;91630;BRC SECURITIZADORA S.A.;Jornal Empresas & Negócios;SP
08.764.621/0001-53;2020-01-01;1;93302;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;Diário Oficial do Estado;SP
08.764.621/0001-53;2020-01-01;1;93302;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;Valor Econômico;SP
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;Diário Oficial do Estado;SP
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;Jornal o Dia SP;SP
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;www.valor.com.br/valor-ri;SP
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;Diário Oficial do Estado de São Paulo;SP
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;Folha de São Paulo;SP
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;https://www.portalneo1.net/;BR
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;Diário Oficial do Estado;SP
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;Valor Econômico;SP
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;Diário Oficial do Estado de São Paulo;SP
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;http://www.valor.com.br/valor-ri;SP
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;Valor Econômico;SP
08.797.760/0001-83;2020-01-01;3;97222;Cury Construtora e Incorporadora S.A.;Diário Oficial do Estado de Sao Paulo;SP
08.797.760/0001-83;2020-01-01;3;97222;Cury Construtora e Incorporadora S.A.;Valor Econômico;SP
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;DOESP - Diário Oficial do Estado de São Paulo;SP
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;http://www.portalneo1.net;SP
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;Jornal Valor Econômico;SP
08.807.432/0001-10;2020-01-01;4;103451;YDUQS PARTICIPACOES S.A.;http://www.rededivulgacao.com.br;SP
08.807.432/0001-10;2020-01-01;4;103451;YDUQS PARTICIPACOES S.A.;http://www.yduqs.com.br;RJ
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;Diário Oficial do Estado de Santa Catarina;SC
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;Jornal Extra;SC
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;ri.guararapes.com.br;SC
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;Diário Oficial;SP
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;http://www.portalneo1.net;SP
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;O Estado de São Paulo;SP
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;Portal NEO1: http://www.portalneo1.net;SP
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Diario Oficial do Estado;MG
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Hoje em Dia (Belo Horizonte);MG
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;http://publicidadelegal.folha.uol.com.br/;SP
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Comercial;SP
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Sao Paulo;SP
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;http://portal.comunique-se.com.br/;SP
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;http://www.abrasca.org.br/;SP
08.873.873/0001-10;2020-01-01;1;93038;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Diário de Notícias;SP
08.873.873/0001-10;2020-01-01;1;93038;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Diário Oficial do Estado;SP
08.902.291/0001-15;2020-01-01;1;97690;CSN MINERAÇÃO S.A.;http://publicidadelegal.folha.uol.com.br;MG
08.902.291/0001-15;2020-01-01;1;97690;CSN MINERAÇÃO S.A.;http://publicidadelegal.folha.uol.com.br;SP
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;Monitor Mercantil;RJ
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;www.portalneo1.net;SP
08.935.054/0001-50;2020-01-01;2;99666;MULTINER S/A;Diário Oficial do Estado de São Paulo;SP
08.935.054/0001-50;2020-01-01;2;99666;MULTINER S/A;Gazeta de São Paulo;SP
08.937.002/0001-13;2020-01-01;3;95169;VISION SECURITIZADORA S.A.;Diário Oficial do Estado;SP
08.937.002/0001-13;2020-01-01;3;95169;VISION SECURITIZADORA S.A.;O Dia;SP
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Diario Oficial do Estado;MG
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Estado de Minas (Belo Horizonte);MG
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Portal Online - Neo1;SP
09.042.817/0001-05;2020-01-01;3;100222;BEMOBI MOBILE TECH S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
09.042.817/0001-05;2020-01-01;3;100222;BEMOBI MOBILE TECH S.A.;Monitor Mercantil;RJ
09.053.134/0001-45;2020-01-01;2;99013;Elfa Medicamentos S.A.;Diário Oficial do Distrito Federal;DF
09.053.134/0001-45;2020-01-01;2;99013;Elfa Medicamentos S.A.;Jornal de Brasília;DF
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;Diário de Notícias de São Paulo;SP
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;Diário Oficial do Estado de São Paulo;SP
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;www.cvm.com.br;RJ
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;www.diariodenoticias.com.br/publicidade-legal;SP
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;www.inbrands.com.br;SP
09.074.183/0001-64;2020-01-01;1;91080;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Diario Oficial empresarial de São Paulo;SP
09.083.175/0001-84;2020-01-01;2;99937;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
09.083.175/0001-84;2020-01-01;2;99937;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;O Dia;RJ
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;A União;PB
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Diário Oficial do Estado;PB
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Portal do Valor Econômico (para publicação de fatos relevantes);SP
09.112.685/0001-32;2020-01-01;2;99093;OSX BRASIL S.A.;Diário Oficial do Estado;RJ
09.112.685/0001-32;2020-01-01;2;99093;OSX BRASIL S.A.;Monitor Mercantil;RJ
09.114.805/0001-30;2020-01-01;2;100152;Oceanpact Serviços Maritimos S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
09.114.805/0001-30;2020-01-01;2;100152;Oceanpact Serviços Maritimos S.A.;Monitor Mercantil;RJ
09.116.278/0001-01;2020-01-01;2;97127;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;A União;PB
09.116.278/0001-01;2020-01-01;2;97127;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;Diário Oficial da União;PB
09.146.451/0001-06;2020-01-01;1;95702;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Diário Oficial do Estado de São Paulo;SP
09.146.451/0001-06;2020-01-01;1;95702;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Gazeta de São Paulo;SP
09.149.503/0001-06;2020-01-01;1;94208;OMEGA GERAÇÃO S.A.;Diário do Comércio (Belo Horizonte);MG
09.149.503/0001-06;2020-01-01;1;94208;OMEGA GERAÇÃO S.A.;Diario Oficial do Estado;MG
09.149.503/0001-06;2020-01-01;1;94208;OMEGA GERAÇÃO S.A.;www.portalneo1.net;SP
09.257.877/0001-37;2020-01-01;1;95649;FERROVIA NORTE SUL S/A;Diário Oficial do Estado do Maranhão;MA
09.257.877/0001-37;2020-01-01;1;95649;FERROVIA NORTE SUL S/A;O Imparcial;MA
09.288.252/0001-32;2020-01-01;4;103431;ANIMA HOLDING S.A.;Diario Oficial do Estado;SP
09.288.252/0001-32;2020-01-01;4;103431;ANIMA HOLDING S.A.;Valor Econômico;SP
09.295.063/0001-97;2020-01-01;1;95206;TECHNOS S.A.;Portal de Notícia Online - Jornal Monitor Mercantil (apenas para fato relevante);RJ
09.304.427/0001-58;2020-01-01;1;90351;HABITASEC SECURITIZADORA SA;Diário Oficial;SP
09.304.427/0001-58;2020-01-01;1;90351;HABITASEC SECURITIZADORA SA;O Estado de São Paulo;SP
09.305.994/0001-29;2020-01-01;1;93637;AZUL S.A.;Diário Comercial;SP
09.305.994/0001-29;2020-01-01;1;93637;AZUL S.A.;Diário Oficial do Estado de Sao Paulo;SP
09.305.994/0001-29;2020-01-01;1;93637;AZUL S.A.;www.voeazul.com.br/ri;SP
09.313.969/0001-97;2020-01-01;3;94886;AUTOPISTA LITORAL SUL;Jornal Notícias do Dia de Joinville (Joinville);SC
09.324.949/0001-11;2020-01-01;2;93759;AUTOPISTA FLUMINENSE SA;Diário Oficial do Estado;RJ
09.324.949/0001-11;2020-01-01;2;93759;AUTOPISTA FLUMINENSE SA;Monitor Mercantil;RJ
09.325.109/0001-73;2020-01-01;2;93812;AUTOPISTA PLANALTO SUL SA;Diário Oficial;PR
09.325.109/0001-73;2020-01-01;2;93812;AUTOPISTA PLANALTO SUL SA;Tribuna do Paraná;PR
09.326.342/0001-70;2020-01-01;2;93825;AUTOPISTA FERNÃO DIAS SA;Diário do Comércio (Belo Horizonte);MG
09.326.342/0001-70;2020-01-01;2;93825;AUTOPISTA FERNÃO DIAS SA;Diário Oficial do Estado de Minas Gerais;MG
09.336.431/0001-06;2020-01-01;1;94020;AUTOPISTA REGIS BITTENCOURT SA;Diário do Comércio e Indústria do Estado de São Paulo;SP
09.336.431/0001-06;2020-01-01;1;94020;AUTOPISTA REGIS BITTENCOURT SA;Diário Oficial Empresarial de São Paulo;SP
09.346.601/0001-25;2020-01-01;2;99851;B3 S.A. - BRASIL, BOLSA, BALCÃO;Diário Oficial do Estado;SP
09.346.601/0001-25;2020-01-01;2;99851;B3 S.A. - BRASIL, BOLSA, BALCÃO;http://www.valor.com.br/ri;BR
09.346.601/0001-25;2020-01-01;2;99851;B3 S.A. - BRASIL, BOLSA, BALCÃO;Valor Econômico;SP
09.347.516/0001-81;2020-01-01;1;99106;ELETROMIDIA S.A.;Diário Oficial de São Paulo;SP
09.391.823/0001-60;2020-01-01;6;98966;SANTO ANTONIO ENERGIA S.A.;http://www.portalneo1.net/;SP
09.391.823/0001-60;2020-01-01;6;98966;SANTO ANTONIO ENERGIA S.A.;Jornal Empresas e Negócios;SP
09.414.761/0001-64;2020-01-01;3;96543;ACCIONA CONCESSÕES RODOVIA DO AÇO S.A.;Diario do Acionista;RJ
09.414.761/0001-64;2020-01-01;3;96543;ACCIONA CONCESSÕES RODOVIA DO AÇO S.A.;Diario Oficial do Estado;RJ
09.439.783/0001-89;2020-01-01;1;92155;ÁQUILLA SECURITIZADORA S.A.;Diário Oficial do Estado;SP
09.439.783/0001-89;2020-01-01;1;92155;ÁQUILLA SECURITIZADORA S.A.;Jornal o Dia;SP
09.538.973/0001-53;2020-01-01;3;100547;PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL;Diario Oficial do Estado;SP
09.538.973/0001-53;2020-01-01;3;100547;PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL;Valor Econômico;SP
09.611.768/0001-76;2020-01-01;3;97000;INTER CONSTRUTORA E INCORPORADORA S.A.;Diário Oficial do Estado;MG
09.611.768/0001-76;2020-01-01;3;97000;INTER CONSTRUTORA E INCORPORADORA S.A.;Portal NEO1;SP
09.625.321/0001-56;2020-01-01;3;96317;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;Diário Oficial da União;BR
09.625.321/0001-56;2020-01-01;3;96317;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;https://valor.globo.com/valor-ri/fatos-relevantes/;BR
09.625.321/0001-56;2020-01-01;3;96317;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;Valor Econômico;RJ
09.813.204/0001-16;2020-01-01;1;96819;W2W E-COMMERCE DE VINHOS S.A.;A Gazeta;ES
09.813.204/0001-16;2020-01-01;1;96819;W2W E-COMMERCE DE VINHOS S.A.;Diário Oficial do Espírito Santo;ES
10.139.870/0001-08;2020-01-01;2;99228;NEOGRID PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Santa Catarina;SC
10.139.870/0001-08;2020-01-01;2;99228;NEOGRID PARTICIPAÇÕES S.A.;Jornal A Notícia;SC
10.215.988/0001-60;2020-01-01;6;103484;CIA LOCAÇÃO DAS AMÉRICAS;Diario Oficial de Minas Gerais;MG
10.215.988/0001-60;2020-01-01;6;103484;CIA LOCAÇÃO DAS AMÉRICAS;Hoje em Dia;MG
10.234.027/0001-00;2020-01-01;2;91482;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Diário Oficial do Estado do Rio de Janeiro;RJ
10.234.027/0001-00;2020-01-01;2;91482;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Valor Econômico;RJ
10.240.186/0001-00;2020-01-01;2;91483;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Diário Oficial do Estado do Rio de Janeiro - DOERJ;RJ
10.240.186/0001-00;2020-01-01;2;91483;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Valor Econômico;RJ
10.285.590/0001-08;2020-01-01;6;100998;GRUPO DE MODA SOMA S.A.;Diário Oficial do Estado;RJ
10.285.590/0001-08;2020-01-01;6;100998;GRUPO DE MODA SOMA S.A.;Jornal Diário do Comércio;RJ
10.285.590/0001-08;2020-01-01;6;100998;GRUPO DE MODA SOMA S.A.;Portal NEO1 - https://www.portalneo1.net/;RJ
10.324.624/0001-18;2020-01-01;1;93332;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;DOERJ;RJ
10.324.624/0001-18;2020-01-01;1;93332;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Valor Econômico RJ;RJ
10.338.320/0001-00;2020-01-01;2;91341;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Diário Oficial do Estado;RJ
10.338.320/0001-00;2020-01-01;2;91341;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Valor Econômico;SP
10.345.009/0001-98;2020-01-01;1;95480;ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.;DCI - Diário Comércio Indústria & Serviços;SP
10.345.009/0001-98;2020-01-01;1;95480;ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.;Diário Oficial;SP
10.345.009/0001-98;2020-01-01;1;95480;ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.;www.portalneo1.net;SP
10.488.244/0001-19;2020-01-01;2;99886;INFRASEC SECURITIZADORA S.A.;DIARIO DE NOTICIAS DE SP;SP
10.502.676/0001-37;2020-01-01;2;99708;TERMELÉTRICA PERNAMBUCO III S.A.;Diário Oficial do Estado de Pernambuco;PE
10.502.676/0001-37;2020-01-01;2;99708;TERMELÉTRICA PERNAMBUCO III S.A.;Jornal Diário Comercial;SP
10.531.501/0001-58;2020-01-01;2;93286;CONC AUTO RAPOSO TAVARES S.A.;Diário do Estado;SP
10.531.501/0001-58;2020-01-01;2;93286;CONC AUTO RAPOSO TAVARES S.A.;Valor Econômico;SP
10.571.175/0001-02;2020-01-01;2;99735;URBA DESENVOLVIMENTO URBANO S.A.;Estadão;SP
10.571.175/0001-02;2020-01-01;2;99735;URBA DESENVOLVIMENTO URBANO S.A.;Estado de Minas;MG
10.608.405/0001-60;2020-01-01;2;92458;BARIGUI SECURITIZADORA S.A.;Diário Oficial do Estado de Sao Paulo;SP
10.608.405/0001-60;2020-01-01;2;92458;BARIGUI SECURITIZADORA S.A.;Jornal o Dia;SP
10.629.105/0001-68;2020-01-01;2;98187;PETRO RIO S.A.;Diário Oficial do Estado;RJ
10.629.105/0001-68;2020-01-01;2;98187;PETRO RIO S.A.;Valor Econômico;RJ
