CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623437;;0;0.000000
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623441;;0;0.000000
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623444;;0;0.000000
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623449;;0;0.000000
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623455;;0;0.000000
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;6623504;;0;0.000000
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;6854067;;0;0.000000
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;6685535;;0;0.000000
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;6685567;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826556;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826557;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826561;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826565;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826569;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826576;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826584;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826586;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826590;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826591;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826593;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826595;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826596;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826604;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826625;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826626;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826627;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826628;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826629;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826630;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826634;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826640;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826644;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826651;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826672;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826675;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826686;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826687;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826688;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826689;;0;0.000000
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;6826693;;0;0.000000
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;6839109;;0;0.000000
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;6839110;;0;0.000000
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;6839114;;0;0.000000
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;6839118;;0;0.000000
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;6839122;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6854965;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6854972;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6854983;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6854997;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6855004;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6855009;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6855026;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6855032;;0;0.000000
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;6855043;;0;0.000000
01.104.937/0001-70;2021-01-01;5;114681;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;6842211;;0;0.000000
01.104.937/0001-70;2021-01-01;5;114681;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;6842215;;0;0.000000
01.104.937/0001-70;2021-01-01;5;114681;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;6842219;;0;0.000000
01.258.944/0001-26;2021-01-01;4;115354;RUMO MALHA SUL S.A.;6848630;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822851;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822852;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822855;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822856;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822857;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822869;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822906;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822907;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822908;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822912;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822918;;342805;0.226024
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822918;Preferencial Classe A;185517;0.230000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822918;Preferencial Classe B;157288;0.230000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822931;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822938;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822942;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822945;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822948;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822952;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822956;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822960;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822961;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822975;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822981;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822984;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6822993;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823014;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823018;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823025;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823029;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823054;;36765916;24.241160
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823054;Preferencial Classe A;2673312;3.260000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823054;Preferencial Classe B;34092604;48.990000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823096;;769304;0.507231
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823096;Preferencial Classe A;416296;0.510000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823096;Preferencial Classe B;353008;0.510000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823146;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823147;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823148;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823157;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823161;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823165;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823173;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823177;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823180;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823188;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823191;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823194;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823197;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823213;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823217;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823221;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823266;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823274;Preferencial Classe A;37536000;45.730000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823274;;37536000;24.748906
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823278;;74301916;48.990066
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823278;Preferencial Classe A;40209312;48.990000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823278;Preferencial Classe B;34092604;48.990000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823279;;0;0.000000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823293;;1951372;1.286613
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823293;Preferencial Classe A;1055737;1.290000
01.417.222/0001-77;2021-01-01;5;114007;MRS LOGISTICA S.A.;6823293;Preferencial Classe B;895635;1.290000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829313;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829314;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829315;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829319;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829320;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829321;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829322;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829323;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829324;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829325;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829326;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829327;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829328;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829329;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829339;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829340;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829341;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829342;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829345;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829346;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829347;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829348;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829349;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829350;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829351;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829352;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829353;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829354;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829355;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829357;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829358;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829359;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829360;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829361;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829362;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829363;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829364;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829365;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829368;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829369;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829424;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829428;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829432;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829433;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829434;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829435;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829448;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829449;;0;0.000000
01.548.981/0001-79;2021-01-01;6;114192;INVESTIMENTOS BEMGE S.A.;6829456;;0;0.000000
01.616.929/0001-02;2021-01-01;9;113851;SANEAMENTO DE GOIAS SA;6819379;;0;0.000000
01.616.929/0001-02;2021-01-01;9;113851;SANEAMENTO DE GOIAS SA;6819382;;0;0.000000
01.616.929/0001-02;2021-01-01;9;113851;SANEAMENTO DE GOIAS SA;6819385;;0;0.000000
01.616.929/0001-02;2021-01-01;9;113851;SANEAMENTO DE GOIAS SA;6819388;;0;0.000000
01.896.779/0001-38;2021-01-01;6;113992;CSU DIGITAL S.A.;6822595;;0;0.000000
01.896.779/0001-38;2021-01-01;6;113992;CSU DIGITAL S.A.;6822605;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843494;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843497;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843498;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843499;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843504;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843507;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843508;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843509;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843510;;0;0.000000
01.938.783/0001-11;2021-01-01;5;114730;CIA PARTICIPACOES ALIANCA DA BAHIA;6843513;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826734;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826735;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826736;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826737;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826739;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826741;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826745;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826755;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826756;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826760;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826768;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826768;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826768;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826774;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826775;;0;0.000000
01.971.614/0001-83;2021-01-01;7;114105;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;6826785;;0;0.000000
02.016.440/0001-62;2021-01-01;7;114880;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;6846100;;0;0.000000
02.105.040/0001-23;2021-04-01;3;108918;VIRGO II COMPANHIA DE SECURITIZACAO;6715114;;246;100.000000
02.105.040/0001-23;2021-04-01;3;108918;VIRGO II COMPANHIA DE SECURITIZACAO;6715114;Preferencial Classe A;246;100.000000
02.105.040/0001-23;2021-12-31;1;100560;VIRGO II COMPANHIA DE SECURITIZACAO;6543044;;246;100.000000
02.105.040/0001-23;2021-12-31;1;100560;VIRGO II COMPANHIA DE SECURITIZACAO;6543044;Preferencial Classe A;246;100.000000
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;6820847;;0;0.000000
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;6820851;;0;0.000000
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;6820862;;0;0.000000
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;6820866;;0;0.000000
