CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Especie_Acao;Tipo_Classe_Acao_Preferencial;Quantidade_Adquirida;Escala_Cotacao;Quantidade_Prevista;Valor_Preco_Medio;Percentual_Previsto;Percentual_Adquirido
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;41537;Ordinária;;0;R$ por Unidade;10000000;0.00;1.489000;0.000000
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;41929;Ordinária;;0;R$ por Unidade;800000;0.00;2.100000;0.000000
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;41752;Ordinária;;3545700;R$ por Unidade;4000000;22.44;9.715640;88.642500
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;41753;Ordinária;;0;R$ por Unidade;4000000;0.00;9.791635;0.000000
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;41754;Ordinária;;1000000;R$ por Unidade;1000000;23.68;2.212727;100.000000
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;40708;Ordinária;;998928;R$ por Unidade;3000000;15.13;2.260000;33.330000
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;40709;Ordinária;;1353500;R$ por Unidade;7000000;8.83;9.530000;19.335700
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;41507;Ordinária;;0;R$ por Unidade;8670202;0.00;10.000000;0.000000
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;41508;Ordinária;;6437400;R$ por Unidade;9313493;6.12;10.000000;69.115733
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;42186;Ordinária;;2285300;R$ por Unidade;4000000;8.65;5.069199;57.000000
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41746;Preferencial;;4378700;R$ por Unidade;7000000;15.43;10.356193;62.552857
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41747;Preferencial;;7215100;R$ por Unidade;7730093;17.04;10.733000;93.338000
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41748;Preferencial;;2322900;R$ por Unidade;4401774;16.92;4.670000;52.770000
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41749;Preferencial;;712400;R$ por Unidade;1497660;13.52;1.820000;47.570000
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41750;Preferencial;;1125200;R$ por Unidade;1511783;10.43;3.000000;74.430000
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;41751;Preferencial;;1363300;R$ por Unidade;1525377;10.71;3.040000;89.370000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41831;Ordinária;;0;R$ por Unidade;1000000;0.00;8.303000;0.000000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41832;Ordinária;;0;R$ por Unidade;1000000;0.00;4.390326;0.000000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41833;Ordinária;;0;R$ por Unidade;750000;0.00;3.285682;0.000000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41834;Ordinária;;1000000;R$ por Unidade;1000000;30.38;4.202908;100.000000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41835;Ordinária;;128500;R$ por Unidade;1000000000;30.03;4.230735;12.850000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41836;Ordinária;;33450;R$ por Unidade;800000;33.89;3.389432;4.180000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41837;Ordinária;;96734;R$ por Unidade;1000000;34.25;3.987985;9.670000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41838;Ordinária;;909403;R$ por Unidade;1000000;34.52;3.987985;90.940000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41839;Ordinária;;365100;R$ por Unidade;1000000;34.59;3.706386;36.510000
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41840;Ordinária;;350000;R$ por Unidade;350000;44.81;1.313987;100.000000
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;41972;Ordinária;;2110000;R$ por Unidade;5399237;11.13;2.037900;39.080000
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;41972;Preferencial;;4220000;R$ por Unidade;10798474;11.13;2.037900;39.080000
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;41973;Ordinária;;13977551;R$ por Unidade;13977551;14.99;5.260600;100.000000
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;41973;Preferencial;;27955102;R$ por Unidade;27955102;14.99;5.260600;100.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41711;Ordinária;;0;R$ por Unidade;15000000;0.00;7.460000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41711;Preferencial;;0;R$ por Unidade;30000000;0.00;7.460000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41712;Ordinária;;0;R$ por Unidade;15000000;0.00;10.000000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41712;Preferencial;Preferencial Classe A;0;R$ por Unidade;30000000;0.00;10.000000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41713;Ordinária;;0;R$ por Unidade;15500000;0.00;10.000000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41713;Preferencial;Preferencial Classe A;0;R$ por Unidade;31000000;0.00;10.000000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41714;Ordinária;;0;R$ por Unidade;16500000;0.00;10.000000;0.000000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;41714;Preferencial;;0;R$ por Unidade;33000000;0.00;10.000000;0.000000
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;44685;Ordinária;;1114460;R$ por Unidade;1114460;49.25;0.166152;100.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40366;Ordinária;;0;R$ por Unidade;10000;0.00;5.170000;0.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40366;Preferencial;Preferencial Classe A;0;R$ por Unidade;10000;0.00;1.470000;0.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40367;Ordinária;;0;R$ por Unidade;10000000;0.00;1.850000;0.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40367;Preferencial;Preferencial Classe A;0;R$ por Unidade;10000000;0.00;0.960000;0.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40368;Ordinária;;0;R$ por Unidade;10000000;0.00;1.880000;0.000000
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;40368;Preferencial;Preferencial Classe A;1533817;R$ por Unidade;10000000;18.62;1.130000;15.340000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41768;Ordinária;;0;R$ por Unidade;32770055;0.00;5.190000;0.000000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41769;Ordinária;;1841100;R$ por Unidade;34611155;5.10;5.480000;5.320000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41770;Ordinária;;21758600;R$ por Unidade;56369755;7.49;8.920000;38.600000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41771;Ordinária;;6791300;R$ por Unidade;63161055;9.82;10.000000;10.750000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41772;Ordinária;;240400;R$ por Unidade;64205661;11.40;10.000000;0.370000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41773;Ordinária;;26781661;R$ por Unidade;26781661;10.42;3.810000;100.000000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41774;Ordinária;;31544500;R$ por Unidade;58326161;9.21;8.310000;54.080000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41775;Ordinária;;9529500;R$ por Unidade;67855661;8.97;9.670000;14.040000
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;41776;Ordinária;;2350000;R$ por Unidade;70205661;9.34;10.000000;3.350000
33.113.309/0001-47;2021-01-01;5;113896;VALID SOLUÇÕES S.A.;41478;Ordinária;;425000;R$ por Unidade;1000000;8.50;1.450000;42.500000
33.113.309/0001-47;2021-01-01;5;113896;VALID SOLUÇÕES S.A.;41479;Ordinária;;335830;R$ por Unidade;1000000;16.08;1.440000;33.600000
33.113.309/0001-47;2021-01-01;5;113896;VALID SOLUÇÕES S.A.;41480;Ordinária;;524000;R$ por Unidade;1000000;18.35;1.570000;52.400000
33.376.989/0001-91;2021-01-01;15;115495;IRB - BRASIL RESSEGUROS S.A.;41889;Ordinária;;7850000;R$ por Unidade;41898920;34.48;5.000000;18.735566
33.592.510/0001-54;2021-01-01;22;115792;VALE S.A.;42015;Ordinária;;71173683;R$ por Unidade;80000000;54.00;1.960000;88.970000
33.611.500/0001-19;2021-01-01;16;115101;GERDAU S.A.;41842;Preferencial;;0;R$ por Unidade;55000000;0.00;5.000000;0.000000
33.611.500/0001-19;2021-01-01;16;115101;GERDAU S.A.;41843;Preferencial;;6000000;R$ por Unidade;6000000;15.63;0.570000;100.000000
33.611.500/0001-19;2021-01-01;16;115101;GERDAU S.A.;41844;Preferencial;;10000000;R$ por Unidade;10000000;9.55;1.130000;100.000000
33.611.500/0001-19;2021-01-01;16;115101;GERDAU S.A.;41845;Preferencial;;19923200;R$ por Unidade;30000000;9.50;3.400000;66.400000
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41911;Ordinária;;1315900;R$ por Unidade;2130030;31.86;34.012232;61.778473
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41911;Preferencial;Preferencial Classe A;113300;R$ por Unidade;320127;33.16;17.943785;35.392204
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41911;Preferencial;Preferencial Classe B;535200;R$ por Unidade;6249926;27.45;14.205056;8.563301
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41912;Ordinária;;952771;R$ por Unidade;1234929;36.74;16.721782;77.151885
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41912;Preferencial;Preferencial Classe A;189802;R$ por Unidade;298448;31.60;16.735000;63.596338
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;41912;Preferencial;Preferencial Classe B;5485770;R$ por Unidade;7368109;31.60;17.313279;74.452889
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;41631;Ordinária;;0;R$ por Unidade;300000;0.00;1.000000;0.000000
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;41985;Ordinária;;0;R$ por Unidade;1730000;0.00;3.950000;0.000000
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;41986;Ordinária;;0;R$ por Unidade;1000000;0.00;2.150000;0.000000
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;41987;Ordinária;;280000;R$ por Unidade;1000000;13.89;2.240000;28.000000
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;41988;Ordinária;;690000;R$ por Unidade;1000000;15.30;2.230000;69.000000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41734;Ordinária;;4139307;R$ por Unidade;4139307;5.98;2.000000;99.999831
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41735;Ordinária;;2831400;R$ por Unidade;10390345;4.82;5.000000;27.250000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41736;Ordinária;;6201277;R$ por Unidade;11524212;4.05;5.000000;53.810000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41737;Ordinária;;6201277;R$ por Unidade;11524212;4.05;5.000000;53.810000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41738;Ordinária;;11664670;R$ por Unidade;11664670;3.84;5.000000;100.000000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41739;Ordinária;;11664670;R$ por Unidade;11664670;3.84;5.000000;100.000000
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;41740;Ordinária;;11188811;R$ por Unidade;11188811;5.74;4.800000;100.000000
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;41496;Ordinária;;29608200;R$ por Unidade;40000000;23.00;1.494833;74.020500
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;41497;Ordinária;;27070000;R$ por Unidade;144000000;8.68;6.639711;18.798610
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;41498;Ordinária;;27788800;R$ por Unidade;96000000;3.17;4.421247;28.946670
49.263.189/0001-02;2021-01-01;5;113497;HELBOR EMPREENDIMENTOS S.A.;41287;Ordinária;;0;R$ por Unidade;5112311;0.00;4.690000;0.000000
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;41883;Ordinária;;0;R$ por Unidade;17000000;0.00;5.890000;0.000000
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;41884;Ordinária;;6291200;R$ por Unidade;10000000;50.64;7.368930;62.912000
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;41885;Ordinária;;14732000;R$ por Unidade;15388000;41.16;3.325044;95.740000
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;41886;Ordinária;;2371700;R$ por Unidade;4000000;33.47;0.982090;59.290000
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40865;Ordinária;;118900;R$ por Unidade;1299264;37.33;1.500000;9.151336
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40866;Ordinária;;380800;R$ por Unidade;1304214;30.09;1.500000;29.197673
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40867;Ordinária;;0;R$ por Unidade;1301399;0.00;1.500000;0.000000
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39537;Ordinária;;4058400;R$ por Unidade;10000000;18.36;6.801899;40.584000
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39538;Ordinária;;7992600;R$ por Unidade;8000000;18.24;5.210000;99.907500
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39539;Ordinária;;2808100;R$ por Unidade;3000000;18.74;2.270000;93.600000
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39540;Ordinária;;1000000;R$ por Unidade;1000000;47.45;2.200000;100.000000
52.548.435/0001-79;2021-01-01;5;114500;JSL S.A.;41697;Ordinária;;0;R$ por Unidade;3688783;0.00;6.700000;0.000000
53.113.791/0001-22;2021-01-01;9;114000;TOTVS S.A.;41519;Ordinária;;5100900;R$ por Unidade;9000000;18.57;1.854360;56.676666
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41422;Ordinária;;10000000;R$ por Unidade;10000000;13.06;3.800000;4.100000
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41423;Ordinária;;2569300;R$ por Unidade;2716074;16.26;1.030000;94.596097
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41424;Ordinária;;4557752;R$ por Unidade;4666000;15.16;1.800000;97.680000
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;41854;Ordinária;;0;R$ por Unidade;510173;0.00;10.000000;0.000000
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;41854;Preferencial;;0;R$ por Unidade;1581128;0.00;8.350000;0.000000
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41821;Ordinária;;0;R$ por Unidade;48705792;0.01;3.621566;0.000000
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41821;Preferencial;;0;R$ por Unidade;48485003;0.01;1.039038;0.000000
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41822;Ordinária;;664296;R$ por Unidade;7500000;0.01;0.598155;8.857284
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41822;Preferencial;;2488957;R$ por Unidade;7500000;0.01;0.174941;33.186098
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41823;Ordinária;;1107161;R$ por Unidade;7500000;0.01;0.658693;14.762140
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41823;Preferencial;;4148262;R$ por Unidade;7500000;0.01;0.192743;55.310161
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41824;Ordinária;;503254;R$ por Unidade;7500000;0.01;0.875360;6.710052
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41824;Preferencial;;1885576;R$ por Unidade;7500000;0.01;0.231483;25.141008
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;41328;Ordinária;;68300;R$ por Unidade;330000;6.03;0.617029;15.883721
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;41328;Preferencial;;0;R$ por Unidade;100000;0.00;0.284751;0.000000
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;41329;Ordinária;;330000;R$ por Unidade;330000;5.77;0.613245;100.000000
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;41982;Ordinária;;100000;R$ por Unidade;3035263;26.74;0.000000;3.290000
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;41583;Ordinária;;0;R$ por Unidade;15000000;0.00;3.870000;0.000000
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;41583;Preferencial;;0;R$ por Unidade;75000000;0.00;1.560000;0.000000
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;41969;Ordinária;;25977;R$ por Unidade;40000;28.55;0.570000;65.000000
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;41969;Preferencial;Preferencial Classe A;84514;R$ por Unidade;218000;30.65;2.950000;39.000000
61.092.037/0001-81;2021-01-01;11;113751;ETERNIT S.A.;41433;Ordinária;;0;R$ por Unidade;2000000;0.00;1.318750;0.000000
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;41877;Ordinária;;132000;R$ por Unidade;132000;22.63;0.000960;100.000000
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;41878;Ordinária;;551000;R$ por Unidade;551000;24.31;0.370000;100.000000
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41913;Preferencial;;1724000;R$ por Unidade;9905227;3.37;10.000000;17.404952
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41914;Preferencial;;8677000;R$ por Unidade;10700112;4.53;10.000000;81.092609
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41915;Preferencial;;11981100;R$ por Unidade;11994003;7.79;10.000000;99.892421
61.189.288/0001-89;2021-01-01;8;115353;MARISA LOJAS S.A.;41872;Ordinária;;500000;R$ por Unidade;500000;6.64;0.953700;100.000000
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41763;Ordinária;;0;R$ por Unidade;50000000;0.00;4.710975;0.000000
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41763;Preferencial;;0;R$ por Unidade;200000000;0.00;4.429107;0.000000
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41764;Ordinária;;0;R$ por Unidade;27000000;0.00;2.602630;0.000000
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41764;Preferencial;;3500000;R$ por Unidade;50000000;9.21;1.294870;7.000000
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41765;Ordinária;;50970229;R$ por Unidade;80000000;8.79;7.448581;63.712786
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41765;Preferencial;;0;R$ por Unidade;80000000;0.00;2.104974;0.000000
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;41517;Ordinária;;0;R$ por Unidade;1000000;0.00;0.468987;0.000000
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;41518;Ordinária;;597000;R$ por Unidade;816041;78.60;0.387269;73.158089
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41900;Preferencial;;43300;R$ por Unidade;500000;2.97;1.976964;8.660000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41901;Preferencial;;404200;R$ por Unidade;500000;3.50;1.948977;80.840000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41902;Preferencial;;1200000;R$ por Unidade;1200000;3.86;0.000000;100.000000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41903;Preferencial;;500000;R$ por Unidade;500000;4.76;0.000000;100.000000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41904;Preferencial;;1000000;R$ por Unidade;1000000;5.07;0.000000;100.000000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41905;Preferencial;;1000000;R$ por Unidade;1000000;5.25;0.000000;100.000000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41906;Preferencial;;570000;R$ por Unidade;570000;4.55;2.000000;100.000000
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41907;Preferencial;;391521;R$ por Unidade;391521;4.47;1.400000;100.000000
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39305;Ordinária;;1479400;R$ por Unidade;4000000;10.05;3.440416;36.985000
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39306;Ordinária;;4000000;R$ por Unidade;4000000;11.89;3.441501;100.000000
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39307;Ordinária;;30665030;R$ por Unidade;30665030;6.25;24.919813;100.000000
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39308;Ordinária;;3565275;R$ por Unidade;3565275;7.02;0.869469;100.000000
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39309;Ordinária;;5821571;R$ por Unidade;5821571;7.77;3.634054;100.000000
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41600;Ordinária;;19903200;R$ por Unidade;20000000;10.55;3.646883;99.516000
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41601;Ordinária;;0;R$ por Unidade;4829385;0.00;10.000000;0.000000
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41602;Ordinária;;0;R$ por Unidade;9247149;0.00;10.000000;0.000000
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41594;Ordinária;;0;R$ por Unidade;10434424;18.00;10.000000;0.000000
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41595;Ordinária;;3637578;R$ por Unidade;10434424;27.60;10.000000;34.861320
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41596;Ordinária;;600;R$ por Unidade;10379362;18.22;10.000000;0.005780
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41597;Ordinária;;1194500;R$ por Unidade;5408832;29.83;10.000000;22.084250
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41598;Ordinária;;4489300;R$ por Unidade;5398206;25.18;10.000001;83.162814
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41570;Ordinária;;0;R$ por Unidade;20000000;0.00;7.620000;0.000000
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41571;Ordinária;;17059000;R$ por Unidade;26187698;12.32;10.000000;65.100000
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41572;Ordinária;;19499400;R$ por Unidade;22378516;14.22;5.370945;87.100000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40412;Ordinária;;4353300;R$ por Unidade;5000000;19.93;3.990000;87.066000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40413;Ordinária;;0;R$ por Unidade;835456;0.00;0.660000;0.000000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40414;Ordinária;;1490000;R$ por Unidade;1490000;18.51;1.170000;100.000000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40415;Ordinária;;0;R$ por Unidade;1500000;0.00;1.200000;0.000000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40416;Ordinária;;0;R$ por Unidade;5000000;0.00;4.020000;0.000000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40417;Ordinária;;0;R$ por Unidade;8000000;0.00;6.380000;0.000000
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40418;Ordinária;;3732700;R$ por Unidade;5000000;15.23;3.900000;74.700000
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;41927;Ordinária;;0;R$ por Unidade;6000000;0.00;3.500000;0.000000
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;41928;Ordinária;;700000;R$ por Unidade;700000;2.35;4.950000;59.200000
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;41946;Ordinária;;71200;R$ por Unidade;6542817;13.98;10.000000;1.100000
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;41947;Ordinária;;6999658;R$ por Unidade;6999658;8.91;10.000000;10.000000
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;41948;Ordinária;;3959156;R$ por Unidade;3959156;4.33;5.000000;5.000000
