CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.000.000/0001-91;2021-01-01;12;BCO BRASIL S.A.;001023;FRE NOVO;108914;2021-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108914
00.000.000/0001-91;2021-01-01;13;BCO BRASIL S.A.;001023;FRE NOVO;109098;2021-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109098
00.000.000/0001-91;2021-01-01;14;BCO BRASIL S.A.;001023;FRE NOVO;110276;2021-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110276
00.000.000/0001-91;2021-01-01;15;BCO BRASIL S.A.;001023;FRE NOVO;110421;2021-11-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110421
00.000.000/0001-91;2021-01-01;16;BCO BRASIL S.A.;001023;FRE NOVO;110485;2021-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110485
00.000.000/0001-91;2021-01-01;17;BCO BRASIL S.A.;001023;FRE NOVO;110810;2021-12-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110810
00.000.000/0001-91;2021-01-01;18;BCO BRASIL S.A.;001023;FRE NOVO;110982;2021-12-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110982
00.000.000/0001-91;2021-01-01;19;BCO BRASIL S.A.;001023;FRE NOVO;111125;2022-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111125
00.000.000/0001-91;2021-01-01;20;BCO BRASIL S.A.;001023;FRE NOVO;111222;2022-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111222
00.000.000/0001-91;2021-01-01;21;BCO BRASIL S.A.;001023;FRE NOVO;111935;2022-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111935
00.000.000/0001-91;2021-01-01;22;BCO BRASIL S.A.;001023;FRE NOVO;112358;2022-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112358
00.000.000/0001-91;2021-01-01;23;BCO BRASIL S.A.;001023;FRE NOVO;112774;2022-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112774
00.000.000/0001-91;2021-01-01;24;BCO BRASIL S.A.;001023;FRE NOVO;113036;2022-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113036
00.000.000/0001-91;2021-01-01;25;BCO BRASIL S.A.;001023;FRE NOVO;113820;2022-04-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113820
00.000.000/0001-91;2021-01-01;26;BCO BRASIL S.A.;001023;FRE NOVO;114652;2022-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114652
00.000.000/0001-91;2021-01-01;27;BCO BRASIL S.A.;001023;FRE NOVO;115597;2022-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115597
00.000.000/0001-91;2021-01-01;28;BCO BRASIL S.A.;001023;FRE NOVO;115866;2022-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115866
00.000.208/0001-00;2021-01-01;1;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;105369;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105369
00.000.208/0001-00;2021-01-01;2;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;105792;2021-06-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105792
00.000.208/0001-00;2021-01-01;3;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;107318;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107318
00.000.208/0001-00;2021-01-01;4;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;108250;2021-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108250
00.000.208/0001-00;2021-01-01;5;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;108526;2021-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108526
00.000.208/0001-00;2021-01-01;6;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;108540;2021-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108540
00.000.208/0001-00;2021-01-01;7;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;109384;2021-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109384
00.000.208/0001-00;2021-01-01;8;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;110358;2021-11-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110358
00.000.208/0001-00;2021-01-01;9;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;111004;2021-12-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111004
00.000.208/0001-00;2021-01-01;10;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;112632;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112632
00.000.208/0001-00;2021-01-01;11;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;113916;2022-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113916
00.000.208/0001-00;2021-01-01;12;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;114393;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114393
00.000.208/0001-00;2021-01-01;13;BRB BANCO DE BRASILIA S.A.;014206;FRE NOVO;115568;2022-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115568
00.001.180/0001-26;2021-01-01;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;105663;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105663
00.001.180/0001-26;2021-01-01;2;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;105907;2021-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105907
00.001.180/0001-26;2021-01-01;3;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;106297;2021-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106297
00.001.180/0001-26;2021-01-01;4;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;106662;2021-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106662
00.001.180/0001-26;2021-01-01;5;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;107145;2021-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107145
00.001.180/0001-26;2021-01-01;6;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;108270;2021-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108270
00.001.180/0001-26;2021-01-01;7;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FRE NOVO;111351;2022-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111351
00.070.698/0001-11;2021-01-01;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;105505;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105505
00.070.698/0001-11;2021-01-01;2;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;105826;2021-06-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105826
00.070.698/0001-11;2021-01-01;3;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;109258;2021-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109258
00.070.698/0001-11;2021-01-01;4;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;109572;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109572
00.070.698/0001-11;2021-01-01;5;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;109579;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109579
00.070.698/0001-11;2021-01-01;6;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;111359;2022-01-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111359
00.070.698/0001-11;2021-01-01;7;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FRE NOVO;113985;2022-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113985
00.080.671/0001-00;2021-01-01;1;CARAMURU ALIMENTOS S.A.;026190;FRE NOVO;106015;2021-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106015
00.080.671/0001-00;2021-01-01;2;CARAMURU ALIMENTOS S.A.;026190;FRE NOVO;108668;2021-09-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108668
00.080.671/0001-00;2021-01-01;3;CARAMURU ALIMENTOS S.A.;026190;FRE NOVO;109018;2021-10-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109018
00.080.671/0001-00;2021-01-01;4;CARAMURU ALIMENTOS S.A.;026190;FRE NOVO;111878;2022-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111878
00.192.769/0001-59;2021-01-01;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FRE NOVO;105168;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105168
00.194.724/0001-13;2021-01-01;1;AUREN OPERAÇÕES S.A.;026174;FRE NOVO;104159;2021-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104159
00.194.724/0001-13;2021-01-01;2;AUREN OPERAÇÕES S.A.;026174;FRE NOVO;108168;2021-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108168
00.194.724/0001-13;2021-01-01;3;AUREN OPERAÇÕES S.A.;026174;FRE NOVO;110667;2021-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110667
00.194.724/0001-13;2021-01-01;4;AUREN OPERAÇÕES S.A.;026174;FRE NOVO;113341;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113341
00.242.184/0001-04;2021-01-01;1;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;103715;2021-07-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103715
00.242.184/0001-04;2021-01-01;2;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;106767;2021-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106767
00.242.184/0001-04;2021-01-01;3;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;107275;2021-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107275
00.242.184/0001-04;2021-01-01;4;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;107308;2021-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107308
00.242.184/0001-04;2021-01-01;5;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;108173;2021-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108173
00.242.184/0001-04;2021-01-01;6;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;108445;2021-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108445
00.242.184/0001-04;2021-01-01;7;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;109853;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109853
00.242.184/0001-04;2021-01-01;8;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;110861;2021-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110861
00.242.184/0001-04;2021-01-01;9;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;114783;2022-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114783
00.242.184/0001-04;2021-01-01;10;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FRE NOVO;115247;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115247
00.272.185/0001-93;2021-01-01;1;CIMS S.A.;014818;FRE NOVO;105336;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105336
00.272.185/0001-93;2021-01-01;2;CIMS S.A.;014818;FRE NOVO;111834;2022-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111834
00.336.701/0001-04;2021-01-01;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;105072;2021-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105072
00.336.701/0001-04;2021-01-01;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;106596;2021-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106596
00.336.701/0001-04;2021-01-01;3;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;108233;2021-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108233
00.336.701/0001-04;2021-01-01;4;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;108551;2021-09-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108551
00.336.701/0001-04;2021-01-01;5;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;109448;2021-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109448
00.336.701/0001-04;2021-01-01;6;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;109627;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109627
00.336.701/0001-04;2021-01-01;7;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;110440;2021-11-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110440
00.336.701/0001-04;2021-01-01;8;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;111539;2022-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111539
00.336.701/0001-04;2021-01-01;9;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;112404;2022-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112404
00.336.701/0001-04;2021-01-01;10;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;112986;2022-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112986
00.336.701/0001-04;2021-01-01;11;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;113577;2022-04-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113577
00.336.701/0001-04;2021-01-01;12;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;114055;2022-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114055
00.336.701/0001-04;2021-01-01;13;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;114182;2022-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114182
00.336.701/0001-04;2021-01-01;14;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;114196;2022-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114196
00.336.701/0001-04;2021-01-01;15;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;115245;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115245
00.336.701/0001-04;2021-01-01;16;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FRE NOVO;115640;2022-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115640
00.359.742/0001-08;2021-01-01;1;FICTOR ALIMENTOS S.A.;015423;FRE NOVO;105315;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105315
00.359.742/0001-08;2021-01-01;2;FICTOR ALIMENTOS S.A.;015423;FRE NOVO;109449;2021-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109449
00.359.742/0001-08;2021-01-01;3;FICTOR ALIMENTOS S.A.;015423;FRE NOVO;110341;2021-11-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110341
00.359.742/0001-08;2021-01-01;4;FICTOR ALIMENTOS S.A.;015423;FRE NOVO;113894;2022-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113894
00.383.281/0001-09;2021-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;105223;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105223
00.383.281/0001-09;2021-01-01;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;105723;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105723
00.383.281/0001-09;2021-01-01;3;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;106332;2021-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106332
00.383.281/0001-09;2021-01-01;4;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;106792;2021-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106792
00.383.281/0001-09;2021-01-01;5;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;107248;2021-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107248
00.383.281/0001-09;2021-01-01;6;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;110867;2021-12-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110867
00.383.281/0001-09;2021-01-01;7;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;111558;2022-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111558
00.383.281/0001-09;2021-01-01;8;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE NOVO;112186;2022-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112186
