CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Data_Encerramento;Variacao_Percentual_Valor_Contabil;Variacao_Percentual_Valor_Mercado;Valor_Montante_Dividendos_Recebidos
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660642;2019-12-31;3.27000000;3.27000000;4373723.84
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660642;2018-12-31;83.99000000;83.99000000;2114389.06
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660643;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660643;2020-12-31;0.00000000;0.00000000;1422382479.38
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660643;2019-12-31;0.19000000;0.00000000;1983800968.22
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660643;2018-12-31;9.69000000;0.00000000;1207275119.56
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660644;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660644;2020-12-31;0.00000000;-1.31000000;6117354.15
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660644;2019-12-31;0.00000000;25.54000000;2690188.10
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660644;2018-12-31;0.00000000;68.13000000;1322387.98
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660645;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660645;2020-12-31;0.00000000;11.17000000;12399087.99
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660645;2019-12-31;0.00000000;59.89000000;12193095.55
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660645;2018-12-31;0.00000000;0.33000000;12161159.03
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660646;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660646;2020-12-31;0.00000000;-3.17000000;11678080.25
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660646;2019-12-31;20.31000000;23.43000000;10283768.60
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660646;2018-12-31;0.00000000;-9.89000000;6002771.59
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660647;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660647;2020-12-31;12.15000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660647;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660647;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660648;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660648;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660648;2019-12-31;12.97000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660648;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660649;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660649;2020-12-31;10.15000000;-34.21000000;20953.62
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660649;2019-12-31;0.00000000;364.44000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660649;2018-12-31;0.00000000;-35.67000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660650;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660650;2020-12-31;0.00000000;1.30000000;2917648.66
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660650;2019-12-31;0.00000000;131.88000000;1795946.16
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660650;2018-12-31;0.00000000;39.25000000;1330355.88
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660651;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660651;2020-12-31;0.00000000;148.68000000;960813.42
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660651;2019-12-31;0.00000000;80.46000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660651;2018-12-31;0.00000000;22.52000000;784961.25
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660652;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660652;2020-12-31;0.00000000;0.00000000;103595086.91
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660652;2019-12-31;0.00000000;0.00000000;118682568.17
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660652;2018-12-31;0.00000000;0.00000000;141798475.82
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660653;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660653;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660653;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660653;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660654;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660654;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660654;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660654;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660655;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660655;2020-12-31;0.00000000;30.65000000;1796685.86
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660655;2019-12-31;0.00000000;43.19000000;1331584.09
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660655;2018-12-31;0.00000000;15.61000000;666758.94
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660656;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660656;2020-12-31;0.00000000;-3.17000000;11678080.25
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660656;2019-12-31;20.31000000;23.43000000;10283768.60
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660656;2018-12-31;0.00000000;-9.89000000;6002771.59
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660657;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660657;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660657;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660657;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660658;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660658;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660658;2019-12-31;0.00000000;166.57000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660658;2018-12-31;0.00000000;24.74000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660659;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660659;2020-12-31;0.00000000;28.92000000;34043395.60
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660659;2019-12-31;0.00000000;91.09000000;45671297.72
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660659;2018-12-31;0.00000000;28.57000000;45671297.72
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660660;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660660;2020-12-31;0.00000000;0.00000000;1263400295.64
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660660;2019-12-31;0.00000000;0.00000000;165145538.91
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660660;2018-12-31;0.00000000;0.00000000;27286073.69
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660661;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660661;2020-12-31;-0.04000000;21.00000000;234724200.69
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660661;2019-12-31;51.32000000;33.70000000;282534624.36
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660661;2018-12-31;0.00000000;4.73000000;701155380.65
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660662;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660662;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660662;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660662;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660663;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660663;2020-12-31;0.00000000;5.05000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660663;2019-12-31;0.00000000;34.29000000;21144641.24
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660663;2018-12-31;0.00000000;5.76000000;73714521.56
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660664;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660664;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660664;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660664;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660665;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660665;2020-12-31;0.00000000;104.20000000;23403100.25
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660665;2019-12-31;0.00000000;102.13000000;10722662.24
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660665;2018-12-31;0.00000000;100.77000000;13472784.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660666;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660666;2020-12-31;0.00000000;0.00000000;252240.21
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660666;2019-12-31;0.00000000;0.00000000;454727.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660666;2018-12-31;22.90000000;0.00000000;144393.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660667;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660667;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660667;2019-12-31;0.00000000;57.20000000;453278.76
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660667;2018-12-31;-99.15000000;-98.06000000;400325936.14
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660668;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660668;2020-12-31;400.00000000;-2.19000000;5040726.60
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660668;2019-12-31;0.00000000;44.29000000;10333489.53
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660668;2018-12-31;20.42000000;42.69000000;6240900.12
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660669;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660669;2020-12-31;0.00000000;0.00000000;2078.34
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660669;2019-12-31;0.00000000;0.00000000;8091.48
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660669;2018-12-31;40.46000000;0.00000000;13207.09
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660670;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660670;2020-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660670;2019-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660670;2018-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660671;2021-12-31;0.00000000;0.00000000;0.00
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660671;2020-12-31;0.00000000;0.00000000;161145166.65
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660671;2019-12-31;28.01000000;49.09000000;269918969.60
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660671;2018-12-31;0.00000000;27.84000000;86484241.28
00.001.180/0001-26;2021-01-01;7;111351;CENTRAIS ELET BRAS S.A. - ELETROBRAS;660672;2021-12-31;0.00000000;0.00000000;0.00
