CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Valor_Mobiliario;Identificacao_Valor_Mobiliario;Pais_Negociacao;Mercado;Administradora;Data_Emissao;Data_Inicio_Listagem;Percentual;Descricao_Segmento;Descricao_Proporcao_Certificado;Descricao_Banco_Depositario;Descricao_Instituicao_Custodiante
02.421.421/0001-11;2021-01-01;11;115627;TIM S.A.;Ações;Ações;Estados Unidos;Bolsa de Valores de Nova York (NYSE);Bolsa de Valores de Nova York (NYSE);2021-10-13;2021-10-13;0.000000;Os American Depositary Receipts ("ADR") da Companhia são totalmente lastreados por ações ordinárias.;Cada ADR corresponde a 5 ações ordinárias de nossa emissão.;J.P. Morgan Chase & Co;Banco Bradesco S.A.
02.474.103/0001-19;2021-01-01;10;115589;ENGIE BRASIL ENERGIA S.A.;American Depositary Receipts (ADR) Nível I;EGIEY;Estados Unidos;Mercado de balcão norte-americano de títulos - Over the Conter (OTC).;Pink OTC Markets;1998-06-01;1998-06-01;1.120000;American Depositary Receipts (ADR).;Um ADR para cada ação ordinária.;The Bank of New York Mellon.;Itaú Corretora de Valores S.A.
02.558.157/0001-62;2021-01-01;11;114359;TELEFÔNICA BRASIL S.A;American Depositary Receipt;VIV;Estados Unidos;Bolsa de Valores;Bolsa de valores de Nova Iorque (NYSE);1998-11-16;1998-11-16;0.000000;;Cada ADR representa uma ação ordinária.;Citibank N.A.;Citibank N.A.
02.736.470/0001-43;2021-01-01;1;108212;CONFIANZA SECURITIZADORA SA;Pátria;1;Brasil;1;1;2019-01-01;2019-01-01;0.010000;;;;
02.762.121/0001-04;2021-01-01;7;115702;SANTOS BRASIL PARTICIPACOES S.A.;Certificados de Depósito de Valores Imobiliários;Global Depositary Receipt (GDR);Estados Unidos;Mercado de balcão de valores mobiliários dos EUA (Rule 144A  e Reg S).;Bolsa de Nova York (mercado local);2007-12-01;2007-12-01;0.000000;Mercado de balcão (considerada a diferença entre o mercado dos EUA e o brasileiro).;Cada GDR corresponde a cinco ações ordinárias de emissão da Companhia.;The Bank of New York Mellon Corporation;The Bank of New York Mellon Corporation
02.783.423/0001-50;2021-01-01;1;105727;ALTERE SECURITIZADORA S.A.;Não há valores mobiliários em negociação em mercados estrangeiros;Não há valores mobiliários em negociação em mercados estrangeiros;Brasil;Não há valores mobiliários em negociação em mercados estrangeiros;Não há valores mobiliários em negociação em mercados estrangeiros;2019-12-31;2019-12-31;0.000000;;;;
02.800.026/0001-40;2021-01-01;13;115845;COGNA EDUCAÇÃO S.A.;Ações Ordinárias;COGNY;Estados Unidos;Mercado de Balcão Americano (OTC);SEC (Securities and Exchange Commission);2013-10-07;2013-10-24;0.330000;ADR Nível 1;1 ação ordinária para cada 1 certificado de depósito no exterior;The Bank of New York Mellon;Banco Bradesco S.A.
02.916.265/0001-60;2021-01-01;12;115684;JBS S.A.;ADR;JBSAY;Estados Unidos;Mercado de Balcão;OTCQX;2008-12-01;2008-12-01;0.837860;Mercado de balcão, sob o código "JBSAY".;Uma ADR representa 2 ações ordinárias de emissão da Companhia;The Bank of New York Mellon;
02.932.074/0001-91;2021-01-01;6;114394;HYPERA S.A.;American Depositary Receipts ("ADRs") Nível 1;HYPMY;Estados Unidos;Mercado de balcão não organizado;Não aplicável;2010-05-26;2010-05-26;0.000000;Nivel 1;1 (um) ADR corresponde a 1 (uma) ação ordinária de emissão da Companhia.;Citibank N.A.;Itaú Unibanco S.A.
02.998.301/0001-81;2021-01-01;8;114549;RIO PARANAPANEMA ENERGIA S.A.;American Depositary Receipts - ADR's;DEIPY;Estados Unidos;Mercado de Balcão - OTC.;Pink OTC Markets.;1999-09-24;1999-09-24;0.090000;Nível I Mercado de balcão americano - OTC.;1 ADR = 1 Ação ON ou PN.;;Banco Itaú S/A.
02.998.611/0001-04;2021-01-01;10;119216;ISA ENERGIA BRASIL;CTPTY;CTPTY;Estados Unidos;Mercado de Balcão Americano;Financial Industry Regulatory Authority;1999-09-24;2011-09-24;0.000000;ADR Nível 1;;JP Morgan Chase Bank;Santander Securities Services Brasil DTVM S.A.
02.998.611/0001-04;2021-01-01;10;119216;ISA ENERGIA BRASIL;CTPTY;CTPZY;Estados Unidos;Balcão Americano - OTC;Financial Industry Regulatory Authority;1999-09-21;1999-09-24;0.010000;ADR Nível 1;;JP Morgan Chase Bank;Santander Securities Services Brasil DTVM S.A.
03.220.438/0001-73;2021-01-01;18;115541;EQUATORIAL S.A.;ADR;EQUEY;Estados Unidos;Mercado de Balcão norte americano (OTC - Over the Counter);Pink OTC Market Inc.;2008-12-19;2008-12-19;0.200000;Nível 1.;0,06%;Citibank, N.A.;Citibank, N.A.
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;American Depositary Shares (ADSs);American Depositary Receipts (ADRs);Estados Unidos;OTC - Over the Counter;Financial Industry Regulatory Authority - FINRA;2008-11-17;2008-11-17;0.000000;;Cada certificado de depósito corresponde a uma ação ordinária de emissão da Companhia.;JP Morgan Chase Bank NA;Banco Bradesco
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;Ações;BRAP4 PN;Espanha;latibex;Bolsas e Mercados da Espanha S.A. (BME).;2001-07-10;2001-07-10;0.001344;;;;A Instituição custodiante depende de cada acionista
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;Ações;BRAP3 ON;Espanha;Latibex;Bolsas e Mercados da Espanha S.A. (BME).;2001-07-10;2001-07-10;0.130732;;;;A Instituição custodiante depende de cada acionista
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;American Depositary Receipts - ADR;American Depositary Receipts Level 1, sb o código "MRRTY";Estados Unidos;Mercado de balcão norte-americano (OTC);U.S. Securities and Exchange Commission - SEC;2010-09-02;2010-09-02;1.690000;Nível I de depositary receipts - ADR;0,22% Um ADR representa uma ação ordinária de emissão da Companhia.;Deutsche Bank Trust Company Americas;taú Unibanco S.A.
05.721.735/0001-28;2021-01-01;10;106624;WILSON SONS LTD.;Ações;WILSN;Luxemburgo;EuroMTF;Luxembourg Stock Exchange;2007-04-30;2007-04-30;0.000000;;;The Bank of New York (Luxembourg) S.A.;The Bank of New York (Luxembourg) S.A.
06.047.087/0001-39;2021-01-01;12;115656;REDE D'OR SÃO LUIZ S.A.;Senior Notes;Bond RDSL - ISIN Code USL7915RAA43 (Reg S) e ISIN Code US75735KAA79 (Rule 144A);Luxemburgo;Euro MTF Market;Luxembourg Stock Exchange;2018-01-17;2018-01-17;100.000000;;;;
06.047.087/0001-39;2021-01-01;12;115656;REDE D'OR SÃO LUIZ S.A.;Senior Notes;Bond RDSL - ISIN Code USL7915TAA09 (Reg S) e ISIN Code US75735GAA67 (Rule 144A);Luxemburgo;Euro MTF Market;Luxembourg Stock Exchange;2020-01-22;2020-01-22;100.000000;;;;
06.057.223/0001-71;2021-01-01;18;115525;SENDAS DISTRIBUIDORA S.A.;American Depositary Shares (ADSs);ASAI;Estados Unidos;New York Stock Exchange;Securities and Exchange Commission (SEC);2021-02-12;2021-03-08;0.000000;Bolsa de Valores;Cada ADS representa 1 ação ordinária;JP Morgan Chase Bank, N.A.;Itaú Corretora de Valores S.A.
06.164.253/0001-87;2021-01-01;26;115734;GOL LINHAS AEREAS INTELIGENTES S.A.;American Depositary Shares;GOL US;Estados Unidos;NYSE;Bank of New York;2004-06-24;2004-06-24;21.870000;ADR Nível 3;Uma American Depositary Share (ADS) equivale a duas (2) ações preferenciais da Companhia por ADS.;THE BANK OF NEW YORK ADR DEPARTMENT;Banco Itaú S.A.
06.948.969/0001-75;2021-01-01;3;106436;LINX S.A.;American Depositary Receipt;LINX;Estados Unidos;Bolsa de Valores;Bolsa de valores de Nova Iorque (NYSE);2019-06-26;2019-06-26;12.190000;ADR Nível 3;Cada ADR representa uma ação ordinária;Bank of New York Mellon;Banco Itaú S.A.
06.977.745/0001-91;2021-01-01;16;115718;BR MALLS PARTICIPACOES S.A.;GDR;BRMLL;Estados Unidos;Balcão;Financial Industry Regulatory Authority - FINRA;2007-11-01;2007-11-30;0.000000;;;JP Morgan;Itaú Unibanco S.A.
06.977.745/0001-91;2021-01-01;16;115718;BR MALLS PARTICIPACOES S.A.;ADR;BRMSY;Estados Unidos;Mercado OTC - Over the counter;Financial Industry Regulatory Authority - FINRA;2008-11-01;2008-11-30;0.000000;;;JP Morgan;Itaú Unibanco S.A.
07.253.321/0001-47;2021-01-01;1;105092;CARBOMIL SA MINER. E INDUSTRIA;DEBENTURES;DEBENTURES SIMPLES;Brasil;24.000.000,00;OLIVEIRA TRUST;1992-11-01;1992-11-01;0.010000;;;;
07.275.159/0001-68;2021-01-01;1;104187;PETROLEO LUB DO NORDESTE SA;AÇOES;AÇOES;Brasil;NAO SE APLICA;NAO SE APLICA;2019-01-01;2019-01-01;0.000000;;;;
07.526.557/0001-00;2021-01-01;12;114809;AMBEV S.A.;ADRs;Programa de American Depositary Receipts Nível 2;Estados Unidos;Secundário;Bolsa de Valores de Nova York (New York Stock Exchange - NYSE);2013-11-11;2013-11-11;56.500000;Programa de American Depositary Receipts - ADR Nível 2.;1 ADR representa 1 ação ordinária de emissão da Companhia.;The Bank of New York Mellon;Banco Bradesco S.A.
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;American Depositary Receipt;LND;Estados Unidos;Bolsa de Valores;New York Stock Echange;2012-11-08;2012-11-08;1.000000;;Cada American Depositary Receipt equivale a 1 ação ordinária de emissão da Companhia.;Bank of New York Mellon;Banco Itaú Unibanco S.A.
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;ações (ADR);ERJ;Estados Unidos;New York Stock Exchange (NYSE);Securities and Exchange Commission (SEC);2000-07-21;2000-07-21;45.900000;ADR nível III.;A proporção é de 1 ADS para 4 ações ordinárias.;O banco depositário das ADRs da companhia no exterior é o JP Morgan Chase Bank.;
07.857.093/0001-14;2021-01-01;6;112297;AURA MINERALS INC.;Ações;ORA;Canadá;Bolsa de Valores de Toronto (Toronto Stock Exchange);Bolsa de Valores de Toronto (Toronto Stock Exchange);2006-07-25;2006-07-25;100.000000;;;;
07.857.850/0001-50;2021-01-01;11;115791;GP INVESTMENTS, LTD.;0;Ações Classe A;Luxemburgo;Bolsa de Luxemburgo (Luxembourg Stock Exchange);Euro MTF;2006-06-02;2006-06-02;100.000000;;;Banco Itaú S.A.;JP Morgan Bank Luxembourg S.A.
08.065.557/0001-12;2021-01-01;17;115561;TECNISA S.A.;Global Depositary Receipts;TNSAY: OTC;Estados Unidos;Mercado de balcão;Securities Exchange Commission (SEC);2007-01-31;2007-01-31;0.000000;Regra 144A e do Regulamento S;Cada ADR negociada no exterior representa 2 (duas) ações ordinárias da Companhia.;The Bank of New York Mellon;Itaú Unibanco S.A.
08.159.965/0001-33;2021-01-01;10;112590;IGUA SANEAMENTO S.A.;Não possuímos valores mobiliários negociados em mercados estrangeiros;Não possuímos valores mobiliários negociados em mercados estrangeiros;Brasil;Não possuímos valores mobiliários negociados em mercados estrangeiros;Não possuímos valores mobiliários negociados em mercados estrangeiros;2020-01-01;2020-12-31;0.000000;;;;
08.493.364/0001-62;2021-04-01;1;106525;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;N/A;N/A;Brasil;N/A;N/A;2021-03-31;2021-03-31;0.000000;;;;
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;American Depositary Receipts;Programa de ADRs Nível I;Estados Unidos;Mercado de Balcão, na New York Stock Exchange (NYSE);New York Stock Exchange (NYSE);2007-08-13;2007-08-13;0.020000;ADRs listados no mercado de balcão da New York Stock Exchange (NYSE);Proporção: Cada 1 ADR representa 4 ações ordinárias.;The Bank Of New York Mellon;Itaú Unibanco S.A.
08.807.432/0001-10;2021-01-01;10;115625;YDUQS PARTICIPACOES S.A.;YDUQY;YDUQY;Estados Unidos;OTCQX International Premier ("OTCQX");SEC (Securities and Exchange Commission);2014-11-17;2014-11-17;1.150000;OTCQX;1 ação ordinária para cada 1 certificado de depósito no exterior;BNY Mellon;The Bank of New York Mellon
09.305.994/0001-29;2021-01-01;9;115872;AZUL S.A.;Certificados de Depósito de Valores Mobiliários;American Depositary Receipts;Estados Unidos;Bolsa de Valores;New York Stock Exchange (NYSE);2017-03-31;2017-04-11;40.000000;ADR Nível III;A proporção é de 1 ADS para 3 ações preferenciais.;Citibank N.A.;Banco Bradesco S.A.
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;American Depositary Receipts Nível 1;CDLDY;Estados Unidos;OTC;JP Morgan Chase Bank;2018-12-12;2018-12-12;4.180000;Programa de American Depositary Receipts - ADR Nível 1.;1 ADR = 1 ADS = 1 ação ON da Companhia.;;
10.440.482/0001-54;2021-01-01;11;114478;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;As Units são negociadas no exetrior na Nasdaq sob a forma de ADS;American Depositary Shares (ADS);Estados Unidos;Os ADSs poderão ser negociados no mercado Norte Americano;A entidade administradora é a SEC, órgão norte-americano;2021-10-18;2021-10-18;0.000000;Nasdaq Stock Market (NASDAQ).;Cada ADS negociada no exterior é composta de 2 Units da Companhia.;O banco depositário das ADS é o The Bank of New York Mellon.;A instituição custodiante é a Santander Caceis Distribuidora de Títulos e Valores Mobiliários S.A.
10.608.405/0001-60;2021-01-01;16;113983;BARI SECURITIZADORA S.A.;0;0;Brasil;0;0;2018-01-01;2018-01-01;0.000000;;;;
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;Não há valores mobiliários em negociação em mercados estrangeiros;Não há valores mobiliários em negociação em mercados estrangeiros;Brasil;Não há valores mobiliários em negociação em mercados estrangeiros;Não há valores mobiliários em negociação em mercados estrangeiros;2018-12-31;2018-12-31;0.000000;;;;
11.716.471/0001-17;2021-01-01;2;109452;TRX SECURITIZADORA S.A.;N/A;N/A;Brasil;N/A;N/A;2020-12-31;2020-12-31;0.000000;;;N/A;
12.261.588/0001-16;2021-01-01;1;104740;POLO CAPITAL SECURITIZADORA S.A;não há negociação em mercados estrangeiros;não há negociação em mercados estrangeiros;Brasil;não há negociação em mercados estrangeiros;não há negociação em mercados estrangeiros;2019-12-31;2019-12-31;100.000000;não há negociação em mercados estrangeiros;não há negociação em mercados estrangeiros;não há negociação em mercados estrangeiros;não há negociação em mercados estrangeiros
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Ação Ordinária;Level 2 ADR - SUZ, CUSIP 86959K105 e ISIN BRSUZBACNOR0 (DR ISIN: US86959K1051);Estados Unidos;Bolsa de Valores de Nova York;Bolsa de Valores de Nova York;2018-12-10;2018-12-10;3090000.000000;ADR nível 2;Cada 1 ADR corresponde a 1 ação ordinária (SUZB3);The Bank of New York Mellon;Itaú Unibanco S.A.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;ADR (American Depositary Receipt);CUSIP 53956W300, ISIN US53956W3007 e símbolo LZRFY;Estados Unidos;Mercado de balcão;OTC (Over-The-Counter);2012-06-05;2012-06-05;0.660000;O segmento QX é o nível mais alto do mercado OTC dos EUA.;1:1 (uma ADR para cada ação ordinária).;The Bank of New York Mellon.;Banco Bradesco S.A..
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Ações;Ações Ordinárias;Estados Unidos;NYSE (New York Stock Exchange);SEC (U.S. Securities Exchange Commission);2007-06-01;2007-06-01;0.300000;ADR Nível II;;Citibank;
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Ações;Ações Preferenciais;Estados Unidos;NYSE (New York Stock Exchange);SEC (U.S. Securities Exchange Commission);2001-09-01;2001-09-01;26.330000;ADR Nível II;;Citibank;
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Ações;Ações Preferenciais;Espanha;Latibex;CMNV (Comisión Nacional del Mercado de Valores);2002-07-01;2002-07-01;0.140000;;;Banco Espírito Santo (Banco Intermediário);
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;American Depositary Receipts - Nível I;BBSEY;Estados Unidos;Secundário;Over-the-Counter (OTCMarket);2014-03-28;2014-03-28;0.580000;Balcão. OTCPink.;1:1 (uma ADR para cada ação ordinária).;Em 31/12/2020, o Citibank, N.A. era o Banco Depositário.;Banco do Brasil S.A.
18.572.225/0001-88;2021-01-01;1;105428;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;0,01;Não aplicavel;Brasil;0,001;Não aplicavel;2000-12-31;2000-12-31;0.010000;;;;
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;ADR;MOVYY;Estados Unidos;Mercado de balcão;Nova Iorque - OTC;2019-02-07;2019-02-07;0.000000;ADRs listados em mercado de balcão (OTC) de Nova Iorque;Cada 1 ADR representa 1 ação ordinária;Deutsche Bank Trust Company Americas;Banco Bradesco S.A.
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;Ações;NU;Estados Unidos;New York Stock Exchange - NYSE;New York Stock Exchange - NYSE;2021-11-23;2021-11-23;0.000000;;;Banco Bradesco S.A.;Bank of New York Mellon
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;Nao se aplica;010101;Brasil;Nao se aplica;Nao se aplica;2018-12-31;2018-12-31;100.000000;;;;
26.845.702/0001-60;2021-01-01;1;105604;BELÉM TRANSMISSORA DE ENERGIA S.A;ADR;EQUEY;Estados Unidos;Mercado de Balcão norte americano (OTC - Over the Counter);Pink OTC Market Inc;2008-12-19;2008-12-19;0.200000;;0,06%;Citibank, N.A.;Citibank, N.A.
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;Nota Comercial;Notas ordinárias (bonos ordinarios) de até COP$330.000.000.000;Colômbia;Segundo Mercado;Bolsa de Valores de Colombia S.A. - BVC;2019-05-23;2019-05-23;100.000000;;;DECEVAL;DECEVAL
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;Nota Comercial;Notas subordinadas de USD600 milhões à taxa fixa de 7,750%;Luxemburgo;Euro MTF Market;Euro MTF Market (Luxembourg Stock Exchange);2019-02-12;2019-02-12;100.000000;;;Deutsche Bank;Deutsche Bank
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;Nota Comercial;Notas subordinadas de USD 800 milhões à taxa fixa de 5,75%;Luxemburgo;Euro MTF Market;Euro MTF Market (Luxembourg Stock Exchange);2012-09-28;2012-09-28;98.140000;;;Deutsche Bank;Deutsche Bank
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;Nota Comercial;Notas subordinadas de USD500 milhões à taxa fixa de 5,5%;Luxemburgo;Euro MTF Market;Euro MTF Market (Luxembourg Stock Exchange);2017-12-14;2017-12-14;99.430000;;;Deutsche Bank;Deutsche Bank
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;Nota Comercial;Notas seniores de USD500 milhões à taxa fixa de 4,5%;Luxemburgo;Euro MTF Market;Euro MTF Market (Luxembourg Stock Exchange);2019-12-10;2019-12-10;99.430000;;;Deutsche Bank;Deutsche Bank
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;ADR;NTCO;Estados Unidos;Bolsa de Valores de Nova York;Bolsa de Valores de Nova York;2020-01-06;2020-01-06;0.000000;ADS Nível II;1 ADS corresponde a 2 ações ordinárias;The Bank of New York Mellon;Itaú Unibanco S.A.
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;ADR;NTCO;Estados Unidos;Bolsa de Valores de Nova York;Bolsa de Valores de Nova York;2020-01-06;2020-01-06;0.000000;ADS Nível II;1 ADS corresponde a 2 ações ordinárias;The Bank of New York Mellon;Itaú Unibanco S.A.
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;American Depositary Shares (ADSs);PBRA;Estados Unidos;New York Stock Exchange (NYSE);Securities and Exchange Comission (SEC);2001-02-22;2001-02-22;11.500000;Bolsa de Valores;Cada PBRA representa duas ações preferenciais;Bank of New York Mellon - BNY MELLON (Jan/2012 a Dez/2019). JP Morgan Chase a partir de 01/01/2020.;Banco do Brasil e Central Depositária da B3 até 29/08/18. Banco Bradesco a partir de 30/08/18.
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;Certificados de Depósitos de Ações;XPBRA;Espanha;Latibex;Comisión Nacional del Mercado de Valores (CNMV);2002-07-09;2002-07-09;0.060000;Bolsa de Valores;Cada XPBRA representa uma ação preferencial;;
