CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
08.493.364/0001-62;2021-03-31;1;97988;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;293016;2018-07-01;JUCEMG;2018-08-01;75874866.65;Subscrição particular;319224665;0;319224665;23.76800000;R$ por Unidade;0.00000000;Aporte do valor patrimonial da unidade Vale do Pontal Açúcar e Etanol Ltda.;
08.493.364/0001-62;2021-03-31;1;97988;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;293017;2020-09-30;JUCEMG;2020-09-30;124653374.55;Subscrição particular;194333694;0;194333694;0.00000000;R$ por Unidade;0.00000000;;
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341388;2011-08-15;Conselho de Administração;2011-08-15;63725.52;Subscrição particular;187428;374856;562284;0.00019502;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio liquido e quantidade de ações referentes ao exercício social de 2008;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341389;2011-10-25;Conselho de Administração;2011-08-17;376044302.32;Subscrição particular;52815211;0;52815211;1.15727167;R$ por Unidade;7.12000000;O critério para determinação do preço de emissão foi estabelecido levando em consideração a perspectiva de rentabilidade da Companhia, em que a Administração entende ser compatível com seu valor econômico, conforme laudo de avaliação anexo à ata da RCA de 17/08/2011.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341390;2012-01-26;Conselho de Administração;2012-01-26;7782.60;Subscrição particular;22890;45780;68670;0.00001107;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341391;2012-03-01;Conselho de Administração;2012-03-01;7480.00;Subscrição particular;22000;44000;66000;0.00001064;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341392;2012-05-30;Conselho de Administração;2012-05-30;7649.32;Subscrição particular;22498;44996;67494;0.00001088;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341393;2012-07-13;Conselho de Administração;2012-07-13;314700407.84;Subscrição particular;24987244;8730416;33717660;0.44777388;R$ por Unidade;9.33340000;Laudo Contábil;Moeda Corrente Nacional
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341394;2012-10-23;Conselho de Administração;2012-10-23;1870.00;Subscrição particular;5500;11000;16500;0.00000183;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341395;2012-11-26;Conselho de Administração;2012-11-26;43288.46;Subscrição particular;127319;254638;381957;0.00004254;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341396;2013-03-18;Conselho de Administração;2013-03-18;13298.08;Subscrição particular;39112;78224;117336;0.00001307;R$ por Unidade;0.34000000;O preço de emissão das ações foi fdeterminado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341397;2013-08-12;Conselho de Administração;2013-08-12;121328.66;Subscrição particular;356849;713698;1070547;0.00001192;R$ por Unidade;0.34000000;O preço de emissão das ações foi fdeterminado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341398;2013-09-19;Conselho de Administração;2013-09-19;21261.90;Subscrição particular;62535;125070;187605;0.00002089;R$ por Unidade;0.34000000;O preço de emissão das ações foi fdeterminado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341399;2013-12-20;Conselho de Administração;2013-12-20;2041.02;Subscrição particular;6003;12006;18009;0.00000200;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;em dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341400;2014-02-20;Conselho de Administração;2014-11-03;1550264983.19;Subscrição particular;87196901;0;87196901;37.69730887;R$ por Unidade;17.77890000;O preço de emissão por ação ordinária foi de R$ 17,7789, estabelecido nos termos do artigo 170, §1º, I da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada, levando-se em consideração a perspectiva de rentabilidade da Companhia e com amparo em estudo econômico, anexo à Ata de Reunião do Conselho de Administração realizada em 20 de fevereiro de 2014 ("Ata de RCA").;A Cemig GT realizou dois adiantamentos para futuro aumento de capital ("AFAC"), sendo:1º AFAC realizado na Chipley, no valor de R$ 739.943.143,10, no dia 14 de fevereiro2º AFAC realizado na Renova, no valor de R$ 810.128.654,56, no dia 31 de março de 2014.As demais ações subscritas pelos acionistas no aumento de capital foram integralizadas, no ato da subscrição, à vista e em moeda corrente nacional.
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341401;2014-10-30;Conselho de Administrção;2014-12-03;17056.10;Subscrição particular;50165;100330;150495;0.04725045;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimônio líquido e quantidade de ações referentes ao exercício social de 2008.;Dinheiro.
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341402;2015-05-06;Conselho de Administração;2015-07-02;13317.46;Subscrição particular;39169;78338;117507;0.00051860;R$ por Unidade;0.34000000;O preço de emissão das ações foi determinado pela divisão do patrimômio líquido e quantidade de ações referentes ao exercício social de 2008.;Dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341403;2016-02-02;Conselho de Administração;2016-06-21;280002277.44;Subscrição pública;42042219;165;42042384;0.28475266;R$ por Unidade;6.60000000;O preço foi determinado por laudo de avaliação econômico-financeira realizado por uma consultoria independente.;Em dinheiro, à vista.
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341404;2016-12-23;Conselho de Administração;2017-06-20;112763862.00;Subscrição pública;50888993;5492938;56381931;3.95930000;R$ por Unidade;6.00000000;O preço foi determinado por laudo de avaliação econômico-financeira realizado por uma consultoria independente.;Em dinheiro, à vista.
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341405;2021-03-01;Conselho de Administração;2021-05-06;334396776.50;Subscrição particular;19502468;38920274;58422742;11.29422756;R$ por Unidade;17.17000000;O preço de emissão das ações foi determinado de acordo com o preço médio diário ponderadopelo volume diário de negociações das ações ordinárias e preferenciais, nos 30 (trinta) pregõesanteriores à data do pedido de recuperação judicial das sociedades do Grupo Renova, em 16 deoutubro de 2019, nos termos do artigo 170, §1º, inciso III, da Lei das Sociedades por Ações, dacláusula 14.1.3, do Plano Sociedades Consolidadas, e da cláusula 12.1.3, do Plano ASIII Fase A.O período considerado para fins do cálculo do preço médio, imediatamente anterior à data dopedido de recuperação judicial, conforme previsto nos Planos, tem por objetivo evitar eventuaisefeitos e distorções que podem vir a ser causados pelo processo de recuperação judicial nacotação das ações;Conversao de crédito de alguns credores da Recupeção Judicial em capital da companhia e em dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341406;2021-06-22;Conselho de Administração;2021-08-23;54763295.78;Subscrição particular;4666882;4670700;9337582;1.66192487;R$ por Unidade;6.29000000;O preço de emissão das ações foi determinado de acordo com o preço médio diário ponderadopelo volume diário de negociações das ações ordinárias e preferenciais, nos 30 (trinta) pregõesanteriores à data do pedido de recuperação judicial das sociedades do Grupo Renova, em 16 deoutubro de 2019, nos termos do artigo 170, §1º, inciso III, da Lei das Sociedades por Ações, dacláusula 14.1.3, do Plano Sociedades Consolidadas, e da cláusula 12.1.3, do Plano ASIII Fase A.O período considerado para fins do cálculo do preço médio, imediatamente anterior à data dopedido de recuperação judicial, conforme previsto nos Planos, tem por objetivo evitar eventuaisefeitos e distorções que podem vir a ser causados pelo processo de recuperação judicial nacotação das ações;Conversao de crédito de alguns credores da Recupeção Judicial em capital da companhia e em dinheiro
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;341407;2021-06-22;Conselho de Administração;2021-08-23;54763295.78;Subscrição particular;4666882;4670700;9337582;1.66192487;R$ por Unidade;6.29000000;O preço de emissão das ações foi determinado de acordo com o preço médio diário ponderadopelo volume diário de negociações das ações ordinárias e preferenciais, nos 30 (trinta) pregõesanteriores à data do pedido de recuperação judicial das sociedades do Grupo Renova, em 16 deoutubro de 2019, nos termos do artigo 170, §1º, inciso III, da Lei das Sociedades por Ações, dacláusula 14.1.3, do Plano Sociedades Consolidadas, e da cláusula 12.1.3, do Plano ASIII Fase A.O período considerado para fins do cálculo do preço médio, imediatamente anterior à data dopedido de recuperação judicial, conforme previsto nos Planos, tem por objetivo evitar eventuaisefeitos e distorções que podem vir a ser causados pelo processo de recuperação judicial nacotação das ações;Conversao de crédito de alguns credores da Recupeção Judicial em capital da companhia e em dinheiro
08.560.444/0001-93;2021-01-01;6;112634;CIA CELG DE PARTICIPACOES - CELGPAR;334460;2020-04-03;ASSEMBLEIA GERAL EXTRAORDINARIA;2020-04-03;2786464877.43;Subscrição particular;45154186;0;45154186;137.77337852;R$ por Unidade;61.71000000;Valor de Mercado (Incisso III, do §1º, do Artigo 170 da Lei nº 6.404/1976).;Subscrição particular.
08.574.411/0001-00;2021-01-01;2;114455;PRÁTICA PRODUTOS S.A.;339500;2016-05-31;AGE;2019-05-31;13923637.75;Subscrição particular;737058;0;737058;113.20000000;R$ por Unidade;18.89000000;Perspectiva de rentabilidade futura nos termos do art. 170 §1º inciso I da Lei das S.A.;Em dinheiro
08.574.411/0001-00;2021-01-01;2;114455;PRÁTICA PRODUTOS S.A.;339501;2017-12-31;AGE;2017-12-31;2844648.62;Subscrição particular;3355031;787495;4142526;10.84000000;R$ por Unidade;1.00000000;Perspectiva de rentabilidade futura, nos termos do art. 170, §1º, inciso I, da Lei das S.A.;Em dinheiro
08.613.550/0001-98;2021-01-01;10;113739;NEXPE PARTICIPAÇÕES S.A;337258;2018-05-11;Conselho de Administração;2018-05-11;67745747.92;Subscrição particular;144097336;0;144097336;11.21914930;R$ por Unidade;0.47000000;O critério adotado para definição do preço de emissão das novas ações em R$ 0,47 (quarenta e sete centavos de real) foi o preço de fechamento das ações de emissão da Companhia negociadas na B3 no pregão de hoje, dia 11/05/2018, adicionado complementarmente um deságio de 10% (dez por cento), conforme previsto no artigo 170, §1º, III da Lei das S.A.;Conforme disposto no artigo 171 da Lei das S.A., será concedido a todos os acionistas titulares de ações da Companhia em 18/05/2018 o prazo de 30 (trinta) dias para exercício do direito de preferência para subscrição das ações decorrentes do Aumento de Capital, iniciando-se em 21/05/2018, e encerrando-se em 19/06/2018, inclusive ("Prazo de Subscrição"). Os acionistas que optarem por exercer o direito de preferência no âmbito escritural, deverão fazê-lo por meio da assinatura de boletim de subscrição, conforme modelo disponibilizado pelo Banco Itaú S.A., instituição financeira responsável pelos serviços de custódia escritural das ações da Companhia, acompanhado da entrega dos documentos descritos no item 5 do Aviso aos Acionistas nas agências especializadas. Os acionistas que optarem por exercer o direito de preferência por meio dos agentes de custódia dos titulares de direitos de subscrição custodiados na Central Depositária de Ativos da B3 ("Central Depositária"), deverão observar os procedimentos operacionais, prazos e regras estipuladas pela B3.
08.613.550/0001-98;2021-01-01;10;113739;NEXPE PARTICIPAÇÕES S.A;337259;2018-05-11;Conselho de Administração;2018-07-06;67725747.92;Subscrição particular;106880371;0;106880371;41.77000000;R$ por Unidade;0.47000000;O critério adotado para definição do preço de emissão das novas ações em R$ 0,47 (quarenta e sete centavos de real) foi o preço de fechamento das ações de emissão da Companhia negociadas na B3 no pregão de hoje, dia 11/05/2018, adicionado complementarmente um deságio de 10% (dez por cento), conforme previsto no artigo 170, §1º, III da Lei das S.A. Dentre as alternativas previstas no artigo 170, §1º da Lei das S.A., a Companhia entende que a cotação em bolsa é a que melhor representa o valor que os investidores estão dispostos a pagar pelas ações da Companhia. A adição do deságio visa tornar o negócio atrativo em comparação às diversas outras oportunidades de investimentos disponíveis, buscando incentivar a adesão do maior número possível de acionistas ao Aumento de Capital.Em linha com o proferido no Processo CVM nº RJ2010/16884, a definição do preço para emissão das ações levou em consideração o maior valor que acredita-se permitir a subscrição da totalidade das ações referentes ao Aumento de Capital. Assim, fora levado em consideração operações similares preterias realizadas por outras companhias, os atuais desafios da Companhia e do mercado imobiliário, assim como o atual panorama político e macroeconômico do país, tudo para que a maior quantidade possível de acionistas se sintam atraídos a participar do Aumento de Capital.Tendo em vista o grau de liquidez das ações da Companhia e sua presente base de acionistas, a Administração entendeu que a aplicação de deságio equivalente a 10% (dez por cento) é adequado para incentivar a subscrição do Aumento de Capital e maximizar a captação de recursos pela Companhia.;Os acionistas que optarem por exercer o direito de preferência no âmbito escritural, deverão fazê-lo por meio da assinatura de boletim de subscrição, conforme modelo disponibilizado pelo Banco Itaú S.A., instituição financeira responsável pelos serviços de custódia escritural das ações da Companhia, acompanhado da entrega dos documentos descritos no item 5 deste Aviso aos Acionistas na agências especializadas.Os acionistas que optarem por exercer o direito de preferência por meio dos agentes de custódia dos titulares de direitos de subscrição custodiados na Central Depositária de Ativos da B3 ("Central Depositária"), deverão observar os procedimentos operacionais, prazos e regras estipuladas pela B3.
08.613.550/0001-98;2021-01-01;10;113739;NEXPE PARTICIPAÇÕES S.A;337260;2021-01-12;Assembleia Geral dos Acionistas;2021-01-12;120000000.00;Subscrição particular;42253521;0;42253521;18.35000000;R$ por Unidade;2.84000000;O preço de emissão foi fixado nos termos do art. 170, § 1º, III da Lei nº 6.404/76, com base nos preços médios de fechamento das ações de emissão da Companhia, ponderados pelo volume, apurados no encerramento de cada pregão da B3 no período de 360 (trezentos e sessenta) dias compreendido entre 26 de novembro de 2019 e 20 de novembro de 2020.;Aumento de capital mediante a capitalização dos créditos representados pela totalidade da primeira emissão de debêntures da Companhia, respeitado o direito de preferência dos acionistas, a ser exercido mediante pagamento à vista, em moeda corrente nacional, hipótese em que as importâncias por eles pagas devem ser entregues aos titulares das debêntures, de forma proporcional, conforme o disposto no art. 171, §2º, da Lei nº 6.404/76.
08.613.550/0001-98;2021-01-01;10;113739;NEXPE PARTICIPAÇÕES S.A;337261;2022-01-27;Conselho de Administração;2022-03-25;54789116.50;Subscrição particular;54246650;0;54246650;2.84000000;R$ por Unidade;1.01000000;O preço de emissão das novas ações foi fixado nos termos do art. 170, § 1º, III da Lei nº 6.404/76, com base nos preços médios de fechamento das ações de emissão da Companhia, apurados no encerramento dos pregões da B3 S.A. - Brasil, Bolsa, Balcão ("B3") realizados dentro do período de 65 dias, compreendido entre 22 de outubro de 2021 e 26 de janeiro de 2022, e com a aplicação de um deságio de 15%, critério este que compatível com práticas de mercado e com a atual realidade da Companhia e do mercado de capitais brasileiro. O critério de cotação das ações em bolsa se mostrou o mais adequado e objetivo para a tomada de decisão pelos acionistas da Companhia em razão das condições econômicas e de mercado e considerando, ainda, os volumes financeiros médios diários de negociação (ADTV) das ações de emissão da Companhia na B3. O preço de emissão de R$1,01, apurado conforme indicado acima, é aproximadamente 14% menor do que o preço de fechamento das ações de emissão da Companhia no pregão mais recente da B3, encerrado em 26 de janeiro de 2022, cujo preço de emissão foi de R$ 1,17. Com relação aos demais critérios elencados no art. 170, §1º da Lei nº 6.404/76, a administração da Companhia destaca que: (a) o critério de perspectiva de rentabilidade futura baseia-se, necessariamente, em uma série de premissas que vêm sendo fortemente afetadas pela conjuntura atual, dadas as incertezas econômicas e de mercado, não se mostrando, portanto, neste momento, o mais apropriado e (b) o critério do valor do patrimônio líquido é determinado com base exclusivamente em critérios contábeis, não necessariamente refletindo, em todos os momentos, a visão do mercado em relação ao valor da Companhia, mostrando-se portanto não ser o mais adequado. O valor patrimonial das ações de emissão da Companhia e o valor dado pela perspectiva de rentabilidade da Companhia, portanto, não foram considerados como metodologias adequadas para a fixação do preço de emissão no momento.;(1) Os titulares de direitos de subscrição custodiados na Central Depositária de Ativos da B3 ("Central Depositária da B3") que desejarem exercer seu direito de preferência deverão fazê-lo por meio de seus agentes de custódia e de acordo com as regras estipuladas pela própria Central Depositária da B3 que recomenda, dentre outros procedimentos específicos, que os acionistas que tenham as ações custodiadas por ela manifestem seu interesse em subscrever as ações até 2 (dois) dias úteis antes da data limite estipulada pela Companhia, prevista no item acima. (2) Os titulares de direito de subscrição custodiados na Itaú Corretora de Valores S.A., agente escriturador das ações de emissão da Brasil Brokers ("Escriturador"), que desejarem exercer seu direito de preferência para subscrição das novas ações deverão, dentro do prazo para exercício do direito de preferência, entrar em contato com o Escriturador conforme dados contidos no item seguinte. O direito de preferência deverá ser exercido mediante assinatura do boletim de subscrição, conforme modelo a ser disponibilizado pelo Escriturador, e a entrega da documentação relacionada no item seguinte, que deverá ser apresentada pelo acionista (ou cessionário de direito de preferência) para o exercício de seu direito de preferência diretamente no Escriturador.
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339490;2007-03-06;Assembléia Geral;2007-03-06;9000.00;Subscrição particular;9000;0;9000;100.00000000;R$ por Unidade;1.00000000;Uma Ação correspondente a R$ 1,00 do Capital Social;Dinheiro
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339491;2007-03-31;AGE;2007-03-31;31075763.00;Subscrição particular;31075763;0;31075763;345286.25560000;R$ por Unidade;1.00000000;Laudo de Avaliação;Integralização em Bens
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339492;2007-07-26;Conselho de Administração;2007-07-26;273000000.00;Subscrição pública;19500000;0;19500000;878.24378800;R$ por Unidade;14.00000000;Bookbuilding;Dinheiro
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339493;2007-08-30;Conselho de Administração;2007-08-30;13728400.00;Subscrição pública;980600;0;980600;4.51466225;R$ por Unidade;14.00000000;Bookbuilding;Dinheiro
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339494;2015-09-30;Conselho de Administração;2015-09-30;57932406.00;Subscrição pública;14519400;0;14519400;28.76233642;R$ por Unidade;3.99000000;Média simples das cotações de fechamento;Dinheiro
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;339495;2016-07-22;AGE;2016-07-22;13880000.00;Subscrição particular;11000000;0;11000000;16.92307692;R$ por Unidade;1.26000000;Laudo de Avaliação;Aumento de capital via incorporação de sociedade controlada
08.769.451/0001-08;2021-01-01;10;111129;VIRGO COMPANHIA DE SECURITIZAÇÃO;329869;2019-10-30;Acionista da companhia;2019-10-30;2810863.00;Subscrição particular;7671132;0;7671132;1679.00000000;R$ por Unidade;1.00000000;;a)3.362.962 (três milhões, trezentos e sessenta e duas mil, novecentas e sessenta e duas)ações mediante a conversão de créditos de emprestimos detidos contra a Companhia no valor de R$ 3.362.962 (três milhões, trezentos e sessenta e dois mil, novecentos e sessenta e dois reais) e b) 1.224.102 (um milhão, duzentas e vinte e quatro mil, cento e duas)ações mediante a capitalização de lucros da Companhia no valor de R$ 1.224.102,00 (um milhão, duzentos e vinte e quatro mil. cento e dois reais)
08.769.451/0001-08;2021-12-31;3;101031;VIRGO COMPANHIA DE SECURITIZAÇÃO;303623;2019-10-30;Acionista da companhia;2019-10-30;2810863.00;Subscrição particular;7671132;0;7671132;1679.00000000;R$ por Unidade;1.00000000;;a)3.362.962 (três milhões, trezentos e sessenta e duas mil, novecentas e sessenta e duas)ações mediante a conversão de créditos de emprestimos detidos contra a Companhia no valor de R$ 3.362.962 (três milhões, trezentos e sessenta e dois mil, novecentos e sessenta e dois reais) e b) 1.224.102 (um milhão, duzentas e vinte e quatro mil, cento e duas)ações mediante a capitalização de lucros da Companhia no valor de R$ 1.224.102,00 (um milhão, duzentos e vinte e quatro mil. cento e dois reais)
08.773.135/0001-00;2021-01-01;14;115502;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;341516;2017-08-11;Assembleia Geral Extraordinária;2017-08-11;32199233.00;Subscrição particular;32199233;0;32199233;47.21791365;R$ por Unidade;1.00000000;O preço de emissão foi fixado nos termos do artigo 170, §1º, II da Lei nº6.404/76.;Moeda corrente nacional
08.773.135/0001-00;2021-01-01;14;115502;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;341517;2017-12-31;Assembleia Geral Extraordinária;2017-12-31;44841403.39;Subscrição particular;13176341;0;13176341;44.67518222;R$ por Unidade;3.40317560;O preço de emissão foi fixado nos termos do artigo 170, §1º, II da Lei nº6.404/76., conforme previsto em laudo de avaliação.;Crédito instrumentalizado, em 29 de março de 2011, por meio do Instrumento Particular de distrato do contrato de Opção de compra de ações - Liquidação financeira nº CSBRA20100600045
08.773.191/0001-36;2021-01-01;1;105324;BRASILIANA PARTICIPAÇÕES S/A;313502;2017-12-29;Assembleia Geral;2017-12-29;51490606.34;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
08.795.211/0001-70;2021-01-01;1;105502;MAESTRO LOCADORA DE VEICULOS S.A.;313988;2011-10-10;AGE;2011-10-10;30129994.39;Subscrição particular;755402;0;755402;74.39504800;R$ por Unidade;39.89000000;Valor do patrimônio líquido da ação, nos termos do artigo 170, §1º, II, da Lei das Sociedades por Ações.;Moeda corrente nacional.
08.795.211/0001-70;2021-01-01;1;105502;MAESTRO LOCADORA DE VEICULOS S.A.;313989;2014-04-24;AGE;2014-04-24;21199994.83;Subscrição particular;573586;0;573586;0.69428500;R$ por Unidade;36.96000000;Valor do patrimônio líquido da ação, nos termos do artigo 170, §1º, II, da Lei das Sociedades por Ações.;Moeda corrente nacional.
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;339652;2019-10-08;Assembleia geral;2019-10-08;10602729.68;Subscrição particular;2489675;0;2489675;15.44598841;R$ por Unidade;4.25868022;Valor patrimonial líquido da Companhia, nos termos do parágrafo 1º, inciso II, do Artigo 17 da Lei das Sociedades por Ações;Dinheiro. R$ 2.489.675,00 (dois milhões, quatrocentos e oitenta e nove mil, seiscentos e setenta e cinco reais) foram destinados ao aumento do capital social da Companhia e R$ 8.113.054,68 (oito milhões, cento e treze mil, cinquenta e quatro reais e sessenta e oito centavos) foram destinados para capitalização de reservas
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;339653;2020-01-31;Assembleia Geral;2020-01-31;35713054.00;Subscrição particular;35713054;0;35713054;50.20561808;R$ por Unidade;1.00000000;Valor patrimonial líquido da Companhia, nos termos do parágrafo 1º, inciso II, do Artigo 170 da Lei das Sociedades por Ações;Capitalização de reservas.
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;339654;2020-06-30;Assembleia Geral;2020-06-30;30000000.00;Subscrição particular;30000000;0;30000000;28.07762034;R$ por Unidade;1.00000000;Valor patrimonial líquido da Companhia, nos termos do parágrafo 1º, inciso II, do Artigo 170 da Lei das Sociedades por Ações;Capitalização de reservas
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;339655;2020-09-17;RCA;2020-09-17;169999998.30;Subscrição pública;18181818;0;18181818;124.22665585;R$ por Unidade;9.35000000;Apurado com base em procedimento de coleta de intenções de investimento junto a investidores institucionais, por meio de procedimento de bookbuilding.;Integralização em moeda corrente nacional, em conformidade com os mecanismos de investimento regulamentados pelo CMN, pelo BACEN e/ou pela CVM.
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;341413;2019-10-28;Conselho de Administração;2019-10-28;760000000.00;Subscrição pública;40000000;0;40000000;95.02810800;R$ por Unidade;19.00000000;Valor de mercado, definido após a do procedimento de coleta de intenções de investimento no âmbito da oferta pública subsequente de ações da Companhia. O preço por ação foi determinado tendo como parâmetro: (i) a cotação das ações ordinárias de emissão da Companhia na B3 S.A. - Brasil, Bolsa, Balcão e (ii) as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) pelas ações, coletadas junto a investidores profissionais. A escolha do critério para determinação do preço por ação é justificada na medida em que o preço de mercado das ações subscritas/adquiridas foi aferido de acordo com a realização do procedimento de coleta de intenções de investimento no âmbito da oferta pública subsequente de ações da Companhia, o qual reflete o valor pelo qual os Investidores Profissionais apresentaram suas intenções de investimento no contexto da oferta restrita e a cotação das ações ordinárias de emissão da Companhia na B3 S.A. - Brasil, Bolsa, Balcão, e, portanto, não houve diluição injustificada dos atuais acionistas da Companhia, nos termos do artigo 170, parágrafo 1º, inciso III, da Lei das Sociedades por Ações.;A integralização foi realizada pela liquidação física e financeira das ações no dia 31/10/2019, mediante pagamento em moeda corrente nacional, à vista e em recursos imediatamente disponíveis, no âmbito do sistema da B3 S.A. - Brasil, Bolsa, Balcão.
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;341414;2019-11-29;Conselho de Administração;2019-11-29;103550000.00;Subscrição pública;5450000;0;5450000;12.94757900;R$ por Unidade;19.00000000;Valor de mercado, definido após a do procedimento de coleta de intenções de investimento no âmbito da oferta pública subsequente de ações da Companhia. O preço por ação foi determinado tendo como parâmetro: (i) a cotação das ações ordinárias de emissão da Companhia na B3 S.A. - Brasil, Bolsa, Balcão e (ii) as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) pelas ações, coletadas junto a investidores profissionais. A escolha do critério para determinação do preço por ação é justificada na medida em que o preço de mercado das ações subscritas/adquiridas foi aferido de acordo com a realização do procedimento de coleta de intenções de investimento no âmbito da oferta pública subsequente de ações da Companhia, o qual reflete o valor pelo qual os Investidores Profissionais apresentaram suas intenções de investimento no contexto da oferta restrita e a cotação das ações ordinárias de emissão da Companhia na B3 S.A. - Brasil, Bolsa, Balcão, e, portanto, não houve diluição injustificada dos atuais acionistas da Companhia, nos termos do artigo 170, parágrafo 1º, inciso III, da Lei das Sociedades por Ações.;A integralização foi realizada pela liquidação física e financeira das ações no dia 31/10/2019, mediante pagamento em moeda corrente nacional, à vista e em recursos imediatamente disponíveis, no âmbito do sistema da B3 S.A. - Brasil, Bolsa, Balcão.
