CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Data_Fim_Trimestre;Valor_Mobiliario;Mercado_Valor_Mobiliario;Entidade_Administradora_Mercado;Especie_Acao;Classe_Acao_Preferencial;Descricao_Outro_Valor_Mobiliario;Valor_Volume_Negociado;Valor_Maior_Cotacao;Valor_Menor_Cotacao;Escala_Cotacao;Valor_Cotacao_Media
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;33476301.00;4.79;2.27;Reais por ação;3.62
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;14244519.00;3.26;2.31;Reais por ação;2.76
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7863578.00;3.42;2.86;Reais por ação;3.14
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8519514.00;3.25;2.69;Reais por ação;2.91
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1310704.00;7.83;4.16;Reais por ação;6.12
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1571285.00;6.47;3.87;Reais por ação;5.66
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;2277418.00;6.42;5.36;Reais por ação;5.81
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1225784.00;5.90;4.19;Reais por ação;5.06
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;176847.00;16.72;9.84;Reais por ação;12.28
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;170055.00;13.86;10.51;Reais por ação;11.54
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;70488.00;10.51;10.51;Reais por ação;10.51
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;70488.00;10.51;10.51;Reais por ação;10.51
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;2071886.00;8.50;5.56;Reais por ação;6.40
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;2791737.00;6.45;5.07;Reais por ação;5.63
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;618948.00;6.05;5.31;Reais por ação;5.61
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;2349413.00;5.69;4.93;Reais por ação;5.40
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;15673084.00;2.56;2.41;Reais por ação;2.21
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7939398.00;2.56;2.25;Reais por ação;2.16
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;17164392.00;2.97;2.71;Reais por ação;2.49
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;9237727.00;3.57;2.85;Reais por ação;2.70
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;598493.00;7.59;6.42;Reais por ação;4.35
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;373195.00;6.80;6.25;Reais por ação;5.80
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1747844.00;10.73;6.87;Reais por ação;5.76
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;469056.00;7.60;6.59;Reais por ação;6.03
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;51098.00;14.98;8.97;Reais por ação;6.40
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;3062.00;5.12;5.10;Reais por ação;5.09
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;576664.00;20.42;12.93;Reais por ação;5.10
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;29177.00;12.40;11.03;Reais por ação;10.01
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;429772.00;4.47;3.87;Reais por ação;3.09
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;291323.00;4.58;3.74;Reais por ação;3.38
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2422868.00;9.23;5.76;Reais por ação;3.80
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;464310.00;7.41;6.42;Reais por ação;5.59
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1030662.00;1.99;1.65;Reais por ação;1.85
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;23030.00;2.40;1.81;Reais por ação;2.12
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;0.00;0.00;0.00;Reais por ação;0.00
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;900.00;1.80;1.80;Reais por ação;1.80
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;472475.00;1.99;1.52;Reais por ação;1.78
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;14270.00;2.49;1.53;Reais por ação;1.89
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;0.00;0.00;0.00;Reais por ação;0.00
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;1181.00;2.50;1.81;Reais por ação;2.15
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;231069.00;1.90;1.72;Reais por ação;1.80
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;9513.00;2.47;1.60;Reais por ação;1.96
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;0.00;0.00;0.00;Reais por ação;0.00
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;1715.00;2.45;2.45;Reais por ação;2.45
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;40781795.00;6.30;1.75;Reais por ação;2.33
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;4992988.00;27.00;1.61;Reais por ação;7.53
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;600717.00;42.00;1.51;Reais por ação;16.80
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;1759068.00;21.52;2.50;Reais por ação;6.76
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4311783.00;43.20;36.55;Reais por ação;39.36
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3464656.00;27.30;24.93;Reais por ação;25.70
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5365770.00;27.35;23.70;Reais por ação;25.78
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6422694.00;39.90;26.00;Reais por ação;32.67
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2936820.00;40.00;35.15;Reais por ação;37.26
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;774406.11;26.30;25.15;Reais por ação;25.73
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1094963.56;26.14;23.73;Reais por ação;24.94
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1695546.67;21.77;20.41;Reais por ação;21.09
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1826775.11;25.79;22.79;Reais por ação;24.29
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2099.93;122.78;122.78;Reais por ação;122.78
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;362.02;134.44;134.44;Reais por ação;134.44
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;55963.51;134.44;134.44;Reais por ação;134.44
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2843.53;134.44;134.44;Reais por ação;134.44
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;42251.80;131.76;107.60;Reais por ação;119.68
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2800.00;137.32;131.76;Reais por ação;134.54
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5355.37;137.32;137.32;Reais por ação;137.32
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;139.25;137.32;Reais por ação;138.28
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;230.01;230.01;230.01;Reais por ação;230.01
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;84393.72;1069.00;88.01;Reais por ação;458.25
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;18820000.00;34.16;11.94;Reais por ação;25.92
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;22650000.00;19.23;13.42;Reais por ação;15.96
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;25860000.00;18.45;13.55;Reais por ação;15.30
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;15870000.00;16.64;12.36;Reais por ação;14.42
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;14636000.00;28.99;20.83;Reais por ação;24.00
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;17725000.00;28.34;22.13;Reais por ação;24.76
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;15837000.00;25.40;18.94;Reais por ação;22.18
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;13741000.00;22.25;15.55;Reais por ação;19.38
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;33310000.00;33.88;19.72;Reais por ação;30.42
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;11400000.00;20.97;15.35;Reais por ação;17.45
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;22120000.00;18.86;13.92;Reais por ação;16.54
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;10730000.00;17.90;13.93;Reais por ação;15.81
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;11415684784.00;69.25;31.72;Reais por ação;55.03
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8815142371.00;63.10;37.75;Reais por ação;53.85
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7632677186.00;68.99;58.96;Reais por ação;63.60
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7371194445.00;73.29;14.25;Reais por ação;46.67
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3009274460.00;34.25;29.24;Reais por ação;32.09
