CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHMO-E-004;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHMO-E-006;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba da PHC Passos Maia;Brasil;SC;Passos Maia;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba da PHC Passos Maia;Brasil;SC;;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel do parque eólico - EOLIC-BA-004;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel suporte de linhas de transmissão PROP. 01 - COMUN. SERRA DOS GREGÓRIOS;Brasil;RS;Pinhal da Serra;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - LINHA SANTA TEREZINHA;Brasil;RS;;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 02 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 03 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-020;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-021;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-021.10;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-022;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-023;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-024;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-025;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-025.10;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-026;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-026.10;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-027;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-028;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-029;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-030;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-031;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-032;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-033;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-034;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-035;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-036;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-037;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-038A;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-039;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-040;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-041;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-042;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-043;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-044;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BAMO-D-045;Brasil;RS;Faxinalzinho;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 04 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 05 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 06 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 07 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 08 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão PROP. 09 - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - LINHA SANTA TEREZINHA;Brasil;RS;Barracão;Própria
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;UHE Luiz Eduardo Magalhães (UHE Lajeado);Brasil;TO;Palmas;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;PE;Recife;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;RJ;Rio de Janeiro;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;CE;Maracanaú;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Santos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;São Paulo;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;RJ;Seropédica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;RJ;Seropédica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;BA;Simões Filho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;DF;Brasília;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;DF;Brasília;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;DF;Brasília;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Mauá;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Mauá;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;RS;Gravataí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;RS;Gravataí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;CE;Maracanaú;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;PR;São José dos Pinhais;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;São Paulo;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Mauá;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;MG;Contagem;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;MG;Contagem;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;MG;Contagem;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Ribeirão Preto;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Ribeirão Preto;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Ribeirão Preto;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;São Paulo;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Santos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;RS;Gravataí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SC;São José;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SC;São José;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SC;São José;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;RJ;Seropédica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;MG;Uberlândia;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;MG;Uberlândia;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;MG;Uberlândia;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;PE;Recife;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;CE;Maracanaú;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;RJ;Rio de Janeiro;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;RJ;Rio de Janeiro;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;ES;Cariacica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Cajamar;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;ES;Cariacica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;ES;Cariacica;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;BA;Simões Filho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;BA;Simões Filho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;PR;São José dos Pinhais;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Santos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;PR;São José dos Pinhais;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Guarulhos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Guarulhos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Guarulhos;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;PA;Benevides;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;PA;Benevides;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;PA;Benevides;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Cajamar;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Cajamar;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;PE;Cabo de Santo Agostinho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;PE;Cabo de Santo Agostinho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SC;Itajaí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SC;Itajaí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SC;Itajaí;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Itapevi;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Itapevi;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Itapevi;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;PE;Cabo de Santo Agostinho;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e Equipamentos de Informática;Brasil;SP;Osasco;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;SP;Osasco;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em Imóveis de Terceiros;Brasil;SP;Osasco;Própria
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações e Móveis e utensílios;Brasil;PE;Recife;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Terreno Lote Urbano - Av Nicolau Siervi, s/n, Rod. Cataguases - Leopoldina;Brasil;MG;Cataguases;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Sede imóvel comercial, Praça Rui Barbosa, 80;Brasil;MG;Cataguases;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Hangar - Imóvel rural situado na Estrada Municipal, s/n, Vargem Linda.;Brasil;MG;Leopoldina;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Imóvel rural área 2 da Fazenda Aurora, Rodovia MG 120, Km 9.;Brasil;MG;Leopoldina;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Prédio Ortec, imóvel comercial situado na Rua Rabelo Horta, 39, 2º e 3º andares.;Brasil;MG;Cataguases;Própria
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;Ginásio Poliesportivo (Clube Meca), imóvel situado na Rodovia MG 120, Km 18.;Brasil;MG;Cataguases;Própria
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Rede Centro-Leste (126 locomotivas e 3924 vagões);Brasil;MG;Lajeado;Própria
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Minas - Bahia (101 locomotivas e 1.554 vagões);Brasil;MG;Lajeado;Arrendada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Rede Centro-Sudeste (82 locomotivas e 2131 vagões);Brasil;SP;Andaraí;Arrendada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Minas-Rio (81 locomotivas e 1.191 vagões);Brasil;MG;Lajeado;Arrendada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Rede Centro-Leste (63 locomotivas e 4308 vagões);Brasil;MG;Lajeado;Arrendada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Rede Centro-Sudeste (67 locomotivas e 701 vagões);Brasil;SP;Andaraí;Própria
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Minas-Rio (83 locomotivas e 226 vagões);Brasil;RJ;Pirenópolis;Própria
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Minas-Bahia (19 locomotivas e 259 vagões);Brasil;MG;Lajeado;Própria
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Terminal Integrador Araguari;Brasil;MG;Araguari;Alugada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Terminal Integrador Guara;Brasil;SP;Andaraí;Alugada
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;Terminal Integrador Uberaba;Brasil;MG;Uberaba;Alugada
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Terreno;Brasil;RJ;Guapimirim;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Usina de Asfalto;Brasil;RJ;Guapimirim;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Máquinas e Equipamentos;Brasil;RJ;Magé;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Edificações;Brasil;RJ;Magé;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Veículos;Brasil;RJ;Magé;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Processamento de dados e hardware;Brasil;RJ;Magé;Própria
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;Móveis e Utensílios;Brasil;RJ;Magé;Própria
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;Equipamentos de captura representam 75,2% do saldo ativo.;Brasil;SP;São Paulo;Própria
01.027.058/0001-91;2021-01-01;13;115666;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;Equipamentos de processamento de dados representam 10,9% do saldo do ativo.;Brasil;SP;Barueri;Própria
01.104.937/0001-70;2021-01-01;5;114681;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Máquinas e utensílios de escritório;Brasil;RJ;Rio de Janeiro;Própria
01.104.937/0001-70;2021-01-01;5;114681;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Móveis e utensílios;Brasil;RJ;Rio de Janeiro;Própria
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;PA;Parauapebas;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;GO;Goiânia;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;SP;Araraquara;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;RS;Porto Alegre;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;RS;Cachoeirinha;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;SP;Santos;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;PR;Curitiba;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;RS;Novo Hamburgo;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;SC;Navegantes;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;BA;Lauro de Freitas;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;RS;Rio Branco;Alugada
01.107.327/0001-20;2021-01-01;3;115844;BBM LOGÍSTICA S.A.;Escritório/Armazém;Brasil;SP;Sumaré;Alugada
